Batch	m_SP	5	W2	W1	Pr1	Pr2	Pr3							
4.772404e-09	0.9773328	0.1	4.772404e-09	0.004047506	0.1	4.772404e-09	0.00835915	0.1	4.772404e-09	0.0008830721	0.1	4.772404e-09	6.763692e-05	0.1
1.048093e-08	0.9511552	0.1	1.048093e-08	0.008720412	0.1	1.048093e-08	0.018013	0.1	1.048093e-08	0.001903424	0.1	1.048093e-08	0.0001457815	0.1
1.83405e-08	0.916689	0.1	1.83405e-08	0.0148704	0.1	1.83405e-08	0.03072379	0.1	1.83405e-08	0.003247764	0.1	1.83405e-08	0.0002487264	0.1
2.937606e-08	0.8711542	0.1	2.937606e-08	0.0229907	0.1	2.937606e-08	0.04751711	0.1	2.937606e-08	0.005025582	0.1	2.937606e-08	0.0003848405	0.1
4.630629e-08	0.8071389	0.1	4.630629e-08	0.03439626	0.1	4.630629e-08	0.07112721	0.1	4.630629e-08	0.007528766	0.1	4.630629e-08	0.0005764328	0.1
6.94403e-08	0.7295689	0.1	6.94403e-08	0.0481974	0.1	6.94403e-08	0.09973868	0.1	6.94403e-08	0.01056916	0.1	6.94403e-08	0.0008090277	0.1
1.011113e-07	0.6386909	0.1	1.011113e-07	0.06433179	0.1	1.011113e-07	0.1332625	0.1	1.011113e-07	0.01414388	0.1	1.011113e-07	0.001082281	0.1
1.349165e-07	0.5573331	0.1	1.349165e-07	0.07873409	0.1	1.349165e-07	0.163279	0.1	1.349165e-07	0.01735959	0.1	1.349165e-07	0.001327806	0.1
1.687217e-07	0.488771	0.1	1.687217e-07	0.09082956	0.1	1.687217e-07	0.1885792	0.1	1.687217e-07	0.02008494	0.1	1.687217e-07	0.001535588	0.1
2.025269e-07	0.4304579	0.1	2.025269e-07	0.1010766	0.1	2.025269e-07	0.2101018	0.1	2.025269e-07	0.02241779	0.1	2.025269e-07	0.001713139	0.1
2.376851e-07	0.3786226	0.1	2.376851e-07	0.1101439	0.1	2.376851e-07	0.2292381	0.1	2.376851e-07	0.02450682	0.1	2.376851e-07	0.001871803	0.1
2.782553e-07	0.3278633	0.1	2.782553e-07	0.1189724	0.1	2.782553e-07	0.2479828	0.1	2.782553e-07	0.02657121	0.1	2.782553e-07	0.002028183	0.1
3.188256e-07	0.2849741	0.1	3.188256e-07	0.1263793	0.1	3.188256e-07	0.2638269	0.1	3.188256e-07	0.028335	0.1	3.188256e-07	0.00216135	0.1
3.593958e-07	0.2484836	0.1	3.593958e-07	0.1326298	0.1	3.593958e-07	0.277313	0.1	3.593958e-07	0.02985469	0.1	3.593958e-07	0.002275648	0.1
3.99966e-07	0.2172542	0.1	3.99966e-07	0.1379287	0.1	3.99966e-07	0.2888602	0.1	3.99966e-07	0.03117391	0.1	3.99966e-07	0.002374435	0.1
4.405362e-07	0.1903926	0.1	4.405362e-07	0.1424371	0.1	4.405362e-07	0.2987979	0.1	4.405362e-07	0.03232691	0.1	4.405362e-07	0.002460346	0.1
4.811065e-07	0.167188	0.1	4.811065e-07	0.1462832	0.1	4.811065e-07	0.307388	0.1	4.811065e-07	0.03334093	0.1	4.811065e-07	0.002535479	0.1
5.216767e-07	0.1470674	0.1	5.216767e-07	0.1495702	0.1	5.216767e-07	0.3148418	0.1	5.216767e-07	0.03423789	0.1	5.216767e-07	0.002601526	0.1
5.622469e-07	0.1295644	0.1	5.622469e-07	0.1523824	0.1	5.622469e-07	0.3213311	0.1	5.622469e-07	0.03503564	0.1	5.622469e-07	0.002659862	0.1
6.028171e-07	0.1142957	0.1	6.028171e-07	0.154789	0.1	6.028171e-07	0.3269972	0.1	6.028171e-07	0.03574882	0.1	6.028171e-07	0.002711619	0.1
6.433874e-07	0.1009432	0.1	6.433874e-07	0.1568475	0.1	6.433874e-07	0.3319574	0.1	6.433874e-07	0.03638958	0.1	6.433874e-07	0.002757734	0.1
6.839576e-07	0.08924132	0.1	6.839576e-07	0.1586059	0.1	6.839576e-07	0.3363094	0.1	6.839576e-07	0.03696802	0.1	6.839576e-07	0.002798989	0.1
7.245278e-07	0.07896679	0.1	7.245278e-07	0.1601046	0.1	7.245278e-07	0.3401356	0.1	7.245278e-07	0.03749265	0.1	7.245278e-07	0.002836044	0.1
7.65098e-07	0.06993055	0.1	7.65098e-07	0.1613778	0.1	7.65098e-07	0.3435057	0.1	7.65098e-07	0.03797066	0.1	7.65098e-07	0.002869453	0.1
8.056683e-07	0.06197182	0.1	8.056683e-07	0.1624548	0.1	8.056683e-07	0.3464789	0.1	8.056683e-07	0.03840814	0.1	8.056683e-07	0.00289969	0.1
8.462385e-07	0.05495314	0.1	8.462385e-07	0.1633604	0.1	8.462385e-07	0.3491058	0.1	8.462385e-07	0.0388103	0.1	8.462385e-07	0.00292716	0.1
8.868087e-07	0.04875648	0.1	8.868087e-07	0.1641161	0.1	8.868087e-07	0.3514299	0.1	8.868087e-07	0.03918161	0.1	8.868087e-07	0.002952209	0.1
9.273789e-07	0.04328011	0.1	9.273789e-07	0.1647404	0.1	9.273789e-07	0.3534887	0.1	9.273789e-07	0.0395259	0.1	9.273789e-07	0.002975135	0.1
9.679491e-07	0.03843605	0.1	9.679491e-07	0.1652493	0.1	9.679491e-07	0.3553146	0.1	9.679491e-07	0.03984649	0.1	9.679491e-07	0.002996196	0.1
1.008519e-06	0.03414795	0.1	1.008519e-06	0.1656567	0.1	1.008519e-06	0.3569358	0.1	1.008519e-06	0.04014625	0.1	1.008519e-06	0.003015616	0.1
