Batch	m_SP	5	W2	W1	Pr1	Pr2	Pr3							
0.0207294	0.9873275	0.1	0.0207294	0.003904975	0.1	0.0207294	0.004377683	0.1	0.0207294	6.062988e-06	0.1	0.0207294	1.997544e-09	0.1
0.04327293	0.9737896	0.1	0.04327293	0.008076629	0.1	0.04327293	0.009054326	0.1	0.04327293	1.254003e-05	0.1	0.04327293	4.1304e-09	0.1
0.08003143	0.9522435	0.1	0.08003143	0.014716	0.1	0.08003143	0.01649741	0.1	0.08003143	2.284853e-05	0.1	0.08003143	7.519505e-09	0.1
0.1350038	0.9211922	0.1	0.1350038	0.02428435	0.1	0.1350038	0.02722403	0.1	0.1350038	3.770466e-05	0.1	0.1350038	1.238195e-08	0.1
0.2226649	0.8743963	0.1	0.2226649	0.03870432	0.1	0.2226649	0.04338958	0.1	0.2226649	6.009361e-05	0.1	0.2226649	1.962353e-08	0.1
0.3684254	0.8032696	0.1	0.3684254	0.06062176	0.1	0.3684254	0.06796019	0.1	0.3684254	9.41235e-05	0.1	0.3684254	3.027878e-08	0.1
0.5448393	0.7268976	0.1	0.5448393	0.08415551	0.1	0.5448393	0.09434275	0.1	0.5448393	0.0001306632	0.1	0.5448393	4.09299e-08	0.1
0.7857673	0.636919	0.1	0.7857673	0.1118821	0.1	0.7857673	0.1254257	0.1	0.7857673	0.0001737134	0.1	0.7857673	5.182535e-08	0.1
1.026695	0.560463	0.1	1.026695	0.1354417	0.1	1.026695	0.1518373	0.1	1.026695	0.0002102942	0.1	1.026695	5.910702e-08	0.1
1.267623	0.4949821	0.1	1.267623	0.1556194	0.1	1.267623	0.1744575	0.1	1.267623	0.0002416246	0.1	1.267623	6.35136e-08	0.1
1.508551	0.4385202	0.1	1.508551	0.1730179	0.1	1.508551	0.1939622	0.1	1.508551	0.0002686402	0.1	1.508551	6.575014e-08	0.1
1.779137	0.3839783	0.1	1.779137	0.1898248	0.1	1.779137	0.2128036	0.1	1.779137	0.0002947376	0.1	1.779137	6.641683e-08	0.1
2.069494	0.334051	0.1	2.069494	0.2052098	0.1	2.069494	0.2300509	0.1	2.069494	0.0003186274	0.1	2.069494	6.568179e-08	0.1
2.359851	0.2914473	0.1	2.359851	0.2183379	0.1	2.359851	0.2447683	0.1	2.359851	0.0003390132	0.1	2.359851	6.401659e-08	0.1
2.650208	0.2548997	0.1	2.650208	0.2296	0.1	2.650208	0.2573936	0.1	2.650208	0.0003565015	0.1	2.650208	6.181836e-08	0.1
2.940565	0.2234043	0.1	2.940565	0.2393051	0.1	2.940565	0.2682736	0.1	2.940565	0.0003715724	0.1	2.940565	5.934621e-08	0.1
3.230922	0.1961563	0.1	3.230922	0.2477015	0.1	3.230922	0.2776864	0.1	3.230922	0.000384611	0.1	3.230922	5.676479e-08	0.1
3.52128	0.1725028	0.1	3.52128	0.2549903	0.1	3.52128	0.2858575	0.1	3.52128	0.0003959298	0.1	3.52128	5.417626e-08	0.1
3.811637	0.1519091	0.1	3.811637	0.2613361	0.1	3.811637	0.2929715	0.1	3.811637	0.0004057844	0.1	3.811637	5.164214e-08	0.1
4.101994	0.1339336	0.1	4.101994	0.2668752	0.1	4.101994	0.2991812	0.1	4.101994	0.0004143863	0.1	4.101994	4.91979e-08	0.1
4.392351	0.1182082	0.1	4.392351	0.271721	0.1	4.392351	0.3046135	0.1	4.392351	0.0004219115	0.1	4.392351	4.686252e-08	0.1
4.682708	0.1044244	0.1	4.682708	0.2759684	0.1	4.682708	0.3093751	0.1	4.682708	0.0004285076	0.1	4.682708	4.46446e-08	0.1
4.973065	0.0923217	0.1	4.973065	0.2796978	0.1	4.973065	0.3135559	0.1	4.973065	0.0004342993	0.1	4.973065	4.254636e-08	0.1
5.263422	0.08167914	0.1	5.263422	0.2829773	0.1	5.263422	0.3172324	0.1	5.263422	0.0004393924	0.1	5.263422	4.056609e-08	0.1
5.55378	0.07230815	0.1	5.55378	0.2858649	0.1	5.55378	0.3204696	0.1	5.55378	0.000443877	0.1	5.55378	3.869984e-08	0.1
5.844137	0.0640472	0.1	5.844137	0.2884105	0.1	5.844137	0.3233233	0.1	5.844137	0.0004478304	0.1	5.844137	3.694241e-08	0.1
6.134494	0.05675732	0.1	6.134494	0.2906569	0.1	6.134494	0.3258416	0.1	6.134494	0.0004513191	0.1	6.134494	3.528799e-08	0.1
6.424851	0.05031854	0.1	6.424851	0.2926409	0.1	6.424851	0.3280658	0.1	6.424851	0.0004544006	0.1	6.424851	3.373056e-08	0.1
6.715208	0.04462693	0.1	6.715208	0.2943948	0.1	6.715208	0.330032	0.1	6.715208	0.0004571245	0.1	6.715208	3.226415e-08	0.1
7.005565	0.03959225	0.1	7.005565	0.2959462	0.1	7.005565	0.3317712	0.1	7.005565	0.0004595341	0.1	7.005565	3.088299e-08	0.1
7.295922	0.03513587	0.1	7.295922	0.2973194	0.1	7.295922	0.3333106	0.1	7.295922	0.0004616669	0.1	7.295922	2.958156e-08	0.1
7.586279	0.0311892	0.1	7.586279	0.2985356	0.1	7.586279	0.334674	0.1	7.586279	0.0004635558	0.1	7.586279	2.835466e-08	0.1
7.876637	0.02769221	0.1	7.876637	0.2996132	0.1	7.876637	0.335882	0.1	7.876637	0.0004652296	0.1	7.876637	2.719742e-08	0.1
8.166994	0.02459233	0.1	8.166994	0.3005684	0.1	8.166994	0.3369529	0.1	8.166994	0.0004667133	0.1	8.166994	2.610529e-08	0.1
8.457351	0.02184341	0.1	8.457351	0.3014155	0.1	8.457351	0.3379025	0.1	8.457351	0.0004680291	0.1	8.457351	2.507402e-08	0.1
8.747708	0.01940487	0.1	8.747708	0.3021669	0.1	8.747708	0.3387449	0.1	8.747708	0.0004691963	0.1	8.747708	2.409967e-08	0.1
9.038065	0.01724102	0.1	9.038065	0.3028337	0.1	9.038065	0.3394924	0.1	9.038065	0.0004702321	0.1	9.038065	2.317859e-08	0.1
9.328422	0.01532039	0.1	9.328422	0.3034255	0.1	9.328422	0.3401559	0.1	9.328422	0.0004711515	0.1	9.328422	2.230739e-08	0.1
9.618779	0.01361525	0.1	9.618779	0.303951	0.1	9.618779	0.3407449	0.1	9.618779	0.0004719678	0.1	9.618779	2.148289e-08	0.1
9.909137	0.0121011	0.1	9.909137	0.3044176	0.1	9.909137	0.341268	0.1	9.909137	0.0004726927	0.1	9.909137	2.070218e-08	0.1
10.19949	0.01075628	0.1	10.19949	0.304832	0.1	10.19949	0.3417325	0.1	10.19949	0.0004733365	0.1	10.19949	1.996253e-08	0.1
