Batch	m_SP	1	P1	
0.000000000000e+00	9.999900000000e-06	1.000000000000e-01
1.793977000000e-04	9.999861000390e-06	1.000000000000e-01
1.355028000000e-02	9.997038028620e-06	1.000000000000e-01
5.036461000000e-02	9.989729101710e-06	1.000000000000e-01
9.959647000000e-02	9.980938189620e-06	1.000000000000e-01
1.685435000000e-01	9.970293296070e-06	1.000000000000e-01
2.788587000000e-01	9.956619432810e-06	1.000000000000e-01
4.304970000000e-01	9.942984569160e-06	1.000000000000e-01
6.371121000000e-01	9.930992689080e-06	1.000000000000e-01
8.772586000000e-01	9.922936769640e-06	1.000000000000e-01
1.125788000000e+00	9.918373815270e-06	1.000000000000e-01
1.374317000000e+00	9.915904839960e-06	1.000000000000e-01
1.667561000000e+00	9.914404854960e-06	1.000000000000e-01
1.971983000000e+00	9.913658862420e-06	1.000000000000e-01
2.343704000000e+00	9.913258866420e-06	1.000000000000e-01
2.763944000000e+00	9.913086868140e-06	1.000000000000e-01
