Batch	m_SP	5	Pr3	W1	W2	Pr1	Pr2							
1.014679e-09	9.84861451287e-06	0.1	1.014679e-09	1.4685e-07	0.1	1.014679e-09	1.059447e-09	0.1	1.014679e-09	1.407142e-09	0.1	1.014679e-09	1.971634e-09	0.1
3.1217e-09	9.54173658168e-06	0.1	3.1217e-09	4.447318e-07	0.1	3.1217e-09	3.208511e-09	0.1	3.1217e-09	4.261497e-09	0.1	3.1217e-09	5.97105e-09	0.1
9.023066e-09	8.732177677350001e-06	0.1	9.023066e-09	1.230556e-06	0.1	9.023066e-09	8.877828e-09	0.1	9.023066e-09	1.17914e-08	0.1	9.023066e-09	1.652167e-08	0.1
1.770549e-08	7.664292589863001e-06	0.1	1.770549e-08	2.267134e-06	0.1	1.770549e-08	1.63562e-08	0.1	1.770549e-08	2.172407e-08	0.1	1.770549e-08	3.043896e-08	0.1
2.589406e-08	6.7770985506133e-06	0.1	2.589406e-08	3.128317e-06	0.1	2.589406e-08	2.25692e-08	0.1	2.589406e-08	2.997608e-08	0.1	2.589406e-08	4.200137e-08	0.1
3.229897e-08	6.1553618302176004e-06	0.1	3.229897e-08	3.731827e-06	0.1	3.229897e-08	2.692321e-08	0.1	3.229897e-08	3.575901e-08	0.1	3.229897e-08	5.01042e-08	0.1
4.093726e-08	5.4061863969659e-06	0.1	4.093726e-08	4.459039e-06	0.1	4.093726e-08	3.216967e-08	0.1	4.093726e-08	4.272728e-08	0.1	4.093726e-08	5.986788e-08	0.1
5.296502e-08	4.512458423709599e-06	0.1	5.296502e-08	5.326566e-06	0.1	5.296502e-08	3.842843e-08	0.1	5.296502e-08	5.104007e-08	0.1	5.296502e-08	7.151545e-08	0.1
6.923944e-08	3.5336783094886e-06	0.1	6.923944e-08	6.276651e-06	0.1	6.923944e-08	4.52828e-08	0.1	6.923944e-08	6.014395e-08	0.1	6.923944e-08	8.427147e-08	0.1
8.551385e-08	2.767201774254e-06	0.1	8.551385e-08	7.020657e-06	0.1	8.551385e-08	5.065042e-08	0.1	8.551385e-08	6.727314e-08	0.1	8.551385e-08	9.426063e-08	0.1
1.017883e-07	2.1669788965898e-06	0.1	1.017883e-07	7.603283e-06	0.1	1.017883e-07	5.485377e-08	0.1	1.017883e-07	7.285597e-08	0.1	1.017883e-07	1.020831e-07	0.1
1.180627e-07	1.696947690957e-06	0.1	1.180627e-07	8.059534e-06	0.1	1.180627e-07	5.814538e-08	0.1	1.180627e-07	7.722785e-08	0.1	1.180627e-07	1.082088e-07	0.1
1.343371e-07	1.3288694453934001e-06	0.1	1.343371e-07	8.416822e-06	0.1	1.343371e-07	6.072303e-08	0.1	1.343371e-07	8.065144e-08	0.1	1.343371e-07	1.130058e-07	0.1
1.506115e-07	1.0406293854720002e-06	0.1	1.506115e-07	8.696611e-06	0.1	1.506115e-07	6.274157e-08	0.1	1.506115e-07	8.333243e-08	0.1	1.506115e-07	1.167623e-07	0.1
1.668859e-07	8.149106878262e-07	0.1	1.668859e-07	8.915713e-06	0.1	1.668859e-07	6.432227e-08	0.1	1.668859e-07	8.54319e-08	0.1	1.668859e-07	1.19704e-07	0.1
1.865372e-07	6.06583812782e-07	0.1	1.865372e-07	9.117932e-06	0.1	1.865372e-07	6.578118e-08	0.1	1.865372e-07	8.73696e-08	0.1	1.865372e-07	1.22419e-07	0.1
2.061885e-07	4.5151449450517997e-07	0.1	2.061885e-07	9.268455e-06	0.1	2.061885e-07	6.686713e-08	0.1	2.061885e-07	8.881194e-08	0.1	2.061885e-07	1.2444e-07	0.1
2.258397e-07	3.3608767187078e-07	0.1	2.258397e-07	9.380498e-06	0.1	2.258397e-07	6.767546e-08	0.1	2.258397e-07	8.988555e-08	0.1	2.258397e-07	1.259443e-07	0.1
2.45491e-07	2.501689482507e-07	0.1	2.45491e-07	9.463898e-06	0.1	2.45491e-07	6.827715e-08	0.1	2.45491e-07	9.06847e-08	0.1	2.45491e-07	1.27064e-07	0.1
2.692977e-07	1.7494481554467998e-07	0.1	2.692977e-07	9.536917e-06	0.1	2.692977e-07	6.880394e-08	0.1	2.692977e-07	9.138438e-08	0.1	2.692977e-07	1.280444e-07	0.1
2.931045e-07	1.2234005211874002e-07	0.1	2.931045e-07	9.587979e-06	0.1	2.931045e-07	6.917233e-08	0.1	2.931045e-07	9.187367e-08	0.1	2.931045e-07	1.2873e-07	0.1
