Batch	m_SP	21	N1a_L	C5H5	T1a	T1b	T1c	T1d	T1e	T1f	T2	T3	T4a	T4b	T4c	T4d	T4e	T4f	T4g	T4h	N7a	N7c	N7b																																							
1.042282e-09	2.2043616962827506e-06	0.1	1.042282e-09	7.037686e-06	0.1	1.042282e-09	6.920106e-08	0.1	1.042282e-09	4.79288e-07	0.1	1.042282e-09	1.190111e-06	0.1	1.042282e-09	1.062505e-06	0.1	1.042282e-09	8.787327e-07	0.1	1.042282e-09	5.915602e-07	0.1	1.042282e-09	6.841274e-10	0.1	1.042282e-09	4.11399e-09	0.1	1.042282e-09	1.295156e-10	0.1	1.042282e-09	2.196273e-10	0.1	1.042282e-09	5.212581e-11	0.1	1.042282e-09	8.755564e-12	0.1	1.042282e-09	4.940625e-12	0.1	1.042282e-09	1.677237e-10	0.1	1.042282e-09	3.221957e-12	0.1	1.042282e-09	6.444235e-13	0.1	1.042282e-09	2.807065e-13	0.1	1.042282e-09	2.928466e-12	0.1	1.042282e-09	8.544352e-13	0.1
1.211037e-09	1.72654250731032e-06	0.1	1.211037e-09	7.525857e-06	0.1	1.211037e-09	7.134353e-08	0.1	1.211037e-09	4.934534e-07	0.1	1.211037e-09	1.268882e-06	0.1	1.211037e-09	1.12902e-06	0.1	1.211037e-09	9.349666e-07	0.1	1.211037e-09	6.07121e-07	0.1	1.211037e-09	7.156034e-10	0.1	1.211037e-09	4.380598e-09	0.1	1.211037e-09	1.403174e-10	0.1	1.211037e-09	2.439608e-10	0.1	1.211037e-09	5.797442e-11	0.1	1.211037e-09	9.638938e-12	0.1	1.211037e-09	5.622681e-12	0.1	1.211037e-09	1.840524e-10	0.1	1.211037e-09	3.579585e-12	0.1	1.211037e-09	6.961098e-13	0.1	1.211037e-09	3.405857e-13	0.1	1.211037e-09	3.443096e-12	0.1	1.211037e-09	1.038309e-12	0.1
1.379792e-09	1.3525276385576e-06	0.1	1.379792e-09	7.927662e-06	0.1	1.379792e-09	7.258035e-08	0.1	1.379792e-09	5.018915e-07	0.1	1.379792e-09	1.329525e-06	0.1	1.379792e-09	1.179394e-06	0.1	1.379792e-09	9.784501e-07	0.1	1.379792e-09	6.157787e-07	0.1	1.379792e-09	7.368777e-10	0.1	1.379792e-09	4.593742e-09	0.1	1.379792e-09	1.499874e-10	0.1	1.379792e-09	2.664631e-10	0.1	1.379792e-09	6.353793e-11	0.1	1.379792e-09	1.04666e-11	0.1	1.379792e-09	6.299585e-12	0.1	1.379792e-09	1.990855e-10	0.1	1.379792e-09	3.931133e-12	0.1	1.379792e-09	7.480305e-13	0.1	1.379792e-09	3.984546e-13	0.1	1.379792e-09	3.911436e-12	0.1	1.379792e-09	1.216778e-12	0.1
1.548547e-09	1.05973485977436e-06	0.1	1.548547e-09	8.261782e-06	0.1	1.548547e-09	7.318022e-08	0.1	1.548547e-09	5.063329e-07	0.1	1.548547e-09	1.375434e-06	0.1	1.548547e-09	1.216835e-06	0.1	1.548547e-09	1.011629e-06	0.1	1.548547e-09	6.19712e-07	0.1	1.548547e-09	7.502949e-10	0.1	1.548547e-09	4.764829e-09	0.1	1.548547e-09	1.58815e-10	0.1	1.548547e-09	2.874551e-10	0.1	1.548547e-09	6.889868e-11	0.1	1.548547e-09	1.125487e-11	0.1	1.548547e-09	6.976656e-12	0.1	1.548547e-09	2.131354e-10	0.1	1.548547e-09	4.28235e-12	0.1	1.548547e-09	8.013582e-13	0.1	1.548547e-09	4.535611e-13	0.1	1.548547e-09	4.332467e-12	0.1	1.548547e-09	1.387584e-12	0.1
1.738403e-09	8.05585543795584e-07	0.1	1.738403e-09	8.574823e-06	0.1	1.738403e-09	7.33336e-08	0.1	1.738403e-09	5.080524e-07	0.1	1.738403e-09	1.412963e-06	0.1	1.738403e-09	1.246745e-06	0.1	1.738403e-09	1.039094e-06	0.1	1.738403e-09	6.203552e-07	0.1	1.738403e-09	7.582623e-10	0.1	1.738403e-09	4.918076e-09	0.1	1.738403e-09	1.680048e-10	0.1	1.738403e-09	3.095984e-10	0.1	1.738403e-09	7.476547e-11	0.1	1.738403e-09	1.210974e-11	0.1	1.738403e-09	7.743512e-12	0.1	1.738403e-09	2.28059e-10	0.1	1.738403e-09	4.681905e-12	0.1	1.738403e-09	8.637352e-13	0.1	1.738403e-09	5.117218e-13	0.1	1.738403e-09	4.751999e-12	0.1	1.738403e-09	1.568973e-12	0.1
1.942326e-09	6.00281312778576e-07	0.1	1.942326e-09	8.854333e-06	0.1	1.942326e-09	7.309446e-08	0.1	1.942326e-09	5.073241e-07	0.1	1.942326e-09	1.440178e-06	0.1	1.942326e-09	1.267722e-06	0.1	1.942326e-09	1.059427e-06	0.1	1.942326e-09	6.181656e-07	0.1	1.942326e-09	7.605939e-10	0.1	1.942326e-09	5.047081e-09	0.1	1.942326e-09	1.772424e-10	0.1	1.942326e-09	3.319861e-10	0.1	1.942326e-09	8.0947e-11	0.1	1.942326e-09	1.300413e-11	0.1	1.942326e-09	8.577708e-12	0.1	1.942326e-09	2.4332e-10	0.1	1.942326e-09	5.120166e-12	0.1	1.942326e-09	9.338464e-13	0.1	1.942326e-09	5.693694e-13	0.1	1.942326e-09	5.144395e-12	0.1	1.942326e-09	1.750184e-12	0.1
2.146249e-09	4.4749348614097496e-07	0.1	2.146249e-09	9.089596e-06	0.1	2.146249e-09	7.259514e-08	0.1	2.146249e-09	5.0488e-07	0.1	2.146249e-09	1.456952e-06	0.1	2.146249e-09	1.279953e-06	0.1	2.146249e-09	1.072402e-06	0.1	2.146249e-09	6.141364e-07	0.1	2.146249e-09	7.58287e-10	0.1	2.146249e-09	5.148131e-09	0.1	2.146249e-09	1.860137e-10	0.1	2.146249e-09	3.532302e-10	0.1	2.146249e-09	8.706415e-11	0.1	2.146249e-09	1.388485e-11	0.1	2.146249e-09	9.426229e-12	0.1	2.146249e-09	2.580041e-10	0.1	2.146249e-09	5.570414e-12	0.1	2.146249e-09	1.007163e-12	0.1	2.146249e-09	6.219878e-13	0.1	2.146249e-09	5.483987e-12	0.1	2.146249e-09	1.917158e-12	0.1
2.350173e-09	3.3377154901790396e-07	0.1	2.350173e-09	9.291701e-06	0.1	2.350173e-09	7.194227e-08	0.1	2.350173e-09	5.013585e-07	0.1	2.350173e-09	1.465785e-06	0.1	2.350173e-09	1.285639e-06	0.1	2.350173e-09	1.079724e-06	0.1	2.350173e-09	6.090164e-07	0.1	2.350173e-09	7.527176e-10	0.1	2.350173e-09	5.228058e-09	0.1	2.350173e-09	1.944543e-10	0.1	2.350173e-09	3.735761e-10	0.1	2.350173e-09	9.316123e-11	0.1	2.350173e-09	1.475984e-11	0.1	2.350173e-09	1.029141e-11	0.1	2.350173e-09	2.722721e-10	0.1	2.350173e-09	6.034049e-12	0.1	2.350173e-09	1.083491e-12	0.1	2.350173e-09	6.697445e-13	0.1	2.350173e-09	5.778678e-12	0.1	2.350173e-09	2.070361e-12	0.1
2.58761e-09	2.37438005136411e-07	0.1	2.58761e-09	9.496068e-06	0.1	2.58761e-09	7.107834e-08	0.1	2.58761e-09	4.96442e-07	0.1	2.58761e-09	1.468606e-06	0.1	2.58761e-09	1.286208e-06	0.1	2.58761e-09	1.082863e-06	0.1	2.58761e-09	6.02296e-07	0.1	2.58761e-09	7.434534e-10	0.1	2.58761e-09	5.301204e-09	0.1	2.58761e-09	2.039886e-10	0.1	2.58761e-09	3.963873e-10	0.1	2.58761e-09	1.002765e-10	0.1	2.58761e-09	1.577868e-11	0.1	2.58761e-09	1.13217e-11	0.1	2.58761e-09	2.885109e-10	0.1	2.58761e-09	6.591521e-12	0.1	2.58761e-09	1.175821e-12	0.1	2.58761e-09	7.19616e-13	0.1	2.58761e-09	6.075098e-12	0.1	2.58761e-09	2.232513e-12	0.1
2.833426e-09	1.67097625876104e-07	0.1	2.833426e-09	9.682027e-06	0.1	2.833426e-09	7.01318e-08	0.1	2.833426e-09	4.908331e-07	0.1	2.833426e-09	1.465378e-06	0.1	2.833426e-09	1.281893e-06	0.1	2.833426e-09	1.081593e-06	0.1	2.833426e-09	5.949213e-07	0.1	2.833426e-09	7.3186e-10	0.1	2.833426e-09	5.360238e-09	0.1	2.833426e-09	2.136265e-10	0.1	2.833426e-09	4.192413e-10	0.1	2.833426e-09	1.076954e-10	0.1	2.833426e-09	1.68394e-11	0.1	2.833426e-09	1.241565e-11	0.1	2.833426e-09	3.050229e-10	0.1	2.833426e-09	7.188778e-12	0.1	2.833426e-09	1.274926e-12	0.1	2.833426e-09	7.653299e-13	0.1	2.833426e-09	6.339567e-12	0.1	2.833426e-09	2.383662e-12	0.1
3.079241e-09	1.17793246875118e-07	0.1	3.079241e-09	9.849214e-06	0.1	3.079241e-09	6.917259e-08	0.1	3.079241e-09	4.849612e-07	0.1	3.079241e-09	1.457731e-06	0.1	3.079241e-09	1.274111e-06	0.1	3.079241e-09	1.076998e-06	0.1	3.079241e-09	5.873952e-07	0.1	3.079241e-09	7.190965e-10	0.1	3.079241e-09	5.406843e-09	0.1	3.079241e-09	2.230982e-10	0.1	3.079241e-09	4.415089e-10	0.1	3.079241e-09	1.15192e-10	0.1	3.079241e-09	1.791031e-11	0.1	3.079241e-09	1.353807e-11	0.1	3.079241e-09	3.213203e-10	0.1	3.079241e-09	7.806109e-12	0.1	3.079241e-09	1.377235e-12	0.1	3.079241e-09	8.056959e-13	0.1	3.079241e-09	6.570461e-12	0.1	3.079241e-09	2.519731e-12	0.1
