Batch	m_SP	13	R	W1	W2	W3	W4	W5	W6	P1	P2	P3	P4	P5	P6																							
1.553974e-11	9.7299677533166e-06	0.1	1.553974e-11	9.373914e-118	0.1	1.553974e-11	9.373914e-118	0.1	1.553974e-11	2.926687e-10	0.1	1.553974e-11	9.373914e-118	0.1	1.553974e-11	6.092338e-08	0.1	1.553974e-11	6.387077e-11	0.1	1.553974e-11	2.686687e-08	0.1	1.553974e-11	1.023044e-07	0.1	1.553974e-11	6.298249e-08	0.1	1.553974e-11	2.997938e-10	0.1	1.553974e-11	1.61904e-08	0.1	1.553974e-11	1.014096e-11	0.1
3.323049e-11	9.4315329110376e-06	0.1	3.323049e-11	2.089519e-117	0.1	3.323049e-11	2.089519e-117	0.1	3.323049e-11	6.162551e-10	0.1	3.323049e-11	2.089519e-117	0.1	3.323049e-11	1.282532e-07	0.1	3.323049e-11	1.344879e-10	0.1	3.323049e-11	5.657644e-08	0.1	3.323049e-11	2.154253e-07	0.1	3.323049e-11	1.326206e-07	0.1	3.323049e-11	6.312788e-10	0.1	3.323049e-11	3.409167e-08	0.1	3.323049e-11	2.135286e-11	0.1
7.427814e-11	8.773875363716099e-06	0.1	7.427814e-11	5.096243e-117	0.1	7.427814e-11	5.096243e-117	0.1	7.427814e-11	1.329396e-09	0.1	7.427814e-11	5.096243e-117	0.1	7.427814e-11	2.765199e-07	0.1	7.427814e-11	2.90114e-10	0.1	7.427814e-11	1.220704e-07	0.1	7.427814e-11	4.647653e-07	0.1	7.427814e-11	2.861025e-07	0.1	7.427814e-11	1.361911e-09	0.1	7.427814e-11	7.354576e-08	0.1	7.427814e-11	4.606098e-11	0.1
1.481639e-10	7.703547097071599e-06	0.1	1.481639e-10	1.159386e-116	0.1	1.481639e-10	1.159386e-116	0.1	1.481639e-10	2.490226e-09	0.1	1.481639e-10	1.159386e-116	0.1	1.481639e-10	5.174552e-07	0.1	1.481639e-10	5.434193e-10	0.1	1.481639e-10	2.287415e-07	0.1	1.481639e-10	8.707589e-07	0.1	1.481639e-10	5.359655e-07	0.1	1.481639e-10	2.551503e-09	0.1	1.481639e-10	1.377751e-07	0.1	1.481639e-10	8.627523e-11	0.1
2.404308e-10	6.548462833465801e-06	0.1	2.404308e-10	2.144018e-116	0.1	2.404308e-10	2.144018e-116	0.1	2.404308e-10	3.743332e-09	0.1	2.404308e-10	2.144018e-116	0.1	2.404308e-10	7.768208e-07	0.1	2.404308e-10	8.168202e-10	0.1	2.404308e-10	3.440022e-07	0.1	2.404308e-10	1.309247e-06	0.1	2.404308e-10	8.05743e-07	0.1	2.404308e-10	3.836171e-09	0.1	2.404308e-10	2.071227e-07	0.1	2.404308e-10	1.296776e-10	0.1
3.394787e-10	5.5006087407795e-06	0.1	3.394787e-10	3.383656e-116	0.1	3.394787e-10	3.383656e-116	0.1	3.394787e-10	4.880541e-09	0.1	3.394787e-10	3.383656e-116	0.1	3.394787e-10	1.011316e-06	0.1	3.394787e-10	1.064873e-09	0.1	3.394787e-10	4.487376e-07	0.1	3.394787e-10	1.707451e-06	0.1	3.394787e-10	1.050633e-06	0.1	3.394787e-10	5.002655e-09	0.1	3.394787e-10	2.700718e-07	0.1	3.394787e-10	1.690552e-10	0.1
4.546293e-10	4.4914097719217996e-06	0.1	4.546293e-10	5.02248e-116	0.1	4.546293e-10	5.02248e-116	0.1	4.546293e-10	5.976351e-09	0.1	4.546293e-10	5.02248e-116	0.1	4.546293e-10	1.236144e-06	0.1	4.546293e-10	1.303798e-09	0.1	4.546293e-10	5.49834e-07	0.1	4.546293e-10	2.091506e-06	0.1	4.546293e-10	1.28669e-06	0.1	4.546293e-10	6.127491e-09	0.1	4.546293e-10	3.307492e-07	0.1	4.546293e-10	2.069859e-10	0.1
5.80515e-10	3.598871016125e-06	0.1	5.80515e-10	7.011972e-116	0.1	5.80515e-10	7.011972e-116	0.1	5.80515e-10	6.946157e-09	0.1	5.80515e-10	7.011972e-116	0.1	5.80515e-10	1.433747e-06	0.1	5.80515e-10	1.515106e-09	0.1	5.80515e-10	6.395174e-07	0.1	5.80515e-10	2.431822e-06	0.1	5.80515e-10	1.495703e-06	0.1	5.80515e-10	7.123988e-09	0.1	5.80515e-10	3.844737e-07	0.1	5.80515e-10	2.405388e-10	0.1
7.064007e-10	2.883853299581e-06	0.1	7.064007e-10	9.166585e-116	0.1	7.064007e-10	9.166585e-116	0.1	7.064007e-10	7.723762e-09	0.1	7.064007e-10	9.166585e-116	0.1	7.064007e-10	1.590765e-06	0.1	7.064007e-10	1.684359e-09	0.1	7.064007e-10	7.116473e-07	0.1	7.064007e-10	2.705132e-06	0.1	7.064007e-10	1.663398e-06	0.1	7.064007e-10	7.924041e-09	0.1	7.064007e-10	4.275761e-07	0.1	7.064007e-10	2.674253e-10	0.1
8.322864e-10	2.3110490226239996e-06	0.1	8.322864e-10	1.145186e-115	0.1	8.322864e-10	1.145186e-115	0.1	8.322864e-10	8.347388e-09	0.1	8.322864e-10	1.145186e-115	0.1	8.322864e-10	1.715274e-06	0.1	8.322864e-10	1.819892e-09	0.1	8.322864e-10	7.697145e-07	0.1	8.322864e-10	2.924761e-06	0.1	8.322864e-10	1.79799e-06	0.1	8.322864e-10	8.566723e-09	0.1	8.322864e-10	4.62169e-07	0.1	8.322864e-10	2.889712e-10	0.1
