Batch	m_SP	4	Pr2	W1	Pr1	Pr3					
86033300000.0	9.888203116980001e-06	0.1	86033300000.0	1.076835e-07	0.1	86033300000.0	3.842998e-09	0.1	86033300000.0	1.726078e-10	0.1
175633300000.0	9.77320126701e-06	0.1	175633300000.0	2.185529e-07	0.1	175633300000.0	7.799691e-09	0.1	175633300000.0	3.503222e-10	0.1
329233300000.0	9.579159207450001e-06	0.1	329233300000.0	4.056231e-07	0.1	329233300000.0	1.447583e-08	0.1	329233300000.0	6.501803e-10	0.1
585233300000.0	9.26427835629e-06	0.1	585233300000.0	7.091894e-07	0.1	585233300000.0	2.530947e-08	0.1	585233300000.0	1.136772e-09	0.1
1097233000000.0	8.665229346840001e-06	0.1	1097233000000.0	1.286714e-06	0.1	1097233000000.0	4.592011e-08	0.1	1097233000000.0	2.062496e-09	0.1
2018833000000.0	7.6828654022757e-06	0.1	2018833000000.0	2.23378e-06	0.1	2018833000000.0	7.971887e-08	0.1	2018833000000.0	3.580564e-09	0.1
3186790000000.0	6.5962553771478e-06	0.1	3186790000000.0	3.281347e-06	0.1	3186790000000.0	1.171043e-07	0.1	3186790000000.0	5.259727e-09	0.1
4570681000000.0	5.5058918393304e-06	0.1	4570681000000.0	4.332532e-06	0.1	4570681000000.0	1.546189e-07	0.1	4570681000000.0	6.94469e-09	0.1
6133235000000.0	4.48980420353e-06	0.1	6133235000000.0	5.31211e-06	0.1	6133235000000.0	1.89578e-07	0.1	6133235000000.0	8.514873e-09	0.1
7814896000000.0	3.6047362313154e-06	0.1	7814896000000.0	6.165377e-06	0.1	7814896000000.0	2.200292e-07	0.1	7814896000000.0	9.882589e-09	0.1
9496557000000.0	2.8941401900490003e-06	0.1	9496557000000.0	6.85044e-06	0.1	9496557000000.0	2.444777e-07	0.1	9496557000000.0	1.098069e-08	0.1
11178220000000.0	2.3236220664462e-06	0.1	11178220000000.0	7.400459e-06	0.1	11178220000000.0	2.641067e-07	0.1	11178220000000.0	1.186232e-08	0.1
12859880000000.0	1.8655707844229999e-06	0.1	12859880000000.0	7.842052e-06	0.1	12859880000000.0	2.798662e-07	0.1	12859880000000.0	1.257016e-08	0.1
14676730000000.0	1.4716088422728e-06	0.1	14676730000000.0	8.221859e-06	0.1	14676730000000.0	2.934207e-07	0.1	14676730000000.0	1.317896e-08	0.1
16696350000000.0	1.1305123556028e-06	0.1	16696350000000.0	8.550699e-06	0.1	16696350000000.0	3.051564e-07	0.1	16696350000000.0	1.370606e-08	0.1
18715970000000.0	8.6847625460244e-07	0.1	18715970000000.0	8.80332e-06	0.1	18715970000000.0	3.141718e-07	0.1	18715970000000.0	1.411099e-08	0.1
20735600000000.0	6.671765280109799e-07	0.1	20735600000000.0	8.997387e-06	0.1	20735600000000.0	3.210977e-07	0.1	20735600000000.0	1.442207e-08	0.1
22755220000000.0	5.1253502083491e-07	0.1	22755220000000.0	9.146472e-06	0.1	22755220000000.0	3.264182e-07	0.1	22755220000000.0	1.466104e-08	0.1
25194460000000.0	3.7274666066985e-07	0.1	25194460000000.0	9.281238e-06	0.1	25194460000000.0	3.312277e-07	0.1	25194460000000.0	1.487706e-08	0.1
27633690000000.0	2.7108400780596e-07	0.1	27633690000000.0	9.379247e-06	0.1	27633690000000.0	3.347255e-07	0.1	27633690000000.0	1.503416e-08	0.1
30072920000000.0	1.9714874963168e-07	0.1	30072920000000.0	9.450526e-06	0.1	30072920000000.0	3.372693e-07	0.1	30072920000000.0	1.514841e-08	0.1
32710630000000.0	1.3971074699312e-07	0.1	32710630000000.0	9.5059e-06	0.1	32710630000000.0	3.392455e-07	0.1	32710630000000.0	1.523717e-08	0.1
