Batch	m_SP	2	P2_L	W4_L	
1.140492e-13	9.814472846617199e-06	0.1	1.140492e-13	1.8457943e-07	0.1
2.718233e-13	9.563748651201399e-06	0.1	2.718233e-13	4.3430103e-07	0.1
6.032766e-13	9.057711692143e-06	0.1	6.032766e-13	9.383459899999999e-07	0.1
1.203906e-12	8.2080210762952e-06	0.1	1.203906e-12	1.78479e-06	0.1
2.099131e-12	7.087336770429599e-06	0.1	2.099131e-12	2.9013878000000005e-06	0.1
3.143086e-12	5.9723581104488e-06	0.1	3.143086e-12	4.0125357000000005e-06	0.1
4.24377e-12	4.9863194016174e-06	0.1	4.24377e-12	4.9954015e-06	0.1
5.571372e-12	4.0111802847898e-06	0.1	5.571372e-12	5.9676174e-06	0.1
6.898974e-12	3.2268417318746e-06	0.1	6.898974e-12	6.7497776e-06	0.1
8.226576e-12	2.59594289110378e-06	0.1	8.226576e-12	7.3790467999999995e-06	0.1
9.554178e-12	2.0884474632153396e-06	0.1	9.554178e-12	7.8853204e-06	0.1
1.109994e-11	1.6212120971095599e-06	0.1	1.109994e-11	8.351509199999999e-06	0.1
1.270023e-11	1.2473487185266798e-06	0.1	1.270023e-11	8.7245974e-06	0.1
1.430053e-11	9.5972480711996e-07	0.1	1.430053e-11	9.011665700000001e-06	0.1
1.590083e-11	7.384394239161401e-07	0.1	1.590083e-11	9.232551600000001e-06	0.1
1.763254e-11	5.5608899399768e-07	0.1	1.763254e-11	9.414594e-06	0.1
1.956139e-11	4.05473696663874e-07	0.1	1.956139e-11	9.564971200000001e-06	0.1
2.149023e-11	2.9565806632040796e-07	0.1	2.149023e-11	9.6746233e-06	0.1
2.341907e-11	2.1558786995636403e-07	0.1	2.341907e-11	9.7545818e-06	0.1
2.565871e-11	1.4940491934185e-07	0.1	2.565871e-11	9.8206776e-06	0.1
2.797606e-11	1.02232113016846e-07	0.1	2.797606e-11	9.8677917e-06	0.1
