Batch	m_SP	4	Pr1	W1	Pr2	Pr3					
2.639457e-06	9.847697522040001e-06	0.1	2.639457e-06	1.249011e-07	0.1	2.639457e-06	5.644798e-09	0.1	2.639457e-06	2.144919e-08	0.1
5.327559e-06	9.6951830776619e-06	0.1	5.327559e-06	2.50244e-07	0.1	5.327559e-06	1.130711e-08	0.1	5.327559e-06	4.296294e-08	0.1
9.935735e-06	9.4392076630397e-06	0.1	9.935735e-06	4.606179e-07	0.1	9.935735e-06	2.081067e-08	0.1	9.935735e-06	7.907133e-08	0.1
1.761603e-05	9.0275109184494e-06	0.1	1.761603e-05	7.989706e-07	0.1	1.761603e-05	3.609561e-08	0.1	1.761603e-05	1.371459e-07	0.1
3.297661e-05	8.257203949923299e-06	0.1	3.297661e-05	1.432047e-06	0.1	3.297661e-05	6.469459e-08	0.1	3.297661e-05	2.458066e-07	0.1
5.954729e-05	7.0766766941145e-06	0.1	5.954729e-05	2.402264e-06	0.1	5.954729e-05	1.085237e-07	0.1	5.954729e-05	4.123337e-07	0.1
9.05255e-05	5.9116847442964e-06	0.1	9.05255e-05	3.359714e-06	0.1	9.05255e-05	1.517761e-07	0.1	9.05255e-05	5.766696e-07	0.1
0.0001279237	4.7577741396966e-06	0.1	0.0001279237	4.308056e-06	0.1	0.0001279237	1.946171e-07	0.1	0.0001279237	7.394423e-07	0.1
0.0001653219	3.8290964965571e-06	0.1	0.0001653219	5.071291e-06	0.1	0.0001653219	2.290959e-07	0.1	0.0001653219	8.704431e-07	0.1
0.0002027201	3.08169048468e-06	0.1	0.0002027201	5.685548e-06	0.1	0.0002027201	2.568447e-07	0.1	0.0002027201	9.758737e-07	0.1
0.0002401183	2.4801709737513e-06	0.1	0.0002401183	6.179908e-06	0.1	0.0002401183	2.791772e-07	0.1	0.0002401183	1.060725e-06	0.1
0.0002775165	1.9960632446196e-06	0.1	0.0002775165	6.577773e-06	0.1	0.0002775165	2.971506e-07	0.1	0.0002775165	1.129014e-06	0.1
0.0003194948	1.564290010458e-06	0.1	0.0003194948	6.932626e-06	0.1	0.0003194948	3.13181e-07	0.1	0.0003194948	1.189921e-06	0.1
0.0003645265	1.204371029134e-06	0.1	0.0003645265	7.228426e-06	0.1	0.0003645265	3.265436e-07	0.1	0.0003645265	1.240692e-06	0.1
0.0004095582	9.272647436041999e-07	0.1	0.0004095582	7.456166e-06	0.1	0.0004095582	3.368317e-07	0.1	0.0004095582	1.279781e-06	0.1
0.0004545898	7.1391574708803e-07	0.1	0.0004545898	7.631508e-06	0.1	0.0004545898	3.447527e-07	0.1	0.0004545898	1.309877e-06	0.1
0.0005014723	5.437798377014601e-07	0.1	0.0005014723	7.771334e-06	0.1	0.0005014723	3.510693e-07	0.1	0.0005014723	1.333876e-06	0.1
0.0005557581	3.9676225782727e-07	0.1	0.0005557581	7.892161e-06	0.1	0.0005557581	3.565276e-07	0.1	0.0005557581	1.354615e-06	0.1
0.0006100438	2.8949271289563e-07	0.1	0.0006100438	7.980321e-06	0.1	0.0006100438	3.605101e-07	0.1	0.0006100438	1.369747e-06	0.1
0.0006643296	2.1122482864059e-07	0.1	0.0006643296	8.044646e-06	0.1	0.0006643296	3.63416e-07	0.1	0.0006643296	1.380787e-06	0.1
0.0007251658	1.483657492635e-07	0.1	0.0007251658	8.096306e-06	0.1	0.0007251658	3.657497e-07	0.1	0.0007251658	1.389654e-06	0.1
0.0007903691	1.0160390105982e-07	0.1	0.0007903691	8.134738e-06	0.1	0.0007903691	3.674859e-07	0.1	0.0007903691	1.396251e-06	0.1
