Batch	m_SP	13	P2	W1	W2	W3	W4	W5	W6	R	P1	P3	P4	P5	P6																							
1.594753e-10	9.7426276241846e-06	0.1	1.594753e-10	7.585733e-118	0.1	1.594753e-10	1.052827e-13	0.1	1.594753e-10	1.919807e-10	0.1	1.594753e-10	7.585733e-118	0.1	1.594753e-10	7.604141e-08	0.1	1.594753e-10	6.773483e-11	0.1	1.594753e-10	8.676165e-09	0.1	1.594753e-10	1.608772e-07	0.1	1.594753e-10	9.264575e-09	0.1	1.594753e-10	1.876571e-11	0.1	1.594753e-10	2.135875e-09	0.1	1.594753e-10	5.948783e-15	0.1
3.426782e-10	9.4553806630184e-06	0.1	3.426782e-10	3.107076e-117	0.1	3.426782e-10	2.230591e-13	0.1	3.426782e-10	4.067936e-10	0.1	3.426782e-10	3.107076e-117	0.1	3.426782e-10	1.610964e-07	0.1	3.426782e-10	1.434072e-10	0.1	3.426782e-10	1.840223e-08	0.1	3.426782e-10	3.406682e-07	0.1	3.426782e-10	1.92887e-08	0.1	3.426782e-10	3.978892e-11	0.1	3.426782e-10	4.476759e-09	0.1	3.426782e-10	1.252616e-14	0.1
7.687375e-10	8.8202377404036e-06	0.1	7.687375e-10	1.443803e-116	0.1	7.687375e-10	4.843639e-13	0.1	7.687375e-10	8.835899e-10	0.1	7.687375e-10	1.443803e-116	0.1	7.687375e-10	3.497665e-07	0.1	7.687375e-10	3.109082e-10	0.1	7.687375e-10	4.006038e-08	0.1	7.687375e-10	7.388754e-07	0.1	7.687375e-10	4.020797e-08	0.1	7.687375e-10	8.655197e-11	0.1	7.687375e-10	9.478154e-09	0.1	7.687375e-10	2.680404e-14	0.1
1.535644e-09	7.7842894796415e-06	0.1	1.535644e-09	5.410513e-116	0.1	1.535644e-09	9.133611e-13	0.1	1.535644e-09	1.667041e-09	0.1	1.535644e-09	5.410513e-116	0.1	1.535644e-09	6.594093e-07	0.1	1.535644e-09	5.84677e-10	0.1	1.535644e-09	7.587099e-08	0.1	1.535644e-09	1.390484e-06	0.1	1.535644e-09	7.038651e-08	0.1	1.535644e-09	1.637088e-10	0.1	1.535644e-09	1.706047e-08	0.1	1.535644e-09	4.916689e-14	0.1
2.274314e-09	6.9035434661133e-06	0.1	2.274314e-09	1.135156e-115	0.1	2.274314e-09	1.281084e-12	0.1	2.274314e-09	2.339367e-09	0.1	2.274314e-09	1.135156e-115	0.1	2.274314e-09	9.24731e-07	0.1	2.274314e-09	8.180413e-10	0.1	2.274314e-09	1.068416e-07	0.1	2.274314e-09	1.946757e-06	0.1	2.274314e-09	9.180989e-08	0.1	2.274314e-09	2.302633e-10	0.1	2.274314e-09	2.285397e-08	0.1	2.274314e-09	6.705261e-14	0.1
2.84281e-09	6.295294307837501e-06	0.1	2.84281e-09	1.719626e-115	0.1	2.84281e-09	1.536815e-12	0.1	2.84281e-09	2.807433e-09	0.1	2.84281e-09	1.719626e-115	0.1	2.84281e-09	1.109206e-06	0.1	2.84281e-09	9.79569e-10	0.1	2.84281e-09	1.285456e-07	0.1	2.84281e-09	2.332297e-06	0.1	2.84281e-09	1.040826e-07	0.1	2.84281e-09	2.768016e-10	0.1	2.84281e-09	2.644272e-08	0.1	2.84281e-09	7.864294e-14	0.1
3.627628e-09	5.544059926284e-06	0.1	3.627628e-09	2.689731e-115	0.1	3.627628e-09	1.854876e-12	0.1	3.627628e-09	3.390267e-09	0.1	3.627628e-09	2.689731e-115	0.1	3.627628e-09	1.338612e-06	0.1	3.627628e-09	1.179525e-09	0.1	3.627628e-09	1.5575e-07	0.1	3.627628e-09	2.810201e-06	0.1	3.627628e-09	1.160832e-07	0.1	3.627628e-09	3.350065e-10	0.1	3.627628e-09	3.032866e-08	0.1	3.627628e-09	9.188429e-14	0.1
4.730314e-09	4.639819897591201e-06	0.1	4.730314e-09	4.334831e-115	0.1	4.730314e-09	2.241349e-12	0.1	4.730314e-09	4.09972e-09	0.1	4.730314e-09	4.334831e-115	0.1	4.730314e-09	1.617354e-06	0.1	4.730314e-09	1.420965e-09	0.1	4.730314e-09	1.891601e-07	0.1	4.730314e-09	3.388336e-06	0.1	4.730314e-09	1.253112e-07	0.1	4.730314e-09	4.0628e-10	0.1	4.730314e-09	3.404208e-08	0.1	4.730314e-09	1.058018e-13	0.1
6.228682e-09	3.6460518607128e-06	0.1	6.228682e-09	7.014719e-115	0.1	6.228682e-09	2.671389e-12	0.1	6.228682e-09	4.891321e-09	0.1	6.228682e-09	7.014719e-115	0.1	6.228682e-09	1.927621e-06	0.1	6.228682e-09	1.687434e-09	0.1	6.228682e-09	2.268796e-07	0.1	6.228682e-09	4.028069e-06	0.1	6.228682e-09	1.277152e-07	0.1	6.228682e-09	4.864389e-10	0.1	6.228682e-09	3.656261e-08	0.1	6.228682e-09	1.175559e-13	0.1
7.72705e-09	2.8681035514392e-06	0.1	7.72705e-09	1.011e-114	0.1	7.72705e-09	3.012625e-12	0.1	7.72705e-09	5.521806e-09	0.1	7.72705e-09	1.011e-114	0.1	7.72705e-09	2.174061e-06	0.1	7.72705e-09	1.897033e-09	0.1	7.72705e-09	2.573157e-07	0.1	7.72705e-09	4.53282e-06	0.1	7.72705e-09	1.227102e-07	0.1	7.72705e-09	5.508499e-10	0.1	7.72705e-09	3.699593e-08	0.1	7.72705e-09	1.229556e-13	0.1
9.225418e-09	2.2584486710584e-06	0.1	9.225418e-09	1.353535e-114	0.1	9.225418e-09	3.283381e-12	0.1	9.225418e-09	6.024305e-09	0.1	9.225418e-09	1.353535e-114	0.1	9.225418e-09	2.369952e-06	0.1	9.225418e-09	2.062046e-09	0.1	9.225418e-09	2.818752e-07	0.1	9.225418e-09	4.931454e-06	0.1	9.225418e-09	1.13541e-07	0.1	9.225418e-09	6.026214e-10	0.1	9.225418e-09	3.6026e-08	0.1	9.225418e-09	1.236796e-13	0.1
1.072379e-08	1.7801744068690001e-06	0.1	1.072379e-08	1.722315e-114	0.1	1.072379e-08	3.498157e-12	0.1	1.072379e-08	6.425067e-09	0.1	1.072379e-08	1.722315e-114	0.1	1.072379e-08	2.525776e-06	0.1	1.072379e-08	2.192065e-09	0.1	1.072379e-08	3.016937e-07	0.1	1.072379e-08	5.24658e-06	0.1	1.072379e-08	1.023523e-07	0.1	1.072379e-08	6.442462e-10	0.1	1.072379e-08	3.415579e-08	0.1	1.072379e-08	1.210523e-13	0.1
1.222215e-08	1.4045758073516e-06	0.1	1.222215e-08	2.11198e-114	0.1	1.222215e-08	3.668444e-12	0.1	1.222215e-08	6.744903e-09	0.1	1.222215e-08	2.11198e-114	0.1	1.222215e-08	2.64982e-06	0.1	1.222215e-08	2.294593e-09	0.1	1.222215e-08	3.176878e-07	0.1	1.222215e-08	5.495925e-06	0.1	1.222215e-08	9.052495e-08	0.1	1.222215e-08	6.777238e-10	0.1	1.222215e-08	3.175061e-08	0.1	1.222215e-08	1.161073e-13	0.1
1.372052e-08	1.109306250816e-06	0.1	1.372052e-08	2.518277e-114	0.1	1.372052e-08	3.803345e-12	0.1	1.372052e-08	7.000322e-09	0.1	1.372052e-08	2.518277e-114	0.1	1.372052e-08	2.748635e-06	0.1	1.372052e-08	2.3755e-09	0.1	1.372052e-08	3.305973e-07	0.1	1.372052e-08	5.693401e-06	0.1	1.372052e-08	7.891411e-08	0.1	1.372052e-08	7.04658e-10	0.1	1.372052e-08	2.907167e-08	0.1	1.372052e-08	1.096422e-13	0.1
1.534204e-08	8.6020866439388e-07	0.1	1.534204e-08	2.972811e-114	0.1	1.534204e-08	3.917792e-12	0.1	1.534204e-08	7.219264e-09	0.1	1.534204e-08	2.972811e-114	0.1	1.534204e-08	2.833127e-06	0.1	1.534204e-08	2.443997e-09	0.1	1.534204e-08	3.4178e-07	0.1	1.534204e-08	5.861265e-06	0.1	1.534204e-08	6.716428e-08	0.1	1.534204e-08	7.279167e-10	0.1	1.534204e-08	2.607454e-08	0.1	1.534204e-08	1.016323e-13	0.1
