Batch	m_SP	4	T1a_L	T4a_L	N1a_L	N7a_L					
0.0	0.99999992	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
6.832688e-14	0.9999443000000001	0.1	6.832688e-14	3.638666905e-09	0.1	6.832688e-14	6.9476609e-07	0.1	6.832688e-14	1.4754644e-09	0.1
1.365048e-12	0.9988859199999999	0.1	1.365048e-12	7.271053679999999e-08	0.1	1.365048e-12	1.38691492e-05	0.1	1.365048e-12	2.947441e-08	0.1
5.052229e-12	0.9958859	0.1	5.052229e-12	2.692850619e-07	0.1	5.052229e-12	5.1215925e-05	0.1	5.052229e-12	1.09060505e-07	0.1
1.16424e-11	0.99055783	0.1	1.16424e-11	6.21252369e-07	0.1	1.16424e-11	0.000117548894	0.1	1.16424e-11	2.5120514999999997e-07	0.1
2.372055e-11	0.98090484	0.1	2.372055e-11	1.26837323e-06	0.1	2.372055e-11	0.000237748556	0.1	2.372055e-11	5.113959e-07	0.1
3.701485e-11	0.9704441699999999	0.1	3.701485e-11	1.983661113e-06	0.1	3.701485e-11	0.00036803715	0.1	3.701485e-11	7.973233e-07	0.1
5.562688e-11	0.95608025	0.1	5.562688e-11	2.99020806e-06	0.1	5.562688e-11	0.00054698581	0.1	5.562688e-11	1.1968649599999999e-06	0.1
8.753322e-11	0.93219235	0.1	8.753322e-11	4.729109043e-06	0.1	8.753322e-11	0.0008447174299999999	0.1	8.753322e-11	1.8799519000000002e-06	0.1
1.407104e-10	0.8943246100000001	0.1	1.407104e-10	7.6623829e-06	0.1	1.407104e-10	0.00131702317	0.1	1.407104e-10	3.0141566e-06	0.1
2.049518e-10	0.85156144	0.1	2.049518e-10	1.1258922149999999e-05	0.1	2.049518e-10	0.00185090617	0.1	2.049518e-10	4.3791587e-06	0.1
2.765691e-10	0.8073606299999999	0.1	2.765691e-10	1.532844118e-05	0.1	2.765691e-10	0.00240335841	0.1	2.765691e-10	5.8969515e-06	0.1
3.481865e-10	0.76644335	0.1	3.481865e-10	1.94526026e-05	0.1	3.481865e-10	0.0029153902400000003	0.1	3.481865e-10	7.4133158e-06	0.1
4.198039e-10	0.72847164	0.1	4.198039e-10	2.362337369e-05	0.1	4.198039e-10	0.00339115551	0.1	4.198039e-10	8.9306372e-06	0.1
4.914212e-10	0.69315322	0.1	4.914212e-10	2.783354266e-05	0.1	4.914212e-10	0.0038342634000000002	0.1	4.914212e-10	1.04509341e-05	0.1
5.630386e-10	0.6602332299999999	0.1	5.630386e-10	3.2076617669999995e-05	0.1	5.630386e-10	0.0042478551	0.1	5.630386e-10	1.1975929299999999e-05	0.1
6.34656e-10	0.62948905	0.1	6.34656e-10	3.6346714560000004e-05	0.1	6.34656e-10	0.0046346902	0.1	6.34656e-10	1.35070891e-05	0.1
7.210031e-10	0.5950382300000001	0.1	7.210031e-10	4.15235203e-05	0.1	7.210031e-10	0.0050689344	0.1	7.210031e-10	1.5363129e-05	0.1
8.073501e-10	0.56316746	0.1	8.073501e-10	4.672354219e-05	0.1	8.073501e-10	0.0054715136	0.1	8.073501e-10	1.7231796000000002e-05	0.1
8.936972e-10	0.533617023	0.1	8.936972e-10	5.1939323390000006e-05	0.1	8.936972e-10	0.005845646899999999	0.1	8.936972e-10	1.9114654000000003e-05	0.1
9.800443e-10	0.506161776	0.1	9.800443e-10	5.716417142e-05	0.1	9.800443e-10	0.0061941398	0.1	9.800443e-10	2.1012966e-05	0.1
1.076935e-09	0.47760461000000004	0.1	1.076935e-09	6.30303884e-05	0.1	1.076935e-09	0.0065576877	0.1	1.076935e-09	2.3162822999999997e-05	0.1
1.180855e-09	0.449355664	0.1	1.180855e-09	6.93178335e-05	0.1	1.180855e-09	0.006918587699999999	0.1	1.180855e-09	2.5493197e-05	0.1
1.284776e-09	0.42331681200000004	0.1	1.284776e-09	7.5592659e-05	0.1	1.284776e-09	0.0072525973	0.1	1.284776e-09	2.7850180000000002e-05	0.1
1.388696e-09	0.399263366	0.1	1.388696e-09	8.18474578e-05	0.1	1.388696e-09	0.0075625091	0.1	1.388696e-09	3.0234715e-05	0.1
1.510191e-09	0.37339838399999997	0.1	1.510191e-09	8.912595019999999e-05	0.1	1.510191e-09	0.007897512700000001	0.1	1.510191e-09	3.3058474e-05	0.1
1.63608e-09	0.34889080699999997	0.1	1.63608e-09	9.661949699999998e-05	0.1	1.63608e-09	0.008216951399999999	0.1	1.63608e-09	3.6026087e-05	0.1
1.761969e-09	0.32646171	0.1	1.761969e-09	0.00010405516919999999	0.1	1.761969e-09	0.0085113698	0.1	1.761969e-09	3.903683e-05	0.1
1.903956e-09	0.303381675	0.1	1.903956e-09	0.000112362424	0.1	1.903956e-09	0.0088168302	0.1	1.903956e-09	4.2484803999999994e-05	0.1
2.056676e-09	0.280881315	0.1	2.056676e-09	0.0001211931686	0.1	2.056676e-09	0.0091175814	0.1	2.056676e-09	4.6255425e-05	0.1
2.209395e-09	0.260507732	0.1	2.209395e-09	0.000129905593	0.1	2.209395e-09	0.0093929809	0.1	2.209395e-09	5.0090201e-05	0.1
2.388736e-09	0.238966967	0.1	2.388736e-09	0.0001399738453	0.1	2.388736e-09	0.0096880625	0.1	2.388736e-09	5.4674758000000006e-05	0.1
2.574732e-09	0.219006765	0.1	2.574732e-09	0.0001502179918	0.1	2.574732e-09	0.0099659185	0.1	2.574732e-09	5.9521038e-05	0.1
2.783262e-09	0.19912639699999998	0.1	2.783262e-09	0.00016145078899999999	0.1	2.783262e-09	0.0102479623	0.1	2.783262e-09	6.5063182e-05	0.1
3.006815e-09	0.18034353600000003	0.1	3.006815e-09	0.0001731834144	0.1	3.006815e-09	0.0105205671	0.1	3.006815e-09	7.1128937e-05	0.1
3.249909e-09	0.16246192399999998	0.1	3.249909e-09	0.0001855656304	0.1	3.249909e-09	0.0107871634	0.1	3.249909e-09	7.7865994e-05	0.1
3.522312e-09	0.14509704099999998	0.1	3.522312e-09	0.0001989636276	0.1	3.522312e-09	0.0110546026	0.1	3.522312e-09	8.558261599999999e-05	0.1
3.794716e-09	0.13011978800000001	0.1	3.794716e-09	0.0002118491082	0.1	3.794716e-09	0.0112940978	0.1	3.794716e-09	9.346706e-05	0.1
4.078063e-09	0.11667701800000001	0.1	4.078063e-09	0.0002247043562	0.1	4.078063e-09	0.0115181925	0.1	4.078063e-09	0.000101835738	0.1
4.405185e-09	0.10343133200000001	0.1	4.405185e-09	0.00023885151389999997	0.1	4.405185e-09	0.0117501915	0.1	4.405185e-09	0.000111694937	0.1
4.732307e-09	0.092221197	0.1	4.732307e-09	0.0002522616273	0.1	4.732307e-09	0.011958143899999999	0.1	4.732307e-09	0.00012174879200000001	0.1
5.059428e-09	0.082706099	0.1	5.059428e-09	0.0002649472656	0.1	5.059428e-09	0.0121458972	0.1	5.059428e-09	0.00013197924899999999	0.1
5.38655e-09	0.074609736	0.1	5.38655e-09	0.0002769256373	0.1	5.38655e-09	0.0123165446	0.1	5.38655e-09	0.00014236843299999998	0.1
5.713672e-09	0.067706036	0.1	5.713672e-09	0.000288217618	0.1	5.713672e-09	0.0124725922	0.1	5.713672e-09	0.000152898779	0.1
6.040794e-09	0.06180867799999999	0.1	6.040794e-09	0.000298846952	0.1	6.040794e-09	0.0126160868	0.1	6.040794e-09	0.000163553226	0.1
6.367916e-09	0.056763253	0.1	6.367916e-09	0.000308839697	0.1	6.367916e-09	0.0127487152	0.1	6.367916e-09	0.00017431522	0.1
6.695037e-09	0.052440930000000004	0.1	6.695037e-09	0.00031822351300000003	0.1	6.695037e-09	0.0128718734	0.1	6.695037e-09	0.00018516890000000002	0.1
7.022159e-09	0.0487338841	0.1	7.022159e-09	0.000327027408	0.1	7.022159e-09	0.0129867265	0.1	7.022159e-09	0.00019609923	0.1
7.349281e-09	0.045551436800000004	0.1	7.349281e-09	0.000335280738	0.1	7.349281e-09	0.0130942505	0.1	7.349281e-09	0.00020709197	0.1
7.676403e-09	0.042817007500000004	0.1	7.676403e-09	0.00034301373599999996	0.1	7.676403e-09	0.0131952667	0.1	7.676403e-09	0.00021813365000000003	0.1
8.003525e-09	0.0404658193	0.1	8.003525e-09	0.00035025639000000003	0.1	8.003525e-09	0.0132904716	0.1	8.003525e-09	0.00022921165	0.1
8.330646e-09	0.0384428791	0.1	8.330646e-09	0.000357038469	0.1	8.330646e-09	0.013380458599999999	0.1	8.330646e-09	0.00024031436999999998	0.1
8.657768e-09	0.0367013949	0.1	8.657768e-09	0.00036338946599999997	0.1	8.657768e-09	0.013465729899999999	0.1	8.657768e-09	0.00025143094	0.1
8.98489e-09	0.0352014759	0.1	8.98489e-09	0.000369338043	0.1	8.98489e-09	0.013546722300000001	0.1	8.98489e-09	0.00026255141	0.1
9.312012e-09	0.0339090655	0.1	9.312012e-09	0.00037491218799999993	0.1	9.312012e-09	0.013623808500000001	0.1	9.312012e-09	0.00027366645000000004	0.1
9.652522e-09	0.032752867500000005	0.1	9.652522e-09	0.000380345874	0.1	9.652522e-09	0.013700249599999999	0.1	9.652522e-09	0.00028522182	0.1
1.004658e-08	0.0316195071	0.1	1.004658e-08	0.000386202539	0.1	1.004658e-08	0.0137842813	0.1	1.004658e-08	0.00029856482	0.1
