Batch	m_SP	5	Pr1	W1	W2	Pr2	Pr3							
1.524785e-06	9.8691073210093e-06	0.1	1.524785e-06	4.244064e-08	0.1	1.524785e-06	2.55472e-10	0.1	1.524785e-06	2.752473e-08	0.1	1.524785e-06	6.057278e-08	0.1
1.959664e-06	9.8358846565616e-06	0.1	1.959664e-06	4.402276e-08	0.1	1.959664e-06	2.567702e-10	0.1	1.959664e-06	3.798834e-08	0.1	1.959664e-06	8.174885e-08	0.1
2.394542e-06	9.8031020073396e-06	0.1	2.394542e-06	4.46887e-08	0.1	2.394542e-06	2.569322e-10	0.1	2.394542e-06	4.865184e-08	0.1	2.394542e-06	1.032014e-07	0.1
2.935046e-06	9.762717419266601e-06	0.1	2.935046e-06	4.494824e-08	0.1	2.935046e-06	2.564309e-10	0.1	2.935046e-06	6.200399e-08	0.1	2.935046e-06	1.299748e-07	0.1
3.540829e-06	9.717769877736201e-06	0.1	3.540829e-06	4.493583e-08	0.1	3.540829e-06	2.55497e-10	0.1	3.540829e-06	7.698652e-08	0.1	3.540829e-06	1.599531e-07	0.1
4.224873e-06	9.6673254255225e-06	0.1	4.224873e-06	4.478906e-08	0.1	4.224873e-06	2.542835e-10	0.1	4.224873e-06	9.386481e-08	0.1	4.224873e-06	1.936672e-07	0.1
5.047879e-06	9.6070230466434e-06	0.1	5.047879e-06	4.456071e-08	0.1	5.047879e-06	2.527679e-10	0.1	5.047879e-06	1.140848e-07	0.1	5.047879e-06	2.339802e-07	0.1
6.100224e-06	9.5305128816352e-06	0.1	6.100224e-06	4.42572e-08	0.1	6.100224e-06	2.508295e-10	0.1	6.100224e-06	1.397887e-07	0.1	6.100224e-06	2.850917e-07	0.1
7.412931e-06	9.436008920866e-06	0.1	7.412931e-06	4.388964e-08	0.1	7.412931e-06	2.484471e-10	0.1	7.412931e-06	1.716198e-07	0.1	7.412931e-06	3.481344e-07	0.1
9.03018e-06	9.3210171961704e-06	0.1	9.03018e-06	4.346146e-08	0.1	9.03018e-06	2.455762e-10	0.1	9.03018e-06	2.105011e-07	0.1	9.03018e-06	4.246759e-07	0.1
1.218774e-05	9.1011237966693e-06	0.1	1.218774e-05	4.27035e-08	0.1	1.218774e-05	2.401747e-10	0.1	1.218774e-05	2.854522e-07	0.1	1.218774e-05	5.703817e-07	0.1
