Batch	m_SP	7	P1	R	W4_L	W3	P2_L	P3	P4											
0.0001660767	9.8177488397352e-06	0.1	0.0001660767	1.644697e-09	0.1	0.0001660767	3.224952e-08	0.1	0.0001660767	2.483205e-08	0.1	0.0001660767	1.189708398e-07	0.1	0.0001660767	2.859794e-09	0.1	0.0001660767	1.499265e-09	0.1
0.0003364576	9.6344197644543e-06	0.1	0.0003364576	3.300947e-09	0.1	0.0003364576	6.472491e-08	0.1	0.0003364576	4.9838e-08	0.1	0.0003364576	2.38774729e-07	0.1	0.0003364576	5.739676e-09	0.1	0.0003364576	3.009027e-09	0.1
0.0006772194	9.277970580285999e-06	0.1	0.0006772194	6.521232e-09	0.1	0.0006772194	1.278678e-07	0.1	0.0006772194	9.845779e-08	0.1	0.0006772194	4.71712901e-07	0.1	0.0006772194	1.13391e-08	0.1	0.0006772194	5.944499e-09	0.1
0.0008963424	9.055757007958201e-06	0.1	0.0008963424	8.528772e-09	0.1	0.0008963424	1.672314e-07	0.1	0.0008963424	1.287677e-07	0.1	0.0008963424	6.16928235e-07	0.1	0.0008963424	1.48298e-08	0.1	0.0008963424	7.774493e-09	0.1
0.001047313	8.9057608167444e-06	0.1	0.001047313	9.883877e-09	0.1	0.001047313	1.938022e-07	0.1	0.001047313	1.492271e-07	0.1	0.001047313	7.14949468e-07	0.1	0.001047313	1.718606e-08	0.1	0.001047313	9.009751e-09	0.1
0.001338711	8.623236005703e-06	0.1	0.001338711	1.24363e-08	0.1	0.001338711	2.438499e-07	0.1	0.001338711	1.877637e-07	0.1	0.001338711	8.99578828e-07	0.1	0.001338711	2.162421e-08	0.1	0.001338711	1.133644e-08	0.1
0.001743698	8.245402650456e-06	0.1	0.001743698	1.584976e-08	0.1	0.001743698	3.107807e-07	0.1	0.001743698	2.393002e-07	0.1	0.001743698	1.1464909899999999e-06	0.1	0.001743698	2.755952e-08	0.1	0.001743698	1.444801e-08	0.1
0.00196644	8.044698093884299e-06	0.1	0.00196644	1.766299e-08	0.1	0.00196644	3.463343e-07	0.1	0.00196644	2.666764e-07	0.1	0.00196644	1.277651017e-06	0.1	0.00196644	3.071235e-08	0.1	0.00196644	1.610088e-08	0.1
0.002108186	7.9195287163434e-06	0.1	0.002108186	1.879381e-08	0.1	0.002108186	3.685074e-07	0.1	0.002108186	2.837496e-07	0.1	0.002108186	1.359448925e-06	0.1	0.002108186	3.267863e-08	0.1	0.002108186	1.713169e-08	0.1
0.002391676	7.675000968956e-06	0.1	0.002391676	2.100295e-08	0.1	0.002391676	4.118239e-07	0.1	0.002391676	3.171031e-07	0.1	0.002391676	1.519245876e-06	0.1	0.002391676	3.651986e-08	0.1	0.002391676	1.914545e-08	0.1
0.002958657	7.208364219445001e-06	0.1	0.002958657	2.521869e-08	0.1	0.002958657	4.944859e-07	0.1	0.002958657	3.807526e-07	0.1	0.002958657	1.82419174e-06	0.1	0.002958657	4.385019e-08	0.1	0.002958657	2.298835e-08	0.1
0.003891828	6.5013083827764e-06	0.1	0.003891828	3.160647e-08	0.1	0.003891828	6.197368e-07	0.1	0.003891828	4.771954e-07	0.1	0.003891828	2.28625069e-06	0.1	0.003891828	5.495724e-08	0.1	0.003891828	2.88112e-08	0.1
0.004462213	6.1037324816129995e-06	0.1	0.004462213	3.51983e-08	0.1	0.004462213	6.901651e-07	0.1	0.004462213	5.314249e-07	0.1	0.004462213	2.54606501e-06	0.1	0.004462213	6.12027e-08	0.1	0.004462213	3.208536e-08	0.1
0.004869441	5.8348477294933e-06	0.1	0.004869441	3.76275e-08	0.1	0.004869441	7.377966e-07	0.1	0.004869441	5.681011e-07	0.1	0.004869441	2.7217809699999997e-06	0.1	0.004869441	6.542659e-08	0.1	0.004869441	3.429972e-08	0.1
0.005310494	5.556973758402e-06	0.1	0.005310494	4.013791e-08	0.1	0.005310494	7.870204e-07	0.1	0.005310494	6.060033e-07	0.1	0.005310494	2.90337184e-06	0.1	0.005310494	6.979168e-08	0.1	0.005310494	3.658811e-08	0.1
0.005818752	5.25313013244e-06	0.1	0.005818752	4.288294e-08	0.1	0.005818752	8.408447e-07	0.1	0.005818752	6.474478e-07	0.1	0.005818752	3.10193233e-06	0.1	0.005818752	7.456473e-08	0.1	0.005818752	3.909037e-08	0.1
