Batch	m_SP	5	N1a_L	N7a_L	Nphln	Flvln	Azln							
8.705251e-14	0.9896659949999999	0.1	8.705251e-14	0.00043741735	0.1	8.705251e-14	1.252625e-06	0.1	8.705251e-14	0.004842921	0.1	8.705251e-14	2.045986e-07	0.1
1.212838e-13	0.98564375	0.1	1.212838e-13	0.0006113474399999999	0.1	1.212838e-13	1.747691e-06	0.1	1.212838e-13	0.00672794	0.1	1.212838e-13	2.848231e-07	0.1
1.889389e-13	0.977761364	0.1	1.889389e-13	0.0009579419	0.1	1.889389e-13	2.729801e-06	0.1	1.889389e-13	0.01042189	0.1	1.889389e-13	4.429568e-07	0.1
3.107181e-13	0.963795137	0.1	3.107181e-13	0.0015899831000000001	0.1	3.107181e-13	4.508023e-06	0.1	3.107181e-13	0.01696699	0.1	3.107181e-13	7.260265e-07	0.1
4.572492e-13	0.9473586810000001	0.1	4.572492e-13	0.0023613448	0.1	4.572492e-13	6.661212e-06	0.1	4.572492e-13	0.02466975	0.1	4.572492e-13	1.063602e-06	0.1
6.206115e-13	0.9294927879999999	0.1	6.206115e-13	0.0032308474	0.1	6.206115e-13	9.073033e-06	0.1	6.206115e-13	0.03304229	0.1	6.206115e-13	1.435561e-06	0.1
8.074918e-13	0.9096258039999999	0.1	8.074918e-13	0.0042322703	0.1	8.074918e-13	1.183894e-05	0.1	8.074918e-13	0.04235259	0.1	8.074918e-13	1.854802e-06	0.1
1.010051e-12	0.888751704	0.1	1.010051e-12	0.005319655600000001	0.1	1.010051e-12	1.483659e-05	0.1	1.010051e-12	0.05213473	0.1	1.010051e-12	2.301057e-06	0.1
1.21261e-12	0.8685344719999999	0.1	1.21261e-12	0.0064035055	0.1	1.21261e-12	1.782611e-05	0.1	1.21261e-12	0.06160904	0.1	1.21261e-12	2.738332e-06	0.1
1.415169e-12	0.848945233	0.1	1.415169e-12	0.0074792882	0.1	1.415169e-12	2.080113e-05	0.1	1.415169e-12	0.07078897	0.1	1.415169e-12	3.166281e-06	0.1
1.617728e-12	0.829957159	0.1	1.617728e-12	0.0085434574	0.1	1.617728e-12	2.37566e-05	0.1	1.617728e-12	0.07968719	0.1	1.617728e-12	3.584689e-06	0.1
1.820287e-12	0.8115444789999999	0.1	1.820287e-12	0.0095932691	0.1	1.820287e-12	2.66886e-05	0.1	1.820287e-12	0.08831567	0.1	1.820287e-12	3.993447e-06	0.1
2.022846e-12	0.7936833479999998	0.1	2.022846e-12	0.010626627999999999	0.1	2.022846e-12	2.959407e-05	0.1	2.022846e-12	0.09668568	0.1	2.022846e-12	4.392529e-06	0.1
2.241913e-12	0.774960879	0.1	2.241913e-12	0.011723891	0.1	2.241913e-12	3.270386e-05	0.1	2.241913e-12	0.1054592	0.1	2.241913e-12	4.813291e-06	0.1
2.485742e-12	0.754816237	0.1	2.485742e-12	0.012918698	0.1	2.485742e-12	3.612298e-05	0.1	2.485742e-12	0.1148992	0.1	2.485742e-12	5.268505e-06	0.1
2.729572e-12	0.735368799	0.1	2.729572e-12	0.014084385000000001	0.1	2.729572e-12	3.949579e-05	0.1	2.729572e-12	0.1240124	0.1	2.729572e-12	5.710141e-06	0.1
2.973401e-12	0.7165857667	0.1	2.973401e-12	0.015220221	0.1	2.973401e-12	4.282112e-05	0.1	2.973401e-12	0.1328142	0.1	2.973401e-12	6.138497e-06	0.1
3.21723e-12	0.6984360305000001	0.1	3.21723e-12	0.016325901	0.1	3.21723e-12	4.60984e-05	0.1	3.21723e-12	0.1413192	0.1	3.21723e-12	6.553911e-06	0.1
3.461059e-12	0.6808905169000001	0.1	3.461059e-12	0.017401442	0.1	3.461059e-12	4.932754e-05	0.1	3.461059e-12	0.1495409	0.1	3.461059e-12	6.956749e-06	0.1
3.734357e-12	0.6619091420000001	0.1	3.734357e-12	0.018571476	0.1	3.734357e-12	5.289008e-05	0.1	3.734357e-12	0.1584355	0.1	3.734357e-12	7.393798e-06	0.1
4.027301e-12	0.6423272480999999	0.1	4.027301e-12	0.019784661000000002	0.1	4.027301e-12	5.664284e-05	0.1	4.027301e-12	0.1676114	0.1	4.027301e-12	7.845881e-06	0.1
4.320245e-12	0.6234954178000001	0.1	4.320245e-12	0.020956479	0.1	4.320245e-12	6.03288e-05	0.1	4.320245e-12	0.1764358	0.1	4.320245e-12	8.281678e-06	0.1
4.613188e-12	0.6053750321	0.1	4.613188e-12	0.022088128999999998	0.1	4.613188e-12	6.394962e-05	0.1	4.613188e-12	0.1849267	0.1	4.613188e-12	8.701865e-06	0.1
4.906132e-12	0.5879299175999999	0.1	4.906132e-12	0.023180930000000002	0.1	4.906132e-12	6.750713e-05	0.1	4.906132e-12	0.1931011	0.1	4.906132e-12	9.107103e-06	0.1
5.246062e-12	0.5684889215000001	0.1	5.246062e-12	0.024402117	0.1	5.246062e-12	7.15585e-05	0.1	5.246062e-12	0.2022107	0.1	5.246062e-12	9.559445e-06	0.1
5.597738e-12	0.5492335567000001	0.1	5.597738e-12	0.025614709	0.1	5.597738e-12	7.566633e-05	0.1	5.597738e-12	0.2112332	0.1	5.597738e-12	1.000817e-05	0.1
5.949413e-12	0.5308007422	0.1	5.949413e-12	0.026778013	0.1	5.949413e-12	7.969271e-05	0.1	5.949413e-12	0.2198702	0.1	5.949413e-12	1.043831e-05	0.1
6.301089e-12	0.5131437332000001	0.1	6.301089e-12	0.027894374	0.1	6.301089e-12	8.364117e-05	0.1	6.301089e-12	0.2281436	0.1	6.301089e-12	1.085085e-05	0.1
6.709062e-12	0.4935758631	0.1	6.709062e-12	0.029133644	0.1	6.709062e-12	8.812863e-05	0.1	6.709062e-12	0.2373123	0.1	6.709062e-12	1.130855e-05	0.1
7.131109e-12	0.4743050682	0.1	7.131109e-12	0.030356021	0.1	7.131109e-12	9.267098e-05	0.1	7.131109e-12	0.2463416	0.1	7.131109e-12	1.17598e-05	0.1
7.553156e-12	0.45596070860000004	0.1	7.553156e-12	0.031521239	0.1	7.553156e-12	9.711718e-05	0.1	7.553156e-12	0.2549367	0.1	7.553156e-12	1.218978e-05	0.1
8.009387e-12	0.4371057192	0.1	8.009387e-12	0.032720394	0.1	8.009387e-12	0.0001018214	0.1	8.009387e-12	0.263771	0.1	8.009387e-12	1.263214e-05	0.1
