Batch	m_SP	5	Pr2	W1	W2	Pr1	Pr3							
0.0	9.9999e-06	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
0.2003	9.9999e-06	0.1	0.2003	3.026779e-52	0.1	0.2003	6.151197e-63	0.1	0.2003	2.440951e-64	0.1	0.2003	6.940437e-73	0.1
100300.3	9.9999e-06	0.1	100300.3	1.515661e-46	0.1	100300.3	3.080214e-57	0.1	100300.3	1.222307e-58	0.1	100300.3	3.475427e-67	0.1
3300300.0	9.9999e-06	0.1	3300300.0	4.987159e-45	0.1	3300300.0	1.01352e-55	0.1	3300300.0	4.021903e-57	0.1	3300300.0	1.143561e-65	0.1
233300300.0	9.9999e-06	0.1	233300300.0	3.525454e-43	0.1	233300300.0	7.164633e-54	0.1	233300300.0	2.843108e-55	0.1	233300300.0	8.083905e-64	0.1
1333300000.0	9.9999e-06	0.1	1333300000.0	2.014781e-42	0.1	1333300000.0	4.094554e-53	0.1	1333300000.0	1.624823e-54	0.1	1333300000.0	4.619914e-63	0.1
4533300000.0	9.9999e-06	0.1	4533300000.0	6.850374e-42	0.1	4533300000.0	1.392172e-52	0.1	4533300000.0	5.524496e-54	0.1	4533300000.0	1.570798e-62	0.1
15733300000.0	9.9999e-06	0.1	15733300000.0	2.377495e-41	0.1	15733300000.0	4.831677e-52	0.1	15733300000.0	1.917336e-53	0.1	15733300000.0	5.451622e-62	0.1
50933300000.0	9.9999e-06	0.1	50933300000.0	7.696648e-41	0.1	50933300000.0	1.564151e-51	0.1	50933300000.0	6.206984e-53	0.1	50933300000.0	1.76485e-61	0.1
153333300000.0	9.9999e-06	0.1	153333300000.0	2.317055e-40	0.1	153333300000.0	4.708789e-51	0.1	153333300000.0	1.868602e-52	0.1	153333300000.0	5.313031e-61	0.1
511733300000.0	9.9999e-06	0.1	511733300000.0	7.732919e-40	0.1	511733300000.0	1.571458e-50	0.1	511733300000.0	6.23633e-52	0.1	511733300000.0	1.773167e-60	0.1
1638133000000.0	9.9999e-06	0.1	1638133000000.0	2.475421e-39	0.1	1638133000000.0	5.03e-50	0.1	1638133000000.0	1.996411e-51	0.1	1638133000000.0	5.676167e-60	0.1
4914933000000.0	9.9999e-06	0.1	4914933000000.0	7.427068e-39	0.1	4914933000000.0	1.508712e-49	0.1	4914933000000.0	5.990554e-51	0.1	4914933000000.0	1.703035e-59	0.1
16383730000000.0	9.9999e-06	0.1	16383730000000.0	2.475784e-38	0.1	16383730000000.0	5.024215e-49	0.1	16383730000000.0	1.997674e-50	0.1	16383730000000.0	5.676998e-59	0.1
52428530000000.0	9.9999e-06	0.1	52428530000000.0	7.922596e-38	0.1	52428530000000.0	1.602985e-48	0.1	52428530000000.0	6.399752e-50	0.1	52428530000000.0	1.81666e-58	0.1
157286100000000.0	9.9999e-06	0.1	157286100000000.0	2.376787e-37	0.1	157286100000000.0	4.763349e-48	0.1	157286100000000.0	1.926728e-49	0.1	157286100000000.0	5.449998e-58	0.1
524287700000000.0	9.9999e-06	0.1	524287700000000.0	7.922632e-37	0.1	524287700000000.0	1.538479e-47	0.1	524287700000000.0	6.495876e-49	0.1	524287700000000.0	1.816668e-57	0.1
1677721000000000.0	9.9999e-06	0.1	1677721000000000.0	2.535243e-36	0.1	1677721000000000.0	4.49039e-47	0.1	1677721000000000.0	2.143139e-48	0.1	1677721000000000.0	5.81334e-57	0.1
5033165000000000.0	9.9999e-06	0.1	5033165000000000.0	7.60573e-36	0.1	5033165000000000.0	1.028797e-46	0.1	5033165000000000.0	6.903564e-48	0.1	5033165000000000.0	1.744002e-56	0.1
1.677722e+16	9.9999e-06	0.1	1.677722e+16	2.535244e-35	0.1	1.677722e+16	1.715918e-46	0.1	1.677722e+16	2.556405e-47	0.1	1.677722e+16	5.813341e-56	0.1
