Batch	m_SP	7	P4	R	W4_L	W3	P1	P2_L	P3											
2.753326e-13	9.838485614160002e-06	0.1	2.753326e-13	1.616248e-12	0.1	2.753326e-13	8.077086e-12	0.1	2.753326e-13	1.607927e-07	0.1	2.753326e-13	5.13788e-10	0.1	2.753326e-13	1.72046163e-11	0.1	2.753326e-13	2.641744e-12	0.1
6.891662e-13	9.60076299141e-06	0.1	6.891662e-13	3.996577e-12	0.1	6.891662e-13	1.9972638e-11	0.1	6.891662e-13	3.976003e-07	0.1	6.891662e-13	1.27047e-09	0.1	6.891662e-13	4.2542716e-11	0.1	6.891662e-13	6.532372e-12	0.1
1.584442e-12	9.105950939580001e-06	0.1	1.584442e-12	8.951154e-12	0.1	1.584442e-12	4.4732927e-11	0.1	1.584442e-12	8.905073e-07	0.1	1.584442e-12	2.845479e-09	0.1	1.584442e-12	9.528312700000001e-11	0.1	1.584442e-12	1.463059e-11	0.1
3.212949e-12	8.270349295680001e-06	0.1	3.212949e-12	1.731807e-11	0.1	3.212949e-12	8.654659000000001e-11	0.1	3.212949e-12	1.722892e-06	0.1	3.212949e-12	5.505241e-09	0.1	3.212949e-12	1.8434717100000002e-10	0.1	3.212949e-12	2.830625e-11	0.1
5.635619e-12	7.16700032928e-06	0.1	5.635619e-12	2.836598e-11	0.1	5.635619e-12	1.4175921e-10	0.1	5.635619e-12	2.821994e-06	0.1	5.635619e-12	9.017271e-09	0.1	5.635619e-12	3.0194966e-10	0.1	5.635619e-12	4.636395e-11	0.1
8.443215e-12	6.07114328796e-06	0.1	8.443215e-12	3.933886e-11	0.1	8.443215e-12	1.9659805e-10	0.1	8.443215e-12	3.913632e-06	0.1	8.443215e-12	1.250547e-08	0.1	8.443215e-12	4.1875366e-10	0.1	8.443215e-12	6.429902e-11	0.1
1.140677e-11	5.095657042920001e-06	0.1	1.140677e-11	4.910648e-11	0.1	1.140677e-11	2.4541462e-10	0.1	1.140677e-11	4.885364e-06	0.1	1.140677e-11	1.561053e-08	0.1	1.140677e-11	5.2272762e-10	0.1	1.140677e-11	8.02641e-11	0.1
1.499419e-11	4.1220787787999995e-06	0.1	1.499419e-11	5.885499e-11	0.1	1.499419e-11	2.9413742e-10	0.1	1.499419e-11	5.855194e-06	0.1	1.499419e-11	1.870955e-08	0.1	1.499419e-11	6.264983e-10	0.1	1.499419e-11	9.619794e-11	0.1
1.858161e-11	3.33451365453e-06	0.1	1.858161e-11	6.674097e-11	0.1	1.858161e-11	3.3355327000000004e-10	0.1	1.858161e-11	6.639728e-06	0.1	1.858161e-11	2.121649e-08	0.1	1.858161e-11	7.104425000000001e-10	0.1	1.858161e-11	1.090875e-10	0.1
2.216903e-11	2.69742102552e-06	0.1	2.216903e-11	7.312026e-11	0.1	2.216903e-11	3.6544025e-10	0.1	2.216903e-11	7.27437e-06	0.1	2.216903e-11	2.324449e-08	0.1	2.216903e-11	7.7834835e-10	0.1	2.216903e-11	1.195144e-10	0.1
2.575644e-11	2.18205117927e-06	0.1	2.575644e-11	7.828073e-11	0.1	2.575644e-11	3.9123688000000004e-10	0.1	2.575644e-11	7.787757e-06	0.1	2.575644e-11	2.488504e-08	0.1	2.575644e-11	8.3328018e-10	0.1	2.575644e-11	1.279491e-10	0.1
2.991836e-11	1.70621693766e-06	0.1	2.991836e-11	8.304534e-11	0.1	2.991836e-11	4.1505674e-10	0.1	2.991836e-11	8.261761e-06	0.1	2.991836e-11	2.639978e-08	0.1	2.991836e-11	8.8399806e-10	0.1	2.991836e-11	1.357368e-10	0.1
3.422391e-11	1.3228697711700002e-06	0.1	3.422391e-11	8.688388e-11	0.1	3.422391e-11	4.3424981000000006e-10	0.1	3.422391e-11	8.643634e-06	0.1	3.422391e-11	2.762014e-08	0.1	3.422391e-11	9.2485806e-10	0.1	3.422391e-11	1.420108e-10	0.1
3.852946e-11	1.02565174338e-06	0.1	3.852946e-11	8.986001e-11	0.1	3.852946e-11	4.4913331000000004e-10	0.1	3.852946e-11	8.93971e-06	0.1	3.852946e-11	2.856635e-08	0.1	3.852946e-11	9.5653787e-10	0.1	3.852946e-11	1.468752e-10	0.1
4.283501e-11	7.952115478050001e-07	0.1	4.283501e-11	9.216749e-11	0.1	4.283501e-11	4.6067552e-10	0.1	4.283501e-11	9.169265e-06	0.1	4.283501e-11	2.930001e-08	0.1	4.283501e-11	9.811000399999998e-10	0.1	4.283501e-11	1.506467e-10	0.1
4.732123e-11	6.099969999690001e-07	0.1	4.732123e-11	9.402213e-11	0.1	4.732123e-11	4.6995538e-10	0.1	4.732123e-11	9.353768e-06	0.1	4.732123e-11	2.988973e-08	0.1	4.732123e-11	1.00084173e-09	0.1	4.732123e-11	1.536781e-10	0.1
5.253017e-11	4.4835491640600005e-07	0.1	5.253017e-11	9.564075e-11	0.1	5.253017e-11	4.7805795e-10	0.1	5.253017e-11	9.51479e-06	0.1	5.253017e-11	3.040444e-08	0.1	5.253017e-11	1.01807101e-09	0.1	5.253017e-11	1.563237e-10	0.1
5.77391e-11	3.29546104506e-07	0.1	5.77391e-11	9.683048e-11	0.1	5.77391e-11	4.840173400000001e-10	0.1	5.77391e-11	9.633144e-06	0.1	5.77391e-11	3.078282e-08	0.1	5.77391e-11	1.0307348100000001e-09	0.1	5.77391e-11	1.582682e-10	0.1
6.294803e-11	2.4222017777400003e-07	0.1	6.294803e-11	9.770498e-11	0.1	6.294803e-11	4.8840155e-10	0.1	6.294803e-11	9.720137e-06	0.1	6.294803e-11	3.106099e-08	0.1	6.294803e-11	1.0400429699999998e-09	0.1	6.294803e-11	1.596975e-10	0.1
6.859178e-11	1.73517664806e-07	0.1	6.859178e-11	9.8393e-11	0.1	6.859178e-11	4.9185497e-10	0.1	6.859178e-11	9.788577e-06	0.1	6.859178e-11	3.127989e-08	0.1	6.859178e-11	1.0473667e-09	0.1	6.859178e-11	1.60822e-10	0.1
7.488773e-11	1.1960120397600002e-07	0.1	7.488773e-11	9.893298e-11	0.1	7.488773e-11	4.9457066e-10	0.1	7.488773e-11	9.842289e-06	0.1	7.488773e-11	3.145176e-08	0.1	7.488773e-11	1.05311376e-09	0.1	7.488773e-11	1.617046e-10	0.1
