Batch	m_SP	4	Pr2	W1	Pr1	Pr3					
1.519745e+24	9.88243817463e-06	0.1	1.519745e+24	1.174645e-07	0.1	1.519745e+24	8.665542e-14	0.1	1.519745e+24	2.522356e-17	0.1
3.096005e+24	9.76206537837e-06	0.1	3.096005e+24	2.378396e-07	0.1	3.096005e+24	1.754581e-13	0.1	3.096005e+24	5.107213e-17	0.1
5.798165e+24	9.559112407920001e-06	0.1	5.798165e+24	4.407957e-07	0.1	5.798165e+24	3.251821e-13	0.1	5.798165e+24	9.46536e-17	0.1
1.030176e+25	9.23019169716e-06	0.1	1.030176e+25	7.697228e-07	0.1	1.030176e+25	5.678368e-13	0.1	1.030176e+25	1.652852e-16	0.1
1.930896e+25	8.60591493999e-06	0.1	1.930896e+25	1.394012e-06	0.1	1.930896e+25	1.028385e-12	0.1	1.930896e+25	2.99341e-16	0.1
3.552192e+25	7.58669113233e-06	0.1	3.552192e+25	2.413256e-06	0.1	3.552192e+25	1.780297e-12	0.1	3.552192e+25	5.182067e-16	0.1
5.570446e+25	6.4849121502300005e-06	0.1	5.570446e+25	3.515056e-06	0.1	5.570446e+25	2.593113e-12	0.1	5.570446e+25	7.548002e-16	0.1
7.91392e+25	5.404734952110001e-06	0.1	7.91392e+25	4.595254e-06	0.1	7.91392e+25	3.389992e-12	0.1	7.91392e+25	9.867548e-16	0.1
1.054844e+26	4.40369396262e-06	0.1	1.054844e+26	5.596314e-06	0.1	1.054844e+26	4.12849e-12	0.1	1.054844e+26	1.201716e-15	0.1
1.3377e+26	3.5343386562600004e-06	0.1	1.3377e+26	6.465686e-06	0.1	1.3377e+26	4.769839e-12	0.1	1.3377e+26	1.388399e-15	0.1
1.620555e+26	2.83660763364e-06	0.1	1.620555e+26	7.16343e-06	0.1	1.620555e+26	5.284577e-12	0.1	1.620555e+26	1.538228e-15	0.1
1.903411e+26	2.27661923358e-06	0.1	1.903411e+26	7.72343e-06	0.1	1.903411e+26	5.697698e-12	0.1	1.903411e+26	1.658479e-15	0.1
2.186266e+26	1.82718072801e-06	0.1	2.186266e+26	8.172877e-06	0.1	2.186266e+26	6.029262e-12	0.1	2.186266e+26	1.75499e-15	0.1
2.480927e+26	1.45306946916e-06	0.1	2.480927e+26	8.546995e-06	0.1	2.480927e+26	6.305255e-12	0.1	2.480927e+26	1.835326e-15	0.1
2.822807e+26	1.11390286086e-06	0.1	2.822807e+26	8.886169e-06	0.1	2.822807e+26	6.555469e-12	0.1	2.822807e+26	1.908158e-15	0.1
3.164687e+26	8.539016608980001e-07	0.1	3.164687e+26	9.146175e-06	0.1	3.164687e+26	6.747279e-12	0.1	3.164687e+26	1.96399e-15	0.1
3.506568e+26	6.54588854046e-07	0.1	3.506568e+26	9.345491e-06	0.1	3.506568e+26	6.894318e-12	0.1	3.506568e+26	2.00679e-15	0.1
3.848448e+26	5.01798381966e-07	0.1	3.848448e+26	9.498285e-06	0.1	3.848448e+26	7.007036e-12	0.1	3.848448e+26	2.0396e-15	0.1
4.247638e+26	3.6790782088500003e-07	0.1	4.247638e+26	9.632178e-06	0.1	4.247638e+26	7.105811e-12	0.1	4.247638e+26	2.068351e-15	0.1
4.661154e+26	2.6675413243199997e-07	0.1	4.661154e+26	9.733333e-06	0.1	4.661154e+26	7.180435e-12	0.1	4.661154e+26	2.090072e-15	0.1
5.074671e+26	1.9341186586200002e-07	0.1	5.074671e+26	9.806677e-06	0.1	5.074671e+26	7.234542e-12	0.1	5.074671e+26	2.105822e-15	0.1
5.505185e+26	1.38393516051e-07	0.1	5.505185e+26	9.861696e-06	0.1	5.505185e+26	7.275131e-12	0.1	5.505185e+26	2.117636e-15	0.1
