Batch	m_SP	7	W4_L	R	W3	P1	P2_L	P3	P4											
871159.1	0.989408992	0.1	871159.1	7.526696e-08	0.1	871159.1	4.745014e-06	0.1	871159.1	0.004629997	0.1	871159.1	2.8409378309999997e-05	0.1	871159.1	1.468043e-07	0.1	871159.1	3.940048e-16	0.1
979870.4	0.988224811	0.1	979870.4	8.458363e-08	0.1	979870.4	5.332363e-06	0.1	979870.4	0.005218655	0.1	979870.4	3.1925940319999996e-05	0.1	979870.4	1.64976e-07	0.1	979870.4	4.427754e-16	0.1
983018.6	0.988190468	0.1	983018.6	8.485319e-08	0.1	983018.6	5.349356e-06	0.1	983018.6	0.005235686	0.1	983018.6	3.2027685229999997e-05	0.1	983018.6	1.655018e-07	0.1	983018.6	4.441864e-16	0.1
990364.4	0.988110568	0.1	990364.4	8.54821e-08	0.1	990364.4	5.389004e-06	0.1	990364.4	0.005275423	0.1	990364.4	3.226506999e-05	0.1	990364.4	1.667284e-07	0.1	990364.4	4.474786e-16	0.1
1007155.0	0.9879279390000001	0.1	1007155.0	8.691932e-08	0.1	1007155.0	5.479611e-06	0.1	1007155.0	0.005366232	0.1	1007155.0	3.280754941e-05	0.1	1007155.0	1.695317e-07	0.1	1007155.0	4.550022e-16	0.1
1044933.0	0.987517025	0.1	1044933.0	9.015162e-08	0.1	1044933.0	5.683384e-06	0.1	1044933.0	0.005570459	0.1	1044933.0	3.4027567859999994e-05	0.1	1044933.0	1.758361e-07	0.1	1044933.0	4.719225e-16	0.1
1111511.0	0.9867937200000001	0.1	1111511.0	9.584307e-08	0.1	1111511.0	6.042188e-06	0.1	1111511.0	0.005930064	0.1	1111511.0	3.617579597e-05	0.1	1111511.0	1.86937e-07	0.1	1111511.0	5.017159e-16	0.1
1221537.0	0.9856000269999999	0.1	1221537.0	1.05235e-07	0.1	1221537.0	6.634283e-06	0.1	1221537.0	0.006523479	0.1	1221537.0	3.972078053e-05	0.1	1221537.0	2.052555e-07	0.1	1221537.0	5.508806e-16	0.1
1296963.0	0.9847829039999999	0.1	1296963.0	1.116637e-07	0.1	1296963.0	7.039564e-06	0.1	1296963.0	0.006929664	0.1	1296963.0	4.214727144e-05	0.1	1296963.0	2.177943e-07	0.1	1296963.0	5.845332e-16	0.1
1398483.0	0.9836847299999999	0.1	1398483.0	1.203038e-07	0.1	1398483.0	7.58426e-06	0.1	1398483.0	0.007475574	0.1	1398483.0	4.5408470750000006e-05	0.1	1398483.0	2.346464e-07	0.1	1398483.0	6.297621e-16	0.1
1544697.0	0.9821063560000001	0.1	1544697.0	1.327223e-07	0.1	1544697.0	8.367159e-06	0.1	1544697.0	0.008260219	0.1	1544697.0	5.009581949e-05	0.1	1544697.0	2.588681e-07	0.1	1544697.0	6.947702e-16	0.1
1710044.0	0.9803258280000001	0.1	1710044.0	1.467302e-07	0.1	1710044.0	9.250249e-06	0.1	1710044.0	0.009145278	0.1	1710044.0	5.538304297e-05	0.1	1710044.0	2.861896e-07	0.1	1710044.0	7.680978e-16	0.1
1758653.0	0.9798033739999998	0.1	1758653.0	1.508409e-07	0.1	1758653.0	9.509404e-06	0.1	1758653.0	0.009405012	0.1	1758653.0	5.693464777e-05	0.1	1758653.0	2.942075e-07	0.1	1758653.0	7.896168e-16	0.1
