Batch	m_SP	7	P4	R	W4_L	W3	P1	P2_L	P3											
1.129269e-11	9.751935479669999e-06	0.1	1.129269e-11	3.902407e-13	0.1	1.129269e-11	7.4922339e-12	0.1	1.129269e-11	2.4657e-07	0.1	1.129269e-11	1.302744e-09	0.1	1.129269e-11	5.1680687e-12	0.1	1.129269e-11	4.310122e-13	0.1
2.422333e-11	9.47554724358e-06	0.1	2.422333e-11	8.252144e-13	0.1	2.422333e-11	1.5843291e-11	0.1	2.422333e-11	5.214041e-07	0.1	2.422333e-11	2.75482e-09	0.1	2.422333e-11	1.09285477e-11	0.1	2.422333e-11	9.114308e-13	0.1
5.401453e-11	8.868217316939999e-06	0.1	5.401453e-11	1.781017e-12	0.1	5.401453e-11	3.4193753e-11	0.1	5.401453e-11	1.125319e-06	0.1	5.401453e-11	5.945583e-09	0.1	5.401453e-11	2.35865145e-11	0.1	5.401453e-11	1.967093e-12	0.1
1.076387e-10	7.87143528486e-06	0.1	1.076387e-10	3.349729e-12	0.1	1.076387e-10	6.4311471e-11	0.1	1.076387e-10	2.116496e-06	0.1	1.076387e-10	1.118243e-08	0.1	1.076387e-10	4.43614101e-11	0.1	1.076387e-10	3.699701e-12	0.1
1.758955e-10	6.763032369e-06	0.1	1.758955e-10	5.094109e-12	0.1	1.758955e-10	9.7801833e-11	0.1	1.758955e-10	3.218666e-06	0.1	1.758955e-10	1.700571e-08	0.1	1.758955e-10	6.7462735e-11	0.1	1.758955e-10	5.62633e-12	0.1
2.499353e-10	5.736468634740001e-06	0.1	2.499353e-10	6.709692e-12	0.1	2.499353e-10	1.2881942e-10	0.1	2.499353e-10	4.239457e-06	0.1	2.499353e-10	2.239902e-08	0.1	2.499353e-10	8.8858352e-11	0.1	2.499353e-10	7.410704e-12	0.1
3.361071e-10	4.73622763725e-06	0.1	3.361071e-10	8.283848e-12	0.1	3.361071e-10	1.5904164000000002e-10	0.1	3.361071e-10	5.234073e-06	0.1	3.361071e-10	2.765404e-08	0.1	3.361071e-10	1.09705364e-10	0.1	3.361071e-10	9.149325e-12	0.1
4.303667e-10	3.84069959262e-06	0.1	4.303667e-10	9.69321e-12	0.1	4.303667e-10	1.8609997e-10	0.1	4.303667e-10	6.124565e-06	0.1	4.303667e-10	3.235892e-08	0.1	4.303667e-10	1.2836997400000002e-10	0.1	4.303667e-10	1.070593e-11	0.1
5.246264e-10	3.1144988547e-06	0.1	5.246264e-10	1.083609e-11	0.1	5.246264e-10	2.0804212e-10	0.1	5.246264e-10	6.846683e-06	0.1	5.246264e-10	3.617421e-08	0.1	5.246264e-10	1.43505375e-10	0.1	5.246264e-10	1.196822e-11	0.1
6.188861e-10	2.52560774367e-06	0.1	6.188861e-10	1.176287e-11	0.1	6.188861e-10	2.2583542e-10	0.1	6.188861e-10	7.432262e-06	0.1	6.188861e-10	3.926809e-08	0.1	6.188861e-10	1.5577907900000002e-10	0.1	6.188861e-10	1.299183e-11	0.1
7.20769e-10	2.01364186338e-06	0.1	7.20769e-10	1.256859e-11	0.1	7.20769e-10	2.4130449e-10	0.1	7.20769e-10	7.941349e-06	0.1	7.20769e-10	4.195784e-08	0.1	7.20769e-10	1.6644942300000001e-10	0.1	7.20769e-10	1.388173e-11	0.1
8.340869e-10	1.56515134833e-06	0.1	8.340869e-10	1.327442e-11	0.1	8.340869e-10	2.5485558e-10	0.1	8.340869e-10	8.387317e-06	0.1	8.340869e-10	4.431409e-08	0.1	8.340869e-10	1.75796873e-10	0.1	8.340869e-10	1.46613e-11	0.1
9.474048e-10	1.2165518343600001e-06	0.1	9.474048e-10	1.382303e-11	0.1	9.474048e-10	2.6538845999999996e-10	0.1	9.474048e-10	8.733957e-06	0.1	9.474048e-10	4.614555e-08	0.1	9.474048e-10	1.83062331e-10	0.1	9.474048e-10	1.526723e-11	0.1
1.060723e-09	9.45593943966e-07	0.1	1.060723e-09	1.424946e-11	0.1	1.060723e-09	2.7357553e-10	0.1	1.060723e-09	9.003391e-06	0.1	1.060723e-09	4.75691e-08	0.1	1.060723e-09	1.88709639e-10	0.1	1.060723e-09	1.573821e-11	0.1
1.174041e-09	7.3498565007e-07	0.1	1.174041e-09	1.458091e-11	0.1	1.174041e-09	2.7993897999999997e-10	0.1	1.174041e-09	9.212815e-06	0.1	1.174041e-09	4.867558e-08	0.1	1.174041e-09	1.93099122e-10	0.1	1.174041e-09	1.610429e-11	0.1
1.30615e-09	5.479068208770001e-07	0.1	1.30615e-09	1.487533e-11	0.1	1.30615e-09	2.8559160000000004e-10	0.1	1.30615e-09	9.398842e-06	0.1	1.30615e-09	4.965845e-08	0.1	1.30615e-09	1.96998244e-10	0.1	1.30615e-09	1.642947e-11	0.1
1.442958e-09	4.0420161752243e-07	0.1	1.442958e-09	1.510149e-11	0.1	1.442958e-09	2.8993365e-10	0.1	1.442958e-09	9.541739e-06	0.1	1.442958e-09	5.041344e-08	0.1	1.442958e-09	1.99993341e-10	0.1	1.442958e-09	1.667926e-11	0.1
1.579765e-09	2.9818738827696003e-07	0.1	1.579765e-09	1.526834e-11	0.1	1.579765e-09	2.9313686e-10	0.1	1.579765e-09	9.647157e-06	0.1	1.579765e-09	5.097041e-08	0.1	1.579765e-09	2.02202921e-10	0.1	1.579765e-09	1.686353e-11	0.1
1.716573e-09	2.1997867819291e-07	0.1	1.716573e-09	1.539142e-11	0.1	1.716573e-09	2.9549993e-10	0.1	1.716573e-09	9.724926e-06	0.1	1.716573e-09	5.13813e-08	0.1	1.716573e-09	2.03832902e-10	0.1	1.716573e-09	1.699948e-11	0.1
1.881564e-09	1.5242496049235e-07	0.1	1.881564e-09	1.549773e-11	0.1	1.881564e-09	2.9754103000000003e-10	0.1	1.881564e-09	9.7921e-06	0.1	1.881564e-09	5.173621e-08	0.1	1.881564e-09	2.05240853e-10	0.1	1.881564e-09	1.71169e-11	0.1
2.046556e-09	1.0561643326325e-07	0.1	2.046556e-09	1.55714e-11	0.1	2.046556e-09	2.9895538e-10	0.1	2.046556e-09	9.838645e-06	0.1	2.046556e-09	5.198213e-08	0.1	2.046556e-09	2.06216475e-10	0.1	2.046556e-09	1.719826e-11	0.1
