Batch	m_SP	11	N1a_L	N3	N4	N5	N6	N7a	N7c	N7b	Flvln	Nphln	Azln																			
0.0	1.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
1.506742e-14	1.0	0.1	1.506742e-14	0.0	0.1	1.506742e-14	0.0	0.1	1.506742e-14	0.0	0.1	1.506742e-14	0.0	0.1	1.506742e-14	0.0	0.1	1.506742e-14	0.0	0.1	1.506742e-14	0.0	0.1	1.506742e-14	0.0	0.1	1.506742e-14	0.0	0.1	1.506742e-14	0.0	0.1
7.556323e-14	1.0	0.1	7.556323e-14	0.0	0.1	7.556323e-14	0.0	0.1	7.556323e-14	0.0	0.1	7.556323e-14	0.0	0.1	7.556323e-14	0.0	0.1	7.556323e-14	0.0	0.1	7.556323e-14	0.0	0.1	7.556323e-14	0.0	0.1	7.556323e-14	0.0	0.1	7.556323e-14	0.0	0.1
1.826217e-13	1.0	0.1	1.826217e-13	0.0	0.1	1.826217e-13	0.0	0.1	1.826217e-13	0.0	0.1	1.826217e-13	0.0	0.1	1.826217e-13	0.0	0.1	1.826217e-13	0.0	0.1	1.826217e-13	0.0	0.1	1.826217e-13	0.0	0.1	1.826217e-13	0.0	0.1	1.826217e-13	0.0	0.1
3.723607e-13	0.9999998999999999	0.1	3.723607e-13	0.0	0.1	3.723607e-13	0.0	0.1	3.723607e-13	0.0	0.1	3.723607e-13	0.0	0.1	3.723607e-13	0.0	0.1	3.723607e-13	0.0	0.1	3.723607e-13	0.0	0.1	3.723607e-13	0.0	0.1	3.723607e-13	0.0	0.1	3.723607e-13	0.0	0.1
6.037827e-13	0.9999999999999999	0.1	6.037827e-13	0.0	0.1	6.037827e-13	0.0	0.1	6.037827e-13	0.0	0.1	6.037827e-13	0.0	0.1	6.037827e-13	0.0	0.1	6.037827e-13	0.0	0.1	6.037827e-13	0.0	0.1	6.037827e-13	0.0	0.1	6.037827e-13	0.0	0.1	6.037827e-13	0.0	0.1
8.79989e-13	1.0	0.1	8.79989e-13	0.0	0.1	8.79989e-13	0.0	0.1	8.79989e-13	0.0	0.1	8.79989e-13	0.0	0.1	8.79989e-13	0.0	0.1	8.79989e-13	0.0	0.1	8.79989e-13	0.0	0.1	8.79989e-13	0.0	0.1	8.79989e-13	0.0	0.1	8.79989e-13	0.0	0.1
1.335333e-12	1.0000001	0.1	1.335333e-12	0.0	0.1	1.335333e-12	0.0	0.1	1.335333e-12	0.0	0.1	1.335333e-12	0.0	0.1	1.335333e-12	0.0	0.1	1.335333e-12	0.0	0.1	1.335333e-12	0.0	0.1	1.335333e-12	0.0	0.1	1.335333e-12	0.0	0.1	1.335333e-12	0.0	0.1
2.246021e-12	1.0000000999999998	0.1	2.246021e-12	0.0	0.1	2.246021e-12	0.0	0.1	2.246021e-12	0.0	0.1	2.246021e-12	0.0	0.1	2.246021e-12	0.0	0.1	2.246021e-12	0.0	0.1	2.246021e-12	0.0	0.1	2.246021e-12	0.0	0.1	2.246021e-12	0.0	0.1	2.246021e-12	0.0	0.1
3.315706e-12	1.0	0.1	3.315706e-12	0.0	0.1	3.315706e-12	0.0	0.1	3.315706e-12	0.0	0.1	3.315706e-12	0.0	0.1	3.315706e-12	0.0	0.1	3.315706e-12	0.0	0.1	3.315706e-12	0.0	0.1	3.315706e-12	0.0	0.1	3.315706e-12	0.0	0.1	3.315706e-12	0.0	0.1
