Batch	m_SP	5	T1a_L	C5H5	T4a_L	N1a_L	N7a_L							
1.197194e-08	0.98996547	0.1	1.197194e-08	0.001421945	0.1	1.197194e-08	0.0039851614270000005	0.1	1.197194e-08	2.9750646e-05	0.1	1.197194e-08	0.0009612004899999999	0.1
1.313123e-08	0.9889674799999999	0.1	1.313123e-08	0.001603443	0.1	1.313123e-08	0.004510671849	0.1	1.313123e-08	3.361585e-05	0.1	1.313123e-08	0.0010833622000000001	0.1
1.429052e-08	0.98796909	0.1	1.429052e-08	0.001786657	0.1	1.429052e-08	0.005042092299	0.1	1.429052e-08	3.7520537e-05	0.1	1.429052e-08	0.00120674231	0.1
1.54498e-08	0.9869707900000001	0.1	1.54498e-08	0.00197113	0.1	1.54498e-08	0.0055778747719999995	0.1	1.54498e-08	4.1454260000000004e-05	0.1	1.54498e-08	0.00133101786	0.1
1.679678e-08	0.98581116	0.1	1.679678e-08	0.00218659	0.1	1.679678e-08	0.006204327700000001	0.1	1.679678e-08	4.605086e-05	0.1	1.679678e-08	0.0014762128	0.1
1.819068e-08	0.98461216	0.1	1.819068e-08	0.002410412	0.1	1.819068e-08	0.00685565104	0.1	1.819068e-08	5.0827582999999994e-05	0.1	1.819068e-08	0.0016270806	0.1
1.958458e-08	0.9834140899999999	0.1	1.958458e-08	0.002634775	0.1	1.958458e-08	0.007508960996999999	0.1	1.958458e-08	5.561715e-05	0.1	1.958458e-08	0.0017783405	0.1
2.103636e-08	0.9821676500000001	0.1	2.103636e-08	0.002868771	0.1	2.103636e-08	0.008190633758	0.1	2.103636e-08	6.0613342999999995e-05	0.1	2.103636e-08	0.0019361159999999999	0.1
2.271967e-08	0.98072439	0.1	2.271967e-08	0.003140235	0.1	2.271967e-08	0.00898174619	0.1	2.271967e-08	6.6410431e-05	0.1	2.271967e-08	0.0021191746	0.1
2.440298e-08	0.97928349	0.1	2.440298e-08	0.003411662	0.1	2.440298e-08	0.00977295743	0.1	2.440298e-08	7.220736300000001e-05	0.1	2.440298e-08	0.0023022218	0.1
2.615663e-08	0.9777847200000002	0.1	2.615663e-08	0.003694237	0.1	2.615663e-08	0.01059681323	0.1	2.615663e-08	7.8242855e-05	0.1	2.615663e-08	0.0024927958	0.1
2.819165e-08	0.9760486500000001	0.1	2.819165e-08	0.004021759	0.1	2.819165e-08	0.011551844620000001	0.1	2.819165e-08	8.5238783e-05	0.1	2.819165e-08	0.0027136934	0.1
3.022667e-08	0.97431635	0.1	3.022667e-08	0.004348759	0.1	3.022667e-08	0.012505438059999999	0.1	3.022667e-08	9.222379800000001e-05	0.1	3.022667e-08	0.002934244	0.1
3.252147e-08	0.9723674	0.1	3.252147e-08	0.00471679	0.1	3.252147e-08	0.013578751520000001	0.1	3.252147e-08	0.000100085496	0.1	3.252147e-08	0.0031824728	0.1
3.498947e-08	0.9702763400000001	0.1	3.498947e-08	0.00511169	0.1	3.498947e-08	0.0147304718	0.1	3.498947e-08	0.000108521317	0.1	3.498947e-08	0.0034488275	0.1
