Batch	m_SP	7	P2_L	R	W4_L	W3	P1	P3	P4											
1.216967e-10	9.720240491302e-06	0.1	1.216967e-10	3.873174e-10	0.1	1.216967e-10	2.52778868e-07	0.1	1.216967e-10	8.678244e-12	0.1	1.216967e-10	8.823685e-09	0.1	1.216967e-10	3.832593e-10	0.1	1.216967e-10	1.06112e-15	0.1
2.610754e-10	9.427794840332e-06	0.1	2.610754e-10	8.184189e-10	0.1	2.610754e-10	5.3412234e-07	0.1	2.610754e-10	1.833684e-11	0.1	2.610754e-10	1.863771e-08	0.1	2.610754e-10	8.09844e-10	0.1	2.610754e-10	2.242195e-15	0.1
5.840589e-10	8.783508926308e-06	0.1	5.840589e-10	1.76828e-09	0.1	5.840589e-10	1.15397608e-06	0.1	5.840589e-10	3.961541e-11	0.1	5.840589e-10	4.02344e-08	0.1	5.840589e-10	1.749753e-09	0.1	5.840589e-10	4.844506e-15	0.1
1.165429e-09	7.732801767560282e-06	0.1	1.165429e-09	3.317632e-09	0.1	1.165429e-09	2.1649198600000003e-06	0.1	1.165429e-09	7.431588e-11	0.1	1.165429e-09	7.537995e-08	0.1	1.165429e-09	3.282871e-09	0.1	1.165429e-09	9.089248e-15	0.1
1.894626e-09	6.59089412036534e-06	0.1	1.894626e-09	5.001925e-09	0.1	1.894626e-09	3.2637323999999996e-06	0.1	1.894626e-09	1.120272e-10	0.1	1.894626e-09	1.134669e-07	0.1	1.894626e-09	4.949515e-09	0.1	1.894626e-09	1.370371e-14	0.1
2.679309e-09	5.54983754602309e-06	0.1	2.679309e-09	6.537901e-09	0.1	2.679309e-09	4.2656138e-06	0.1	2.679309e-09	1.464068e-10	0.1	2.679309e-09	1.480852e-07	0.1	2.679309e-09	6.469397e-09	0.1	2.679309e-09	1.791186e-14	0.1
3.591848e-09	4.5442336046269195e-06	0.1	3.591848e-09	8.021992e-09	0.1	3.591848e-09	5.233486e-06	0.1	3.591848e-09	1.796146e-10	0.1	3.591848e-09	1.814234e-07	0.1	3.591848e-09	7.937936e-09	0.1	3.591848e-09	2.197788e-14	0.1
4.589623e-09	3.6521001060876238e-06	0.1	4.589623e-09	9.338995e-09	0.1	4.589623e-09	6.0922433e-06	0.1	4.589623e-09	2.090743e-10	0.1	4.589623e-09	2.109105e-07	0.1	4.589623e-09	9.241138e-09	0.1	4.589623e-09	2.558615e-14	0.1
5.587398e-09	2.9351809081479598e-06	0.1	5.587398e-09	1.039761e-08	0.1	5.587398e-09	6.782413700000001e-06	0.1	5.587398e-09	2.327475e-10	0.1	5.587398e-09	2.345407e-07	0.1	5.587398e-09	1.028866e-08	0.1	5.587398e-09	2.848653e-14	0.1
6.585174e-09	2.359041776393514e-06	0.1	6.585174e-09	1.124855e-08	0.1	6.585174e-09	7.337105e-06	0.1	6.585174e-09	2.517715e-10	0.1	6.585174e-09	2.534847e-07	0.1	6.585174e-09	1.113068e-08	0.1	6.585174e-09	3.08179e-14	0.1
7.623996e-09	1.879059564316487e-06	0.1	7.623996e-09	1.19576e-08	0.1	7.623996e-09	7.7992566e-06	0.1	7.623996e-09	2.6762e-10	0.1	7.623996e-09	2.692332e-07	0.1	7.623996e-09	1.18323e-08	0.1	7.623996e-09	3.276056e-14	0.1
8.827005e-09	1.443908778056773e-06	0.1	8.827005e-09	1.260055e-08	0.1	8.827005e-09	8.2182734e-06	0.1	8.827005e-09	2.81988e-10	0.1	8.827005e-09	2.834819e-07	0.1	8.827005e-09	1.246851e-08	0.1	8.827005e-09	3.452211e-14	0.1
1.003001e-08	1.1095504356689119e-06	0.1	1.003001e-08	1.309465e-08	0.1	1.003001e-08	8.5402576e-06	0.1	1.003001e-08	2.930278e-10	0.1	1.003001e-08	2.944097e-07	0.1	1.003001e-08	1.295744e-08	0.1	1.003001e-08	3.587588e-14	0.1
1.123302e-08	8.52631111237074e-07	0.1	1.123302e-08	1.347438e-08	0.1	1.123302e-08	8.787683099999999e-06	0.1	1.123302e-08	3.015106e-10	0.1	1.123302e-08	3.027933e-07	0.1	1.123302e-08	1.333318e-08	0.1	1.123302e-08	3.691627e-14	0.1
1.243603e-08	6.55210818950364e-07	0.1	1.243603e-08	1.37662e-08	0.1	1.243603e-08	8.977816899999999e-06	0.1	1.243603e-08	3.080287e-10	0.1	1.243603e-08	3.092268e-07	0.1	1.243603e-08	1.362195e-08	0.1	1.243603e-08	3.771581e-14	0.1
1.383784e-08	4.820647438870411e-07	0.1	1.383784e-08	1.402217e-08	0.1	1.383784e-08	9.1445802e-06	0.1	1.383784e-08	3.137454e-10	0.1	1.383784e-08	3.148624e-07	0.1	1.383784e-08	1.387523e-08	0.1	1.383784e-08	3.841713e-14	0.1
1.528935e-08	3.5084097978352945e-07	0.1	1.528935e-08	1.421619e-08	0.1	1.528935e-08	9.270972100000002e-06	0.1	1.528935e-08	3.180779e-10	0.1	1.528935e-08	3.191289e-07	0.1	1.528935e-08	1.406721e-08	0.1	1.528935e-08	3.89487e-14	0.1
1.674086e-08	2.5534071547825027e-07	0.1	1.674086e-08	1.435739e-08	0.1	1.674086e-08	9.362958800000001e-06	0.1	1.674086e-08	3.212309e-10	0.1	1.674086e-08	3.22231e-07	0.1	1.674086e-08	1.420694e-08	0.1	1.674086e-08	3.933559e-14	0.1
1.825123e-08	1.834583897190858e-07	0.1	1.825123e-08	1.446369e-08	0.1	1.825123e-08	9.432198399999999e-06	0.1	1.825123e-08	3.236041e-10	0.1	1.825123e-08	3.245641e-07	0.1	1.825123e-08	1.431212e-08	0.1	1.825123e-08	3.962682e-14	0.1
