Batch	m_SP	4	Pr3	W1	Pr1	Pr2					
6.465909e-10	9.797587063592601e-06	0.1	6.465909e-10	1.84325e-08	0.1	6.465909e-10	1.128912e-07	0.1	6.465909e-10	7.060773e-08	0.1
1.646697e-09	9.492695325652499e-06	0.1	1.646697e-09	4.621334e-08	0.1	1.646697e-09	2.830263e-07	0.1	1.646697e-09	1.770164e-07	0.1
4.178194e-09	8.7626787331864e-06	0.1	4.178194e-09	1.127429e-07	0.1	4.178194e-09	6.904106e-07	0.1	4.178194e-09	4.317977e-07	0.1
7.72229e-09	7.833993990944e-06	0.1	7.72229e-09	1.974067e-07	0.1	7.72229e-09	1.208709e-06	0.1	7.72229e-09	7.559189e-07	0.1
1.025379e-08	7.2315396046250004e-06	0.1	1.025379e-08	2.523495e-07	0.1	1.025379e-08	1.544973e-06	0.1	1.025379e-08	9.661851e-07	0.1
1.388956e-08	6.446423906081199e-06	0.1	1.388956e-08	3.23978e-07	0.1	1.388956e-08	1.983236e-06	0.1	1.388956e-08	1.240206e-06	0.1
1.946053e-08	5.405561239940401e-06	0.1	1.946053e-08	4.189971e-07	0.1	1.946053e-08	2.564359e-06	0.1	1.946053e-08	1.603495e-06	0.1
2.551531e-08	4.4639730394e-06	0.1	2.551531e-08	5.050265e-07	0.1	2.551531e-08	3.09018e-06	0.1	2.551531e-08	1.932144e-06	0.1
3.315627e-08	3.5061292516585005e-06	0.1	3.315627e-08	5.926382e-07	0.1	3.315627e-08	3.625242e-06	0.1	3.315627e-08	2.266479e-06	0.1
4.185469e-08	2.6632905223055e-06	0.1	4.185469e-08	6.698475e-07	0.1	4.185469e-08	4.096258e-06	0.1	4.185469e-08	2.560685e-06	0.1
5.055311e-08	2.0230662026628e-06	0.1	5.055311e-08	7.286059e-07	0.1	5.055311e-08	4.454229e-06	0.1	5.055311e-08	2.784179e-06	0.1
5.925154e-08	1.5367477990825e-06	0.1	5.925154e-08	7.733365e-07	0.1	5.925154e-08	4.726309e-06	0.1	5.925154e-08	2.953958e-06	0.1
6.794996e-08	1.167337987538e-06	0.1	6.794996e-08	8.074005e-07	0.1	6.794996e-08	4.933128e-06	0.1	6.794996e-08	3.082933e-06	0.1
7.664838e-08	8.867307725299e-07	0.1	7.664838e-08	8.333522e-07	0.1	7.664838e-08	5.090358e-06	0.1	7.664838e-08	3.180913e-06	0.1
8.53468e-08	6.735790385572499e-07	0.1	8.53468e-08	8.53133e-07	0.1	8.53468e-08	5.209905e-06	0.1	8.53468e-08	3.255347e-06	0.1
9.404523e-08	5.1166668282268e-07	0.1	9.404523e-08	8.682187e-07	0.1	9.404523e-08	5.300814e-06	0.1	9.404523e-08	3.311895e-06	0.1
1.038193e-07	3.7568367458390997e-07	0.1	1.038193e-07	8.809509e-07	0.1	1.038193e-07	5.37727e-06	0.1	1.038193e-07	3.359394e-06	0.1
1.143106e-07	2.6966053028672e-07	0.1	1.143106e-07	8.909414e-07	0.1	1.143106e-07	5.436988e-06	0.1	1.143106e-07	3.396436e-06	0.1
1.248018e-07	1.9356054163662e-07	0.1	1.248018e-07	8.981689e-07	0.1	1.248018e-07	5.479947e-06	0.1	1.248018e-07	3.42303e-06	0.1
1.352931e-07	1.389380601267e-07	0.1	1.352931e-07	9.034056e-07	0.1	1.352931e-07	5.510864e-06	0.1	1.352931e-07	3.442124e-06	0.1
