Batch	m_SP	8	W1_L	R	P1	P2	P3	P4	P5	P6													
0.0	1.0000000296	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
7.590605e-13	1.0000000249	0.1	7.590605e-13	0.0	0.1	7.590605e-13	0.0	0.1	7.590605e-13	0.0	0.1	7.590605e-13	0.0	0.1	7.590605e-13	0.0	0.1	7.590605e-13	0.0	0.1	7.590605e-13	0.0	0.1
2.144101e-10	1.0000000756	0.1	2.144101e-10	0.0	0.1	2.144101e-10	0.0	0.1	2.144101e-10	0.0	0.1	2.144101e-10	0.0	0.1	2.144101e-10	0.0	0.1	2.144101e-10	0.0	0.1	2.144101e-10	0.0	0.1
1.133948e-09	0.9999999517000001	0.1	1.133948e-09	0.0	0.1	1.133948e-09	0.0	0.1	1.133948e-09	0.0	0.1	1.133948e-09	0.0	0.1	1.133948e-09	0.0	0.1	1.133948e-09	0.0	0.1	1.133948e-09	0.0	0.1
2.241376e-09	1.0000000366	0.1	2.241376e-09	0.0	0.1	2.241376e-09	0.0	0.1	2.241376e-09	0.0	0.1	2.241376e-09	0.0	0.1	2.241376e-09	0.0	0.1	2.241376e-09	0.0	0.1	2.241376e-09	0.0	0.1
4.057087e-09	1.000000034	0.1	4.057087e-09	0.0	0.1	4.057087e-09	0.0	0.1	4.057087e-09	0.0	0.1	4.057087e-09	0.0	0.1	4.057087e-09	0.0	0.1	4.057087e-09	0.0	0.1	4.057087e-09	0.0	0.1
6.41755e-09	1.0000000776	0.1	6.41755e-09	0.0	0.1	6.41755e-09	0.0	0.1	6.41755e-09	0.0	0.1	6.41755e-09	0.0	0.1	6.41755e-09	0.0	0.1	6.41755e-09	0.0	0.1	6.41755e-09	0.0	0.1
9.030963e-09	0.9999999096	0.1	9.030963e-09	0.0	0.1	9.030963e-09	0.0	0.1	9.030963e-09	0.0	0.1	9.030963e-09	0.0	0.1	9.030963e-09	0.0	0.1	9.030963e-09	0.0	0.1	9.030963e-09	0.0	0.1
1.201693e-08	1.0000000057	0.1	1.201693e-08	0.0	0.1	1.201693e-08	0.0	0.1	1.201693e-08	0.0	0.1	1.201693e-08	0.0	0.1	1.201693e-08	0.0	0.1	1.201693e-08	0.0	0.1	1.201693e-08	0.0	0.1
1.563461e-08	1.0000000446	0.1	1.563461e-08	0.0	0.1	1.563461e-08	0.0	0.1	1.563461e-08	0.0	0.1	1.563461e-08	0.0	0.1	1.563461e-08	0.0	0.1	1.563461e-08	0.0	0.1	1.563461e-08	0.0	0.1
2.013714e-08	1.0000000239	0.1	2.013714e-08	0.0	0.1	2.013714e-08	0.0	0.1	2.013714e-08	0.0	0.1	2.013714e-08	0.0	0.1	2.013714e-08	0.0	0.1	2.013714e-08	0.0	0.1	2.013714e-08	0.0	0.1
2.587896e-08	0.9999999967000001	0.1	2.587896e-08	0.0	0.1	2.587896e-08	0.0	0.1	2.587896e-08	0.0	0.1	2.587896e-08	0.0	0.1	2.587896e-08	0.0	0.1	2.587896e-08	0.0	0.1	2.587896e-08	0.0	0.1
3.437733e-08	0.9999999528000001	0.1	3.437733e-08	0.0	0.1	3.437733e-08	0.0	0.1	3.437733e-08	0.0	0.1	3.437733e-08	0.0	0.1	3.437733e-08	0.0	0.1	3.437733e-08	0.0	0.1	3.437733e-08	0.0	0.1
4.611026e-08	0.9999999229000001	0.1	4.611026e-08	0.0	0.1	4.611026e-08	0.0	0.1	4.611026e-08	0.0	0.1	4.611026e-08	0.0	0.1	4.611026e-08	0.0	0.1	4.611026e-08	0.0	0.1	4.611026e-08	0.0	0.1
6.146073e-08	1.0000000656999999	0.1	6.146073e-08	0.0	0.1	6.146073e-08	0.0	0.1	6.146073e-08	0.0	0.1	6.146073e-08	0.0	0.1	6.146073e-08	0.0	0.1	6.146073e-08	0.0	0.1	6.146073e-08	0.0	0.1
8.293951e-08	0.9999999937999999	0.1	8.293951e-08	0.0	0.1	8.293951e-08	0.0	0.1	8.293951e-08	0.0	0.1	8.293951e-08	0.0	0.1	8.293951e-08	0.0	0.1	8.293951e-08	0.0	0.1	8.293951e-08	0.0	0.1
