Batch	m_SP	13	R	W1	W2	W3	W4	W5	W6	P1	P2	P3	P4	P5	P6																							
1.8014e-10	9.735535722949201e-06	0.1	1.8014e-10	9.980077e-118	0.1	1.8014e-10	9.980077e-118	0.1	1.8014e-10	1.157952e-10	0.1	1.8014e-10	9.980077e-118	0.1	1.8014e-10	6.095135e-09	0.1	1.8014e-10	9.980077e-118	0.1	1.8014e-10	3.098693e-08	0.1	1.8014e-10	1.233786e-07	0.1	1.8014e-10	8.203117e-08	0.1	1.8014e-10	6.348096e-10	0.1	1.8014e-10	2.10964e-08	0.1	1.8014e-10	2.533424e-11	0.1
3.879013e-10	9.4393058862475e-06	0.1	3.879013e-10	2.254879e-117	0.1	3.879013e-10	2.254879e-117	0.1	3.879013e-10	2.454376e-10	0.1	3.879013e-10	2.254879e-117	0.1	3.879013e-10	1.29061e-08	0.1	3.879013e-10	2.254879e-117	0.1	3.879013e-10	6.571408e-08	0.1	3.879013e-10	2.616395e-07	0.1	3.879013e-10	1.739535e-07	0.1	3.879013e-10	1.346246e-09	0.1	3.879013e-10	4.473653e-08	0.1	3.879013e-10	5.372251e-11	0.1
8.705723e-10	8.785440601963198e-06	0.1	8.705723e-10	5.591811e-117	0.1	8.705723e-10	5.591811e-117	0.1	8.705723e-10	5.311434e-10	0.1	8.705723e-10	5.591811e-117	0.1	8.705723e-10	2.786312e-08	0.1	8.705723e-10	5.591811e-117	0.1	8.705723e-10	1.423872e-07	0.1	8.705723e-10	5.668614e-07	0.1	8.705723e-10	3.768648e-07	0.1	8.705723e-10	2.917022e-09	0.1	8.705723e-10	9.692003e-08	0.1	8.705723e-10	1.163843e-10	0.1
1.73938e-09	7.720538808277401e-06	0.1	1.73938e-09	1.294515e-116	0.1	1.73938e-09	1.294515e-116	0.1	1.73938e-09	9.949025e-10	0.1	1.73938e-09	1.294515e-116	0.1	1.73938e-09	5.196107e-08	0.1	1.73938e-09	1.294515e-116	0.1	1.73938e-09	2.673294e-07	0.1	1.73938e-09	1.064095e-06	0.1	1.73938e-09	7.073747e-07	0.1	1.73938e-09	5.47672e-09	0.1	1.73938e-09	1.81918e-07	0.1	1.73938e-09	2.184402e-10	0.1
2.824926e-09	6.569553966797199e-06	0.1	2.824926e-09	2.425349e-116	0.1	2.824926e-09	2.425349e-116	0.1	2.824926e-09	1.49341e-09	0.1	2.824926e-09	2.425349e-116	0.1	2.824926e-09	7.754907e-08	0.1	2.824926e-09	2.425349e-116	0.1	2.824926e-09	4.024947e-07	0.1	2.824926e-09	1.601766e-06	0.1	2.824926e-09	1.064676e-06	0.1	2.824926e-09	8.245959e-09	0.1	2.824926e-09	2.738049e-07	0.1	2.824926e-09	3.287509e-10	0.1
3.990608e-09	5.52399545332e-06	0.1	3.990608e-09	3.858646e-116	0.1	3.990608e-09	3.858646e-116	0.1	3.990608e-09	1.942908e-09	0.1	3.990608e-09	3.858646e-116	0.1	3.990608e-09	1.002402e-07	0.1	3.990608e-09	3.858646e-116	0.1	3.990608e-09	5.254292e-07	0.1	3.990608e-09	2.090484e-06	0.1	3.990608e-09	1.389338e-06	0.1	3.990608e-09	1.076476e-08	0.1	3.990608e-09	3.572973e-07	0.1	3.990608e-09	4.289639e-10	0.1
5.346227e-09	4.5155584593288e-06	0.1	5.346227e-09	5.75556e-116	0.1	5.346227e-09	5.75556e-116	0.1	5.346227e-09	2.372144e-09	0.1	5.346227e-09	5.75556e-116	0.1	5.346227e-09	1.21425e-07	0.1	5.346227e-09	5.75556e-116	0.1	5.346227e-09	6.441898e-07	0.1	5.346227e-09	2.562223e-06	0.1	5.346227e-09	1.702587e-06	0.1	5.346227e-09	1.319824e-08	0.1	5.346227e-09	4.378532e-07	0.1	5.346227e-09	5.256268e-10	0.1
6.828471e-09	3.6224563152569996e-06	0.1	6.828471e-09	8.050614e-116	0.1	6.828471e-09	8.050614e-116	0.1	6.828471e-09	2.747067e-09	0.1	6.828471e-09	8.050614e-116	0.1	6.828471e-09	1.393495e-07	0.1	6.828471e-09	8.050614e-116	0.1	6.828471e-09	7.495962e-07	0.1	6.828471e-09	2.980453e-06	0.1	6.828471e-09	1.980141e-06	0.1	6.828471e-09	1.535839e-08	0.1	6.828471e-09	5.092289e-07	0.1	6.828471e-09	6.112435e-10	0.1
8.310715e-09	2.9060858863185e-06	0.1	8.310715e-09	1.051951e-115	0.1	8.310715e-09	1.051951e-115	0.1	8.310715e-09	3.042378e-09	0.1	8.310715e-09	1.051951e-115	0.1	8.310715e-09	1.528722e-07	0.1	8.310715e-09	1.051951e-115	0.1	8.310715e-09	8.343783e-07	0.1	8.310715e-09	3.316376e-06	0.1	8.310715e-09	2.202908e-06	0.1	8.310715e-09	1.709622e-08	0.1	8.310715e-09	5.665142e-07	0.1	8.310715e-09	6.799273e-10	0.1
9.792959e-09	2.33147119854e-06	0.1	9.792959e-09	1.311522e-115	0.1	9.792959e-09	1.311522e-115	0.1	9.792959e-09	3.273852e-09	0.1	9.792959e-09	1.311522e-115	0.1	9.792959e-09	1.628817e-07	0.1	9.792959e-09	1.311522e-115	0.1	9.792959e-09	9.026133e-07	0.1	9.792959e-09	3.586268e-06	0.1	9.792959e-09	2.381725e-06	0.1	9.792959e-09	1.849529e-08	0.1	9.792959e-09	6.124968e-07	0.1	9.792959e-09	7.350289e-10	0.1
1.133543e-08	1.85389662926e-06	0.1	1.133543e-08	1.591083e-115	0.1	1.133543e-08	1.591083e-115	0.1	1.133543e-08	3.460538e-09	0.1	1.133543e-08	1.591083e-115	0.1	1.133543e-08	1.703326e-07	0.1	1.133543e-08	1.591083e-115	0.1	1.133543e-08	9.595636e-07	0.1	1.133543e-08	3.811041e-06	0.1	1.133543e-08	2.530481e-06	0.1	1.133543e-08	1.966345e-08	0.1	1.133543e-08	6.507481e-07	0.1	1.133543e-08	7.808345e-10	0.1
1.31188e-08	1.4224208269752e-06	0.1	1.31188e-08	1.922027e-115	0.1	1.31188e-08	1.922027e-115	0.1	1.31188e-08	3.622081e-09	0.1	1.31188e-08	1.922027e-115	0.1	1.31188e-08	1.759986e-07	0.1	1.31188e-08	1.922027e-115	0.1	1.31188e-08	1.01131e-06	0.1	1.31188e-08	4.014682e-06	0.1	1.31188e-08	2.665046e-06	0.1	1.31188e-08	2.072555e-08	0.1	1.31188e-08	6.853492e-07	0.1	1.31188e-08	8.222302e-10	0.1
1.490217e-08	1.0914805889313e-06	0.1	1.490217e-08	2.257474e-115	0.1	1.490217e-08	2.257474e-115	0.1	1.490217e-08	3.738422e-09	0.1	1.490217e-08	2.257474e-115	0.1	1.490217e-08	1.79235e-07	0.1	1.490217e-08	2.257474e-115	0.1	1.490217e-08	1.051305e-06	0.1	1.490217e-08	4.171459e-06	0.1	1.490217e-08	2.76843e-06	0.1	1.490217e-08	2.154724e-08	0.1	1.490217e-08	7.119318e-07	0.1	1.490217e-08	8.539924e-10	0.1
1.668554e-08	8.37648084384e-07	0.1	1.668554e-08	2.594407e-115	0.1	1.668554e-08	2.594407e-115	0.1	1.668554e-08	3.820131e-09	0.1	1.668554e-08	2.594407e-115	0.1	1.668554e-08	1.806351e-07	0.1	1.668554e-08	2.594407e-115	0.1	1.668554e-08	1.08228e-06	0.1	1.668554e-08	4.29228e-06	0.1	1.668554e-08	2.847896e-06	0.1	1.668554e-08	2.21845e-08	0.1	1.668554e-08	7.323634e-07	0.1	1.668554e-08	8.783658e-10	0.1
1.846891e-08	6.42955155024e-07	0.1	1.846891e-08	2.93056e-115	0.1	1.846891e-08	2.93056e-115	0.1	1.846891e-08	3.875311e-09	0.1	1.846891e-08	2.93056e-115	0.1	1.846891e-08	1.806534e-07	0.1	1.846891e-08	2.93056e-115	0.1	1.846891e-08	1.106331e-06	0.1	1.846891e-08	4.385508e-06	0.1	1.846891e-08	2.909013e-06	0.1	1.846891e-08	2.268022e-08	0.1	1.846891e-08	7.480763e-07	0.1	1.846891e-08	8.970719e-10	0.1
2.054845e-08	4.7243338185974997e-07	0.1	2.054845e-08	3.319326e-115	0.1	2.054845e-08	3.319326e-115	0.1	2.054845e-08	3.914356e-09	0.1	2.054845e-08	3.319326e-115	0.1	2.054845e-08	1.793883e-07	0.1	2.054845e-08	3.319326e-115	0.1	2.054845e-08	1.12775e-06	0.1	2.054845e-08	4.467839e-06	0.1	2.054845e-08	2.962742e-06	0.1	2.054845e-08	2.312297e-08	0.1	2.054845e-08	7.618889e-07	0.1	2.054845e-08	9.134694e-10	0.1
2.270203e-08	3.434889018358e-07	0.1	2.270203e-08	3.716346e-115	0.1	2.270203e-08	3.716346e-115	0.1	2.270203e-08	3.933514e-09	0.1	2.270203e-08	3.716346e-115	0.1	2.270203e-08	1.770333e-07	0.1	2.270203e-08	3.716346e-115	0.1	2.270203e-08	1.144334e-06	0.1	2.270203e-08	4.530834e-06	0.1	2.270203e-08	3.003589e-06	0.1	2.270203e-08	2.346729e-08	0.1	2.270203e-08	7.723888e-07	0.1	2.270203e-08	9.258838e-10	0.1
2.485562e-08	2.4987640232652e-07	0.1	2.485562e-08	4.106219e-115	0.1	2.485562e-08	4.106219e-115	0.1	2.485562e-08	3.936957e-09	0.1	2.485562e-08	4.106219e-115	0.1	2.485562e-08	1.739448e-07	0.1	2.485562e-08	4.106219e-115	0.1	2.485562e-08	1.156757e-06	0.1	2.485562e-08	4.577295e-06	0.1	2.485562e-08	3.033459e-06	0.1	2.485562e-08	2.372683e-08	0.1	2.485562e-08	7.800659e-07	0.1	2.485562e-08	9.349114e-10	0.1
2.709722e-08	1.7956918037508e-07	0.1	2.709722e-08	4.503373e-115	0.1	2.709722e-08	4.503373e-115	0.1	2.709722e-08	3.928541e-09	0.1	2.709722e-08	4.503373e-115	0.1	2.709722e-08	1.702105e-07	0.1	2.709722e-08	4.503373e-115	0.1	2.709722e-08	1.16648e-06	0.1	2.709722e-08	4.612936e-06	0.1	2.709722e-08	3.056113e-06	0.1	2.709722e-08	2.393176e-08	0.1	2.709722e-08	7.858875e-07	0.1	2.709722e-08	9.417067e-10	0.1
2.969088e-08	1.2268578304246e-07	0.1	2.969088e-08	4.950994e-115	0.1	2.969088e-08	4.950994e-115	0.1	2.969088e-08	3.908076e-09	0.1	2.969088e-08	4.950994e-115	0.1	2.969088e-08	1.654778e-07	0.1	2.969088e-08	4.950994e-115	0.1	2.969088e-08	1.174824e-06	0.1	2.969088e-08	4.642674e-06	0.1	2.969088e-08	3.074707e-06	0.1	2.969088e-08	2.410991e-08	0.1	2.969088e-08	7.906651e-07	0.1	2.969088e-08	9.472229e-10	0.1
