Batch	m_SP	1	Pr2	
5.242877000000e+14	9.999900000000e-06	1.000000000000e-01
1.677721000000e+15	9.999900000000e-06	1.000000000000e-01
5.033165000000e+15	9.999899000010e-06	1.000000000000e-01
1.677722000000e+16	9.999898000020e-06	1.000000000000e-01
5.368709000000e+16	9.999894000060e-06	1.000000000000e-01
1.610613000000e+17	9.999882000180e-06	1.000000000000e-01
5.368709000000e+17	9.999839000610e-06	1.000000000000e-01
1.395864000000e+18	9.999746001540e-06	1.000000000000e-01
2.636080000000e+18	9.999637002630e-06	1.000000000000e-01
3.842271000000e+18	9.999563003370e-06	1.000000000000e-01
5.007266000000e+18	9.999518003820e-06	1.000000000000e-01
6.881292000000e+18	9.999480004200e-06	1.000000000000e-01
9.383252000000e+18	9.999462004380e-06	1.000000000000e-01
1.313846000000e+19	9.999456004440e-06	1.000000000000e-01
1.874780000000e+19	9.999455004450e-06	1.000000000000e-01
2.829441000000e+19	9.999455004450e-06	1.000000000000e-01
4.725009000000e+19	9.999455004450e-06	1.000000000000e-01
8.516145000000e+19	9.999455004450e-06	1.000000000000e-01
2.031079000000e+20	9.999455004450e-06	1.000000000000e-01
5.737968000000e+20	9.999455004450e-06	1.000000000000e-01
1.652164000000e+21	9.999455004450e-06	1.000000000000e-01
5.426451000000e+21	9.999455004450e-06	1.000000000000e-01
1.728849000000e+22	9.999455004450e-06	1.000000000000e-01
5.179626000000e+22	9.999455004450e-06	1.000000000000e-01
1.725734000000e+23	9.999455004450e-06	1.000000000000e-01
5.521588000000e+23	9.999455004450e-06	1.000000000000e-01
1.656407000000e+24	9.999455004450e-06	1.000000000000e-01
5.521277000000e+24	9.999455004450e-06	1.000000000000e-01
1.766801000000e+25	9.999455004450e-06	1.000000000000e-01
5.300396000000e+25	9.999455004450e-06	1.000000000000e-01
1.766798000000e+26	9.999455004450e-06	1.000000000000e-01
5.653752000000e+26	9.999455004450e-06	1.000000000000e-01
1.696126000000e+27	9.999455004450e-06	1.000000000000e-01
5.653752000000e+27	9.999455004450e-06	1.000000000000e-01
1.809201000000e+28	9.999455004450e-06	1.000000000000e-01
5.427602000000e+28	9.999455004450e-06	1.000000000000e-01
1.809201000000e+29	9.999455004450e-06	1.000000000000e-01
5.789442000000e+29	9.999455004450e-06	1.000000000000e-01
1.592097000000e+30	9.999455004450e-06	1.000000000000e-01
3.907873000000e+30	9.999455004450e-06	1.000000000000e-01
6.802594000000e+30	9.999455004450e-06	1.000000000000e-01
1.087694000000e+31	9.999455004450e-06	1.000000000000e-01
1.670482000000e+31	9.999455004450e-06	1.000000000000e-01
2.032365000000e+31	9.999455004450e-06	1.000000000000e-01
2.855464000000e+31	9.999455004450e-06	1.000000000000e-01
3.260404000000e+31	9.999455004450e-06	1.000000000000e-01
3.417062000000e+31	9.999455004450e-06	1.000000000000e-01
3.677615000000e+31	9.999455004450e-06	1.000000000000e-01
4.049833000000e+31	9.999455004450e-06	1.000000000000e-01
4.252661000000e+31	9.999455004450e-06	1.000000000000e-01
4.355040000000e+31	9.999455004450e-06	1.000000000000e-01
4.553829000000e+31	9.999455004450e-06	1.000000000000e-01
4.901415000000e+31	9.999455004450e-06	1.000000000000e-01
5.083571000000e+31	9.999455004450e-06	1.000000000000e-01
5.378276000000e+31	9.999455004450e-06	1.000000000000e-01
5.740997000000e+31	9.999455004450e-06	1.000000000000e-01
6.446295000000e+31	9.999455004450e-06	1.000000000000e-01
6.887106000000e+31	9.999455004450e-06	1.000000000000e-01
7.085472000000e+31	9.999455004450e-06	1.000000000000e-01
7.226332000000e+31	9.999455004450e-06	1.000000000000e-01
7.515284000000e+31	9.999455004450e-06	1.000000000000e-01
