Batch	m_SP	7	P1	R	W4_L	W3	P2_L	P3	P4											
87146800.0	9.84300656895e-06	0.1	87146800.0	3.346018e-15	0.1	87146800.0	6.199307999999999e-08	0.1	87146800.0	4.641787e-08	0.1	87146800.0	1.1873665265501999e-09	0.1	87146800.0	3.468138e-15	0.1	87146800.0	6.26792e-19	0.1
179440100.0	9.72879571107e-06	0.1	179440100.0	6.849661e-15	0.1	179440100.0	1.2690656500000002e-07	0.1	179440100.0	9.502243e-08	0.1	179440100.0	2.430668077905e-09	0.1	179440100.0	7.099654e-15	0.1	179440100.0	1.283111e-18	0.1
364026600.0	9.50433595569e-06	0.1	364026600.0	1.373546e-14	0.1	364026600.0	2.5448274999999996e-07	0.1	364026600.0	1.905462e-07	0.1	364026600.0	4.874159161497e-09	0.1	364026600.0	1.423676e-14	0.1	364026600.0	2.572991e-18	0.1
692180400.0	9.118005819030001e-06	0.1	692180400.0	2.558696e-14	0.1	692180400.0	4.7406051e-07	0.1	692180400.0	3.54957e-07	0.1	692180400.0	9.079778026524e-09	0.1	692180400.0	2.652081e-14	0.1	692180400.0	4.79307e-18	0.1
1266450000.0	8.47932920586e-06	0.1	1266450000.0	4.517972e-14	0.1	1266450000.0	8.370638000000001e-07	0.1	1266450000.0	6.26759e-07	0.1	1266450000.0	1.6032457109761998e-08	0.1	1266450000.0	4.682865e-14	0.1	1266450000.0	8.463278e-18	0.1
2208026000.0	7.52750272422e-06	0.1	2208026000.0	7.437902e-14	0.1	2208026000.0	1.37805174e-06	0.1	2208026000.0	1.031829e-06	0.1	2208026000.0	2.639411170475e-08	0.1	2208026000.0	7.709364e-14	0.1	2208026000.0	1.393303e-17	0.1
3634372000.0	6.28517414763e-06	0.1	3634372000.0	1.124901e-13	0.1	3634372000.0	2.0841524e-06	0.1	3634372000.0	1.560528e-06	0.1	3634372000.0	3.991819770214e-08	0.1	3634372000.0	1.165957e-13	0.1	3634372000.0	2.107218e-17	0.1
5243162000.0	5.128188204775999e-06	0.1	5243162000.0	1.479831e-13	0.1	5243162000.0	2.741746e-06	0.1	5243162000.0	2.052907e-06	0.1	5243162000.0	5.251322328754e-08	0.1	5243162000.0	1.533841e-13	0.1	5243162000.0	2.772089e-17	0.1
6973581000.0	4.1203183843640005e-06	0.1	6973581000.0	1.789016e-13	0.1	6973581000.0	3.3145875e-06	0.1	6973581000.0	2.481826e-06	0.1	6973581000.0	6.348495815308e-08	0.1	6973581000.0	1.85431e-13	0.1	6973581000.0	3.35127e-17	0.1
8704000000.0	3.3105315632935e-06	0.1	8704000000.0	2.037436e-13	0.1	8704000000.0	3.7748439999999998e-06	0.1	8704000000.0	2.826448e-06	0.1	8704000000.0	7.230036206236e-08	0.1	8704000000.0	2.111796e-13	0.1	8704000000.0	3.816621e-17	0.1
10434420000.0	2.6598961347777002e-06	0.1	10434420000.0	2.237032e-13	0.1	10434420000.0	4.1446447e-06	0.1	10434420000.0	3.10334e-06	0.1	10434420000.0	7.938323520333e-08	0.1	10434420000.0	2.318677e-13	0.1	10434420000.0	4.190514e-17	0.1
12164840000.0	2.1371334147344997e-06	0.1	12164840000.0	2.397401e-13	0.1	12164840000.0	4.4417671e-06	0.1	12164840000.0	3.325813e-06	0.1	12164840000.0	8.5074067727e-08	0.1	12164840000.0	2.484899e-13	0.1	12164840000.0	4.490924e-17	0.1
14176330000.0	1.6571512626032e-06	0.1	14176330000.0	2.544646e-13	0.1	14176330000.0	4.714572799999999e-06	0.1	14176330000.0	3.530079e-06	0.1	14176330000.0	9.029919004413e-08	0.1	14176330000.0	2.637518e-13	0.1	14176330000.0	4.76675e-17	0.1
16258090000.0	1.2736021364884999e-06	0.1	16258090000.0	2.662308e-13	0.1	16258090000.0	4.932570299999999e-06	0.1	16258090000.0	3.693306e-06	0.1	16258090000.0	9.447453189572999e-08	0.1	16258090000.0	2.759474e-13	0.1	16258090000.0	4.98716e-17	0.1
18339850000.0	9.788253137644801e-07	0.1	18339850000.0	2.752736e-13	0.1	18339850000.0	5.1001123e-06	0.1	18339850000.0	3.818754e-06	0.1	18339850000.0	9.768349331878e-08	0.1	18339850000.0	2.853203e-13	0.1	18339850000.0	5.156556e-17	0.1
20421620000.0	7.5227510194473e-07	0.1	20421620000.0	2.822236e-13	0.1	20421620000.0	5.2288763e-06	0.1	20421620000.0	3.915168e-06	0.1	20421620000.0	1.0014974441246e-07	0.1	20421620000.0	2.925239e-13	0.1	20421620000.0	5.286745e-17	0.1
22674790000.0	5.657628857371399e-07	0.1	22674790000.0	2.879452e-13	0.1	22674790000.0	5.334884e-06	0.1	22674790000.0	3.994542e-06	0.1	22674790000.0	1.0218014531285e-07	0.1	22674790000.0	2.984544e-13	0.1	22674790000.0	5.393926e-17	0.1
