Batch	m_SP	5	Pr3	W1	W2	Pr1	Pr2							
6.813528e-10	9.8032190061462e-06	0.1	6.813528e-10	1.385212e-08	0.1	6.813528e-10	3.116608e-10	0.1	6.813528e-10	1.130457e-07	0.1	6.813528e-10	6.947122e-08	0.1
1.769635e-09	9.497067279746499e-06	0.1	1.769635e-09	3.541073e-08	0.1	1.769635e-09	7.887137e-10	0.1	1.769635e-09	2.890206e-07	0.1	1.769635e-09	1.776131e-07	0.1
4.554346e-09	8.756517925900801e-06	0.1	4.554346e-09	8.753885e-08	0.1	4.554346e-09	1.899535e-09	0.1	4.554346e-09	7.147318e-07	0.1	4.554346e-09	4.392151e-07	0.1
8.452941e-09	7.815753209836e-06	0.1	8.452941e-09	1.537113e-07	0.1	8.452941e-09	3.213477e-09	0.1	8.452941e-09	1.255644e-06	0.1	8.452941e-09	7.715857e-07	0.1
1.123765e-08	7.2063251991584e-06	0.1	1.123765e-08	1.965414e-07	0.1	1.123765e-08	3.999014e-09	0.1	1.123765e-08	1.60612e-06	0.1	1.123765e-08	9.869256e-07	0.1
1.517669e-08	6.4245535523013e-06	0.1	1.517669e-08	2.514299e-07	0.1	1.517669e-08	4.919988e-09	0.1	1.517669e-08	2.055809e-06	0.1	1.517669e-08	1.263205e-06	0.1
2.122584e-08	5.3859049804574e-06	0.1	2.122584e-08	3.242293e-07	0.1	2.122584e-08	5.966086e-09	0.1	2.122584e-08	2.65347e-06	0.1	2.122584e-08	1.630356e-06	0.1
2.780251e-08	4.4463034151608e-06	0.1	2.780251e-08	3.899098e-07	0.1	2.780251e-08	6.696651e-09	0.1	2.780251e-08	3.194408e-06	0.1	2.780251e-08	1.962618e-06	0.1
3.608204e-08	3.4929151124640002e-06	0.1	3.608204e-08	4.562845e-07	0.1	3.608204e-08	7.163903e-09	0.1	3.608204e-08	3.743653e-06	0.1	3.608204e-08	2.299932e-06	0.1
4.549679e-08	2.6547044002168e-06	0.1	4.549679e-08	5.14265e-07	0.1	4.549679e-08	7.263508e-09	0.1	4.549679e-08	4.227001e-06	0.1	4.549679e-08	2.596727e-06	0.1
5.491154e-08	2.0177058913066e-06	0.1	5.491154e-08	5.579132e-07	0.1	5.491154e-08	7.062923e-09	0.1	5.491154e-08	4.594772e-06	0.1	5.491154e-08	2.822517e-06	0.1
6.432629e-08	1.5336185477366e-06	0.1	6.432629e-08	5.906553e-07	0.1	6.432629e-08	6.680373e-09	0.1	6.432629e-08	4.874681e-06	0.1	6.432629e-08	2.994344e-06	0.1
7.374104e-08	1.1657347832408e-06	0.1	7.374104e-08	6.150978e-07	0.1	7.374104e-08	6.197973e-09	0.1	7.374104e-08	5.087795e-06	0.1	7.374104e-08	3.12516e-06	0.1
8.315579e-08	8.861589057569499e-07	0.1	8.315579e-08	6.332236e-07	0.1	8.315579e-08	5.671694e-09	0.1	8.315579e-08	5.250128e-06	0.1	8.315579e-08	3.224807e-06	0.1
9.257054e-08	6.736934016977999e-07	0.1	9.257054e-08	6.465414e-07	0.1	9.257054e-08	5.138713e-09	0.1	9.257054e-08	5.373854e-06	0.1	9.257054e-08	3.300766e-06	0.1
1.019853e-07	5.1222806993124e-07	0.1	1.019853e-07	6.561993e-07	0.1	1.019853e-07	4.622824e-09	0.1	1.019853e-07	5.468226e-06	0.1	1.019853e-07	3.358721e-06	0.1
1.125704e-07	3.764873466045e-07	0.1	1.125704e-07	6.637654e-07	0.1	1.125704e-07	4.080815e-09	0.1	1.125704e-07	5.547954e-06	0.1	1.125704e-07	3.407712e-06	0.1
1.239358e-07	2.7058703168897995e-07	0.1	1.239358e-07	6.690191e-07	0.1	1.239358e-07	3.555033e-09	0.1	1.239358e-07	5.610597e-06	0.1	1.239358e-07	3.446243e-06	0.1
1.353012e-07	1.9455478393265e-07	0.1	1.353012e-07	6.721168e-07	0.1	1.353012e-07	3.091876e-09	0.1	1.353012e-07	5.656014e-06	0.1	1.353012e-07	3.474225e-06	0.1
1.466666e-07	1.3996611259904e-07	0.1	1.466666e-07	6.736635e-07	0.1	1.466666e-07	2.690538e-09	0.1	1.466666e-07	5.689051e-06	0.1	1.466666e-07	3.494632e-06	0.1
