Batch	m_SP	5	W1	W2	Pr1	Pr2	Pr3							
1.977261e-08	0.9873745	0.1	1.977261e-08	0.0003170028	0.1	1.977261e-08	0.002820463	0.1	1.977261e-08	0.002510043	0.1	1.977261e-08	0.0008237433	0.1
2.796178e-08	0.9822046	0.1	2.796178e-08	0.0004148153	0.1	2.796178e-08	0.00399226	0.1	2.796178e-08	0.003537266	0.1	2.796178e-08	0.001160788	0.1
3.687027e-08	0.9766209	0.1	3.687027e-08	0.00050384	0.1	3.687027e-08	0.005266664	0.1	3.687027e-08	0.004646429	0.1	3.687027e-08	0.001524547	0.1
4.833756e-08	0.9694961	0.1	4.833756e-08	0.0005963387	0.1	4.833756e-08	0.006904117	0.1	4.833756e-08	0.00606145	0.1	4.833756e-08	0.001988213	0.1
6.151072e-08	0.9613993	0.1	6.151072e-08	0.000677971	0.1	6.151072e-08	0.008777738	0.1	6.151072e-08	0.007669325	0.1	6.151072e-08	0.002514293	0.1
7.468389e-08	0.9533968	0.1	7.468389e-08	0.000739088	0.1	7.468389e-08	0.01064042	0.1	7.468389e-08	0.009258464	0.1	7.468389e-08	0.003033154	0.1
8.785705e-08	0.9454886	0.1	8.785705e-08	0.0007844173	0.1	8.785705e-08	0.01248983	0.1	8.785705e-08	0.01082906	0.1	8.785705e-08	0.003544617	0.1
1.010302e-07	0.937674	0.1	1.010302e-07	0.0008176017	0.1	1.010302e-07	0.01432429	0.1	1.010302e-07	0.01238136	0.1	1.010302e-07	0.00404853	0.1
1.142034e-07	0.9299525	0.1	1.142034e-07	0.0008414479	0.1	1.142034e-07	0.01614262	0.1	1.142034e-07	0.01391563	0.1	1.142034e-07	0.004544766	0.1
1.273765e-07	0.9223231	0.1	1.273765e-07	0.0008581186	0.1	1.273765e-07	0.01794401	0.1	1.273765e-07	0.01543218	0.1	1.273765e-07	0.005033217	0.1
1.405497e-07	0.9147846	0.1	1.405497e-07	0.0008692801	0.1	1.405497e-07	0.01972794	0.1	1.405497e-07	0.01693131	0.1	1.405497e-07	0.005513791	0.1
1.542522e-07	0.9070386	0.1	1.542522e-07	0.0008764214	0.1	1.542522e-07	0.02156473	0.1	1.542522e-07	0.01847254	0.1	1.542522e-07	0.006005232	0.1
1.700722e-07	0.8982146	0.1	1.700722e-07	0.000880412	0.1	1.700722e-07	0.02366127	0.1	1.700722e-07	0.02022941	0.1	1.700722e-07	0.006561811	0.1
1.858922e-07	0.8895161	0.1	1.858922e-07	0.0008810491	0.1	1.858922e-07	0.02573203	0.1	1.858922e-07	0.02196266	0.1	1.858922e-07	0.007106718	0.1
2.017121e-07	0.8809409	0.1	2.017121e-07	0.0008792656	0.1	2.017121e-07	0.02777718	0.1	2.017121e-07	0.02367286	0.1	2.017121e-07	0.007639876	0.1
2.188661e-07	0.8717792	0.1	2.188661e-07	0.0008753835	0.1	2.188661e-07	0.02996622	0.1	2.188661e-07	0.02550184	0.1	2.188661e-07	0.008204644	0.1
2.38021e-07	0.8617134	0.1	2.38021e-07	0.0008693925	0.1	2.38021e-07	0.03237608	0.1	2.38021e-07	0.02751372	0.1	2.38021e-07	0.008818816	0.1
2.571759e-07	0.8518173	0.1	2.571759e-07	0.0008622379	0.1	2.571759e-07	0.03475031	0.1	2.571759e-07	0.02949436	0.1	2.571759e-07	0.009415558	0.1
2.771489e-07	0.8416752	0.1	2.771489e-07	0.0008539879	0.1	2.771489e-07	0.03718894	0.1	2.771489e-07	0.03152728	0.1	2.771489e-07	0.01001921	0.1
3.003941e-07	0.8300927	0.1	3.003941e-07	0.0008437832	0.1	3.003941e-07	0.03998086	0.1	3.003941e-07	0.03385301	0.1	3.003941e-07	0.01069789	0.1
3.236393e-07	0.8187419	0.1	3.236393e-07	0.0008332383	0.1	3.236393e-07	0.04272461	0.1	3.236393e-07	0.03613683	0.1	3.236393e-07	0.01135097	0.1
3.497232e-07	0.8062729	0.1	3.497232e-07	0.0008212526	0.1	3.497232e-07	0.04574803	0.1	3.497232e-07	0.03865137	0.1	3.497232e-07	0.0120535	0.1
3.776996e-07	0.7932046	0.1	3.776996e-07	0.0008084068	0.1	3.776996e-07	0.04892809	0.1	3.776996e-07	0.04129375	0.1	3.776996e-07	0.01277166	0.1
