Batch	m_SP	3	P4	W3	P1	
1.311137000000e-13	9.825610742910e-06	1.000000000000e-01	1.311137000000e-13	1.742234000000e-07	1.000000000000e-01	1.311137000000e-13	2.993475000000e-11	1.000000000000e-01
3.136380000000e-13	9.588028118760e-06	1.000000000000e-01	3.136380000000e-13	4.117166000000e-07	1.000000000000e-01	3.136380000000e-13	7.074039000000e-11	1.000000000000e-01
6.965913000000e-13	9.108062918460e-06	1.000000000000e-01	6.965913000000e-13	8.915012000000e-07	1.000000000000e-01	6.965913000000e-13	1.531761000000e-10	1.000000000000e-01
1.389948000000e-12	8.299363005540e-06	1.000000000000e-01	1.389948000000e-12	1.699897000000e-06	1.000000000000e-01	1.389948000000e-12	2.920732000000e-10	1.000000000000e-01
2.427910000000e-12	7.220937789900e-06	1.000000000000e-01	2.427910000000e-12	2.777916000000e-06	1.000000000000e-01	2.427910000000e-12	4.772964000000e-10	1.000000000000e-01
3.655681000000e-12	6.124744751940e-06	1.000000000000e-01	3.655681000000e-12	3.873696000000e-06	1.000000000000e-01	3.655681000000e-12	6.655714000000e-10	1.000000000000e-01
4.950604000000e-12	5.148389515590e-06	1.000000000000e-01	4.950604000000e-12	4.849684000000e-06	1.000000000000e-01	4.950604000000e-12	8.332640000000e-10	1.000000000000e-01
6.514141000000e-12	4.174560253980e-06	1.000000000000e-01	6.514141000000e-12	5.823148000000e-06	1.000000000000e-01	6.514141000000e-12	1.000523000000e-09	1.000000000000e-01
8.077678000000e-12	3.384932150340e-06	1.000000000000e-01	8.077678000000e-12	6.612478000000e-06	1.000000000000e-01	8.077678000000e-12	1.136144000000e-09	1.000000000000e-01
9.641214000000e-12	2.744664553080e-06	1.000000000000e-01	9.641214000000e-12	7.252505000000e-06	1.000000000000e-01	9.641214000000e-12	1.246112000000e-09	1.000000000000e-01
1.120475000000e-11	2.225504744730e-06	1.000000000000e-01	1.120475000000e-11	7.771469000000e-06	1.000000000000e-01	1.120475000000e-11	1.335280000000e-09	1.000000000000e-01
1.308309000000e-11	1.729950700320e-06	1.000000000000e-01	1.308309000000e-11	8.266837000000e-06	1.000000000000e-01	1.308309000000e-11	1.420393000000e-09	1.000000000000e-01
1.496143000000e-11	1.344740552460e-06	1.000000000000e-01	1.496143000000e-11	8.651901000000e-06	1.000000000000e-01	1.496143000000e-11	1.486554000000e-09	1.000000000000e-01
1.683977000000e-11	1.045306546830e-06	1.000000000000e-01	1.683977000000e-11	8.951223000000e-06	1.000000000000e-01	1.683977000000e-11	1.537983000000e-09	1.000000000000e-01
1.871812000000e-11	8.125473744450e-07	1.000000000000e-01	1.871812000000e-11	9.183895000000e-06	1.000000000000e-01	1.871812000000e-11	1.577960000000e-09	1.000000000000e-01
2.075218000000e-11	6.185636143020e-07	1.000000000000e-01	2.075218000000e-11	9.377805000000e-06	1.000000000000e-01	2.075218000000e-11	1.611278000000e-09	1.000000000000e-01
2.301983000000e-11	4.563690362640e-07	1.000000000000e-01	2.301983000000e-11	9.539939000000e-06	1.000000000000e-01	2.301983000000e-11	1.639135000000e-09	1.000000000000e-01
2.528747000000e-11	3.367037329290e-07	1.000000000000e-01	2.528747000000e-11	9.659559000000e-06	1.000000000000e-01	2.528747000000e-11	1.659688000000e-09	1.000000000000e-01
2.755512000000e-11	2.484160158150e-07	1.000000000000e-01	2.755512000000e-11	9.747814000000e-06	1.000000000000e-01	2.755512000000e-11	1.674852000000e-09	1.000000000000e-01
3.010298000000e-11	1.765191347910e-07	1.000000000000e-01	3.010298000000e-11	9.819683000000e-06	1.000000000000e-01	3.010298000000e-11	1.687200000000e-09	1.000000000000e-01
3.283765000000e-11	1.223275767120e-07	1.000000000000e-01	3.283765000000e-11	9.873855000000e-06	1.000000000000e-01	3.283765000000e-11	1.696508000000e-09	1.000000000000e-01
