Batch	m_SP	7	W3	R	W4_L	P1	P2_L	P3	P4											
0.001733894	0.9898001	0.1	0.001733894	2.590635e-09	0.1	0.001733894	3.786508e-06	0.1	0.001733894	0.004346134	0.1	0.001733894	3.5379793119999995e-07	0.1	0.001733894	2.562389e-09	0.1	0.001733894	1.96282e-06	0.1
0.001897978	0.9887284	0.1	0.001897978	2.833928e-09	0.1	0.001897978	4.1456239e-06	0.1	0.001897978	0.004873443	0.1	0.001897978	3.873805602e-07	0.1	0.001897978	2.802991e-09	0.1	0.001897978	2.146836e-06	0.1
0.002062061	0.987654	0.1	0.002062061	3.076816e-09	0.1	0.002062061	4.5042313e-06	0.1	0.002062061	0.005404388	0.1	0.002062061	4.209227014e-07	0.1	0.002062061	3.043192e-09	0.1	0.002062061	2.330545e-06	0.1
0.002226145	0.986578	0.1	0.002226145	3.3193e-09	0.1	0.002226145	4.8623091999999995e-06	0.1	0.002226145	0.005937824	0.1	0.002226145	4.5442055510000004e-07	0.1	0.002226145	3.282995e-09	0.1	0.002226145	2.513948e-06	0.1
0.002424128	0.9852787	0.1	0.002424128	3.611346e-09	0.1	0.002424128	5.29364e-06	0.1	0.002424128	0.006583585	0.1	0.002424128	4.947761502e-07	0.1	0.002424128	3.57181e-09	0.1	0.002424128	2.734836e-06	0.1
0.002622111	0.9839795	0.1	0.002622111	3.902808e-09	0.1	0.002622111	5.724161e-06	0.1	0.002622111	0.007230649	0.1	0.002622111	5.350601189e-07	0.1	0.002622111	3.860048e-09	0.1	0.002622111	2.955283e-06	0.1
0.002820093	0.9826811	0.1	0.002820093	4.193689e-09	0.1	0.002820093	6.1538584999999995e-06	0.1	0.002820093	0.007878248	0.1	0.002820093	5.752698616e-07	0.1	0.002820093	4.147712e-09	0.1	0.002820093	3.175289e-06	0.1
0.003050853	0.9811693	0.1	0.003050853	4.531995e-09	0.1	0.003050853	6.653647299999999e-06	0.1	0.003050853	0.008633026	0.1	0.003050853	6.220409829000001e-07	0.1	0.003050853	4.482277e-09	0.1	0.003050853	3.431166e-06	0.1
0.003289806	0.9796063	0.1	0.003289806	4.881491e-09	0.1	0.003289806	7.1699883e-06	0.1	0.003289806	0.009413987	0.1	0.003289806	6.70363029e-07	0.1	0.003289806	4.827907e-09	0.1	0.003289806	3.695505e-06	0.1
0.00352876	0.9780463	0.1	0.00352876	5.230151e-09	0.1	0.00352876	7.685113000000001e-06	0.1	0.00352876	0.0101939	0.1	0.00352876	7.18572394e-07	0.1	0.00352876	5.17271e-09	0.1	0.00352876	3.959212e-06	0.1
0.003818894	0.9761564	0.1	0.003818894	5.652372e-09	0.1	0.003818894	8.3089323e-06	0.1	0.003818894	0.01113906	0.1	0.003818894	7.76955502e-07	0.1	0.003818894	5.590262e-09	0.1	0.003818894	4.278556e-06	0.1
0.004109029	0.9742715	0.1	0.004109029	6.073373e-09	0.1	0.004109029	8.930958900000001e-06	0.1	0.004109029	0.01208196	0.1	0.004109029	8.351715460000001e-07	0.1	0.004109029	6.006606e-09	0.1	0.004109029	4.596977e-06	0.1
0.00444684	0.9720834	0.1	0.00444684	6.562023e-09	0.1	0.00444684	9.652944399999999e-06	0.1	0.00444684	0.01317673	0.1	0.00444684	9.027432509999999e-07	0.1	0.00444684	6.489852e-09	0.1	0.00444684	4.966565e-06	0.1
0.004796569	0.9698256	0.1	0.004796569	7.066189e-09	0.1	0.004796569	1.03978574e-05	0.1	0.004796569	0.01430647	0.1	0.004796569	9.724612189999998e-07	0.1	0.004796569	6.988441e-09	0.1	0.004796569	5.347887e-06	0.1
0.005208389	0.9671767	0.1	0.005208389	7.657626e-09	0.1	0.005208389	1.12717191e-05	0.1	0.005208389	0.01563193	0.1	0.005208389	1.054247801e-06	0.1	0.005208389	7.573337e-09	0.1	0.005208389	5.795216e-06	0.1
0.005635733	0.9644394	0.1	0.005635733	8.268811e-09	0.1	0.005635733	1.21747595e-05	0.1	0.005635733	0.01700174	0.1	0.005635733	1.138766264e-06	0.1	0.005635733	8.177763e-09	0.1	0.005635733	6.257482e-06	0.1
0.006161052	0.9610902	0.1	0.006161052	9.016593e-09	0.1	0.006161052	1.32796268e-05	0.1	0.006161052	0.01867774	0.1	0.006161052	1.242173331e-06	0.1	0.006161052	8.917273e-09	0.1	0.006161052	6.823062e-06	0.1
0.006756792	0.957313	0.1	0.006756792	9.859943e-09	0.1	0.006756792	1.45256998e-05	0.1	0.006756792	0.02056797	0.1	0.006756792	1.35879611e-06	0.1	0.006756792	9.751296e-09	0.1	0.006756792	7.460924e-06	0.1
0.007433893	0.9530466	0.1	0.007433893	1.081249e-08	0.1	0.007433893	1.59331159e-05	0.1	0.007433893	0.02270297	0.1	0.007433893	1.490520556e-06	0.1	0.007433893	1.069331e-08	0.1	0.007433893	8.181377e-06	0.1
0.008248648	0.9479503	0.1	0.008248648	1.195034e-08	0.1	0.008248648	1.761432e-05	0.1	0.008248648	0.02525329	0.1	0.008248648	1.647868162e-06	0.1	0.008248648	1.181857e-08	0.1	0.008248648	9.041982e-06	0.1
0.009292544	0.9414798	0.1	0.009292544	1.339503e-08	0.1	0.009292544	1.9748883e-05	0.1	0.009292544	0.02849135	0.1	0.009292544	1.847647269e-06	0.1	0.009292544	1.324728e-08	0.1	0.009292544	1.013466e-05	0.1
0.01059871	0.9334755	0.1	0.01059871	1.518213e-08	0.1	0.01059871	2.2389379000000002e-05	0.1	0.01059871	0.03249689	0.1	0.01059871	2.094778589e-06	0.1	0.01059871	1.501462e-08	0.1	0.01059871	1.148633e-05	0.1
0.01221234	0.9237257	0.1	0.01221234	1.735898e-08	0.1	0.01221234	2.5605732e-05	0.1	0.01221234	0.03737599	0.1	0.01221234	2.395806378e-06	0.1	0.01221234	1.716739e-08	0.1	0.01221234	1.313277e-05	0.1
0.01540814	0.9048556	0.1	0.01540814	2.157211e-08	0.1	0.01540814	3.1830741e-05	0.1	0.01540814	0.04681911	0.1	0.01540814	2.9784204890000002e-06	0.1	0.01540814	2.133392e-08	0.1	0.01540814	1.631934e-05	0.1
0.02116058	0.8722927	0.1	0.02116058	2.884242e-08	0.1	0.02116058	4.2572831999999994e-05	0.1	0.02116058	0.06311449	0.1	0.02116058	3.983801186e-06	0.1	0.02116058	2.852382e-08	0.1	0.02116058	2.181819e-05	0.1
0.03104565	0.8202137	0.1	0.03104565	4.047011e-08	0.1	0.03104565	5.9753057000000005e-05	0.1	0.03104565	0.08917629	0.1	0.03104565	5.5917442580000004e-06	0.1	0.03104565	4.002291e-08	0.1	0.03104565	3.061271e-05	0.1
0.04728292	0.7439623	0.1	0.04728292	5.749478e-08	0.1	0.04728292	8.4907475e-05	0.1	0.04728292	0.1273347	0.1	0.04728292	7.94601202e-06	0.1	0.04728292	5.685928e-08	0.1	0.04728292	4.348921e-05	0.1
0.06955501	0.6548461	0.1	0.06955501	7.739177e-08	0.1	0.06955501	0.000114305813	0.1	0.06955501	0.1719309	0.1	0.06955501	1.069748329e-05	0.1	0.06955501	7.65362e-08	0.1	0.06955501	5.853815e-05	0.1
0.1003509	0.5544034	0.1	0.1003509	9.981762e-08	0.1	0.1003509	0.000147440615	0.1	0.1003509	0.2221953	0.1	0.1003509	1.379865365e-05	0.1	0.1003509	9.871401e-08	0.1	0.1003509	7.549979e-05	0.1
0.1332778	0.4687958	0.1	0.1332778	1.189312e-07	0.1	0.1332778	0.00017568153	0.1	0.1332778	0.2650357	0.1	0.1332778	1.6441796150000002e-05	0.1	0.1332778	1.176162e-07	0.1	0.1332778	8.995625e-05	0.1
0.1662046	0.3998093	0.1	0.1662046	1.343339e-07	0.1	0.1662046	0.00019843935	0.1	0.1662046	0.2995585	0.1	0.1662046	1.8571754370000002e-05	0.1	0.1662046	1.328485e-07	0.1	0.1662046	0.0001016059	0.1
0.1991315	0.3433492	0.1	0.1991315	1.469397e-07	0.1	0.1991315	0.0002170648	0.1	0.1991315	0.3278127	0.1	0.1991315	2.031496643e-05	0.1	0.1991315	1.453149e-07	0.1	0.1991315	0.0001111403	0.1
0.2320583	0.2965526	0.1	0.2320583	1.57388e-07	0.1	0.2320583	0.00023250247	0.1	0.2320583	0.3512311	0.1	0.2320583	2.175981089e-05	0.1	0.2320583	1.556476e-07	0.1	0.2320583	0.0001190428	0.1
0.2649852	0.2573568	0.1	0.2649852	1.661392e-07	0.1	0.2649852	0.00024543267	0.1	0.2649852	0.3708458	0.1	0.2649852	2.296998755e-05	0.1	0.2649852	1.643021e-07	0.1	0.2649852	0.0001256617	0.1
0.3005738	0.2217895	0.1	0.3005738	1.740804e-07	0.1	0.3005738	0.00025716585	0.1	0.3005738	0.3886447	0.1	0.3005738	2.406812863e-05	0.1	0.3005738	1.721554e-07	0.1	0.3005738	0.0001316679	0.1
