Batch	m_SP	7	R	W4_L	W3	P1	P2_L	P3	P4											
7.912778e-10	9.81229991352e-06	0.1	7.912778e-10	9.889285e-09	0.1	7.912778e-10	1.371015e-10	0.1	7.912778e-10	3.674769e-08	0.1	7.912778e-10	1.03612736e-07	0.1	7.912778e-10	3.702863e-08	0.1	7.912778e-10	1.826146e-10	0.1
2.178609e-09	9.49184033463e-06	0.1	2.178609e-09	2.678229e-08	0.1	2.178609e-09	3.713e-10	0.1	2.178609e-09	9.952057e-08	0.1	2.178609e-09	2.8060543e-07	0.1	2.178609e-09	1.002814e-07	0.1	2.178609e-09	4.945594e-10	0.1
5.87768e-09	8.6876246975136e-06	0.1	5.87768e-09	6.917649e-08	0.1	5.87768e-09	9.590377e-10	0.1	5.87768e-09	2.570536e-07	0.1	5.87768e-09	7.2478091e-07	0.1	5.87768e-09	2.590188e-07	0.1	5.87768e-09	1.277407e-09	0.1
1.115187e-08	7.657366578988e-06	0.1	1.115187e-08	1.234866e-07	0.1	1.115187e-08	1.711973e-09	0.1	1.115187e-08	4.58865e-07	0.1	1.115187e-08	1.2938019999999998e-06	0.1	1.115187e-08	4.62373e-07	0.1	1.115187e-08	2.280292e-09	0.1
1.439071e-08	7.0862082953728e-06	0.1	1.439071e-08	1.535952e-07	0.1	1.439071e-08	2.129388e-09	0.1	1.439071e-08	5.70746e-07	0.1	1.439071e-08	1.6092588e-06	0.1	1.439071e-08	5.751092e-07	0.1	1.439071e-08	2.836275e-09	0.1
1.896373e-08	6.351562252752e-06	0.1	1.896373e-08	1.923222e-07	0.1	1.896373e-08	2.666285e-09	0.1	1.896373e-08	7.146522e-07	0.1	1.896373e-08	2.0150123e-06	0.1	1.896373e-08	7.201154e-07	0.1	1.896373e-08	3.551404e-09	0.1
2.575636e-08	5.3985362599584e-06	0.1	2.575636e-08	2.425611e-07	0.1	2.575636e-08	3.36278e-09	0.1	2.575636e-08	9.013359e-07	0.1	2.575636e-08	2.5413789e-06	0.1	2.575636e-08	9.082261e-07	0.1	2.575636e-08	4.479112e-09	0.1
3.380637e-08	4.452482875969699e-06	0.1	3.380637e-08	2.924327e-07	0.1	3.380637e-08	4.054181e-09	0.1	3.380637e-08	1.086655e-06	0.1	3.380637e-08	3.0638971e-06	0.1	3.380637e-08	1.094961e-06	0.1	3.380637e-08	5.400036e-09	0.1
4.33479e-08	3.5434419496660998e-06	0.1	4.33479e-08	3.403532e-07	0.1	4.33479e-08	4.718533e-09	0.1	4.33479e-08	1.264723e-06	0.1	4.33479e-08	3.5659733e-06	0.1	4.33479e-08	1.274391e-06	0.1	4.33479e-08	6.284931e-09	0.1
5.512671e-08	2.6729678260803e-06	0.1	5.512671e-08	3.862407e-07	0.1	5.512671e-08	5.3547e-09	0.1	5.512671e-08	1.435238e-06	0.1	5.512671e-08	4.0467491e-06	0.1	5.512671e-08	1.446208e-06	0.1	5.512671e-08	7.132285e-09	0.1
