Batch	m_SP	11	W4_L	W2	W3	W6	R	P1	P2	P3	P4	P5	P6																			
1.710417e-05	0.98961351	0.1	1.710417e-05	7.934972e-08	0.1	1.710417e-05	7.312759e-06	0.1	1.710417e-05	0.001047683	0.1	1.710417e-05	6.906346e-05	0.1	1.710417e-05	0.004497085	0.1	1.710417e-05	8.602659e-05	0.1	1.710417e-05	1.027892e-05	0.1	1.710417e-05	5.323776e-09	0.1	1.710417e-05	3.263709e-06	0.1	1.710417e-05	2.610996e-12	0.1
1.910415e-05	0.9883466799999999	0.1	1.910415e-05	7.932278e-08	0.1	1.910415e-05	8.175829e-06	0.1	1.910415e-05	0.001075871	0.1	1.910415e-05	6.90003e-05	0.1	1.910415e-05	0.005116134	0.1	1.910415e-05	8.594482e-05	0.1	1.910415e-05	1.026915e-05	0.1	1.910415e-05	5.979114e-09	0.1	1.910415e-05	3.260608e-06	0.1	1.910415e-05	2.608571e-12	0.1
2.110414e-05	0.98707556	0.1	2.110414e-05	7.929536e-08	0.1	2.110414e-05	9.037174e-06	0.1	2.110414e-05	0.001097241	0.1	2.110414e-05	6.893501e-05	0.1	2.110414e-05	0.005740725	0.1	2.110414e-05	8.586259e-05	0.1	2.110414e-05	1.025932e-05	0.1	2.110414e-05	6.637159e-09	0.1	2.110414e-05	3.257488e-06	0.1	2.110414e-05	2.606092e-12	0.1
2.310412e-05	0.98580168	0.1	2.310412e-05	7.926757e-08	0.1	2.310412e-05	9.896717e-06	0.1	2.310412e-05	0.001113357	0.1	2.310412e-05	6.886895e-05	0.1	2.310412e-05	0.006369294	0.1	2.310412e-05	8.578006e-05	0.1	2.310412e-05	1.024946e-05	0.1	2.310412e-05	7.297884e-09	0.1	2.310412e-05	3.254356e-06	0.1	2.310412e-05	2.603591e-12	0.1
2.550867e-05	0.98426839	0.1	2.550867e-05	7.923379e-08	0.1	2.550867e-05	1.092767e-05	0.1	2.550867e-05	0.001127463	0.1	2.550867e-05	6.878915e-05	0.1	2.550867e-05	0.0071286	0.1	2.550867e-05	8.568058e-05	0.1	2.550867e-05	1.023757e-05	0.1	2.550867e-05	8.09577e-09	0.1	2.550867e-05	3.250581e-06	0.1	2.550867e-05	2.600573e-12	0.1
2.791322e-05	0.98273439	0.1	2.791322e-05	7.919973e-08	0.1	2.791322e-05	1.195586e-05	0.1	2.791322e-05	0.001137283	0.1	2.791322e-05	6.870918e-05	0.1	2.791322e-05	0.007890362	0.1	2.791322e-05	8.558096e-05	0.1	2.791322e-05	1.022566e-05	0.1	2.791322e-05	8.897443e-09	0.1	2.791322e-05	3.246801e-06	0.1	2.791322e-05	2.59755e-12	0.1
3.031777e-05	0.9812008999999999	0.1	3.031777e-05	7.916547e-08	0.1	3.031777e-05	1.298126e-05	0.1	3.031777e-05	0.001143971	0.1	3.031777e-05	6.862916e-05	0.1	3.031777e-05	0.008653433	0.1	3.031777e-05	8.548128e-05	0.1	3.031777e-05	1.021375e-05	0.1	3.031777e-05	9.702858e-09	0.1	3.031777e-05	3.243019e-06	0.1	3.031777e-05	2.594524e-12	0.1
3.292337e-05	0.97954078	0.1	3.292337e-05	7.912819e-08	0.1	3.292337e-05	1.408919e-05	0.1	3.292337e-05	0.001148655	0.1	3.292337e-05	6.854246e-05	0.1	3.292337e-05	0.009480822	0.1	3.292337e-05	8.537329e-05	0.1	3.292337e-05	1.020085e-05	0.1	3.292337e-05	1.057979e-08	0.1	3.292337e-05	3.238922e-06	0.1	3.292337e-05	2.591246e-12	0.1
3.583056e-05	0.9776913200000001	0.1	3.583056e-05	7.908648e-08	0.1	3.583056e-05	1.532141e-05	0.1	3.583056e-05	0.00115165	0.1	3.583056e-05	6.844583e-05	0.1	3.583056e-05	0.01040371	0.1	3.583056e-05	8.525292e-05	0.1	3.583056e-05	1.018647e-05	0.1	3.583056e-05	1.156327e-08	0.1	3.583056e-05	3.234355e-06	0.1	3.583056e-05	2.587593e-12	0.1
3.873775e-05	0.9758453500000001	0.1	3.873775e-05	7.90447e-08	0.1	3.873775e-05	1.654944e-05	0.1	3.873775e-05	0.00115301	0.1	3.873775e-05	6.834934e-05	0.1	3.873775e-05	0.0113256	0.1	3.873775e-05	8.513273e-05	0.1	3.873775e-05	1.01721e-05	0.1	3.873775e-05	1.255199e-08	0.1	3.873775e-05	3.229795e-06	0.1	3.873775e-05	2.583945e-12	0.1
4.188672e-05	0.9738506400000001	0.1	4.188672e-05	7.899942e-08	0.1	4.188672e-05	1.787487e-05	0.1	4.188672e-05	0.001153237	0.1	4.188672e-05	6.824502e-05	0.1	4.188672e-05	0.01232245	0.1	4.188672e-05	8.50028e-05	0.1	4.188672e-05	1.015658e-05	0.1	4.188672e-05	1.362875e-08	0.1	4.188672e-05	3.224866e-06	0.1	4.188672e-05	2.580001e-12	0.1
4.539835e-05	0.97163224	0.1	4.539835e-05	7.894891e-08	0.1	4.539835e-05	1.934715e-05	0.1	4.539835e-05	0.00115248	0.1	4.539835e-05	6.812898e-05	0.1	4.539835e-05	0.01343153	0.1	4.539835e-05	8.485825e-05	0.1	4.539835e-05	1.013931e-05	0.1	4.539835e-05	1.483654e-08	0.1	4.539835e-05	3.219382e-06	0.1	4.539835e-05	2.575614e-12	0.1
