Batch	m_SP	16	T4a_L	C5H5	N1a	N1b	N1c	T1a	T1b	T1c	T1d	T1e	T1f	T2	T3	N7a	N7c	N7b																													
0.0	0.99999991	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
6.83328e-14	1.00000005	0.1	6.83328e-14	0.0	0.1	6.83328e-14	0.0	0.1	6.83328e-14	0.0	0.1	6.83328e-14	0.0	0.1	6.83328e-14	0.0	0.1	6.83328e-14	0.0	0.1	6.83328e-14	0.0	0.1	6.83328e-14	0.0	0.1	6.83328e-14	0.0	0.1	6.83328e-14	0.0	0.1	6.83328e-14	0.0	0.1	6.83328e-14	0.0	0.1	6.83328e-14	0.0	0.1	6.83328e-14	0.0	0.1	6.83328e-14	0.0	0.1
1.563389e-12	0.99999992	0.1	1.563389e-12	0.0	0.1	1.563389e-12	0.0	0.1	1.563389e-12	0.0	0.1	1.563389e-12	0.0	0.1	1.563389e-12	0.0	0.1	1.563389e-12	0.0	0.1	1.563389e-12	0.0	0.1	1.563389e-12	0.0	0.1	1.563389e-12	0.0	0.1	1.563389e-12	0.0	0.1	1.563389e-12	0.0	0.1	1.563389e-12	0.0	0.1	1.563389e-12	0.0	0.1	1.563389e-12	0.0	0.1	1.563389e-12	0.0	0.1
5.84556e-12	1.0000000199999999	0.1	5.84556e-12	0.0	0.1	5.84556e-12	0.0	0.1	5.84556e-12	0.0	0.1	5.84556e-12	0.0	0.1	5.84556e-12	0.0	0.1	5.84556e-12	0.0	0.1	5.84556e-12	0.0	0.1	5.84556e-12	0.0	0.1	5.84556e-12	0.0	0.1	5.84556e-12	0.0	0.1	5.84556e-12	0.0	0.1	5.84556e-12	0.0	0.1	5.84556e-12	0.0	0.1	5.84556e-12	0.0	0.1	5.84556e-12	0.0	0.1
1.319848e-11	1.00000003	0.1	1.319848e-11	0.0	0.1	1.319848e-11	0.0	0.1	1.319848e-11	0.0	0.1	1.319848e-11	0.0	0.1	1.319848e-11	0.0	0.1	1.319848e-11	0.0	0.1	1.319848e-11	0.0	0.1	1.319848e-11	0.0	0.1	1.319848e-11	0.0	0.1	1.319848e-11	0.0	0.1	1.319848e-11	0.0	0.1	1.319848e-11	0.0	0.1	1.319848e-11	0.0	0.1	1.319848e-11	0.0	0.1	1.319848e-11	0.0	0.1
2.588433e-11	0.9999999900000001	0.1	2.588433e-11	0.0	0.1	2.588433e-11	0.0	0.1	2.588433e-11	0.0	0.1	2.588433e-11	0.0	0.1	2.588433e-11	0.0	0.1	2.588433e-11	0.0	0.1	2.588433e-11	0.0	0.1	2.588433e-11	0.0	0.1	2.588433e-11	0.0	0.1	2.588433e-11	0.0	0.1	2.588433e-11	0.0	0.1	2.588433e-11	0.0	0.1	2.588433e-11	0.0	0.1	2.588433e-11	0.0	0.1	2.588433e-11	0.0	0.1
3.974122e-11	1.0	0.1	3.974122e-11	0.0	0.1	3.974122e-11	0.0	0.1	3.974122e-11	0.0	0.1	3.974122e-11	0.0	0.1	3.974122e-11	0.0	0.1	3.974122e-11	0.0	0.1	3.974122e-11	0.0	0.1	3.974122e-11	0.0	0.1	3.974122e-11	0.0	0.1	3.974122e-11	0.0	0.1	3.974122e-11	0.0	0.1	3.974122e-11	0.0	0.1	3.974122e-11	0.0	0.1	3.974122e-11	0.0	0.1	3.974122e-11	0.0	0.1
5.888937e-11	1.00000001	0.1	5.888937e-11	0.0	0.1	5.888937e-11	0.0	0.1	5.888937e-11	0.0	0.1	5.888937e-11	0.0	0.1	5.888937e-11	0.0	0.1	5.888937e-11	0.0	0.1	5.888937e-11	0.0	0.1	5.888937e-11	0.0	0.1	5.888937e-11	0.0	0.1	5.888937e-11	0.0	0.1	5.888937e-11	0.0	0.1	5.888937e-11	0.0	0.1	5.888937e-11	0.0	0.1	5.888937e-11	0.0	0.1	5.888937e-11	0.0	0.1
9.139142e-11	0.9999998900000001	0.1	9.139142e-11	0.0	0.1	9.139142e-11	0.0	0.1	9.139142e-11	0.0	0.1	9.139142e-11	0.0	0.1	9.139142e-11	0.0	0.1	9.139142e-11	0.0	0.1	9.139142e-11	0.0	0.1	9.139142e-11	0.0	0.1	9.139142e-11	0.0	0.1	9.139142e-11	0.0	0.1	9.139142e-11	0.0	0.1	9.139142e-11	0.0	0.1	9.139142e-11	0.0	0.1	9.139142e-11	0.0	0.1	9.139142e-11	0.0	0.1
1.455615e-10	0.9999999800000001	0.1	1.455615e-10	0.0	0.1	1.455615e-10	0.0	0.1	1.455615e-10	0.0	0.1	1.455615e-10	0.0	0.1	1.455615e-10	0.0	0.1	1.455615e-10	0.0	0.1	1.455615e-10	0.0	0.1	1.455615e-10	0.0	0.1	1.455615e-10	0.0	0.1	1.455615e-10	0.0	0.1	1.455615e-10	0.0	0.1	1.455615e-10	0.0	0.1	1.455615e-10	0.0	0.1	1.455615e-10	0.0	0.1	1.455615e-10	0.0	0.1
2.088108e-10	1.00000002	0.1	2.088108e-10	0.0	0.1	2.088108e-10	0.0	0.1	2.088108e-10	0.0	0.1	2.088108e-10	0.0	0.1	2.088108e-10	0.0	0.1	2.088108e-10	0.0	0.1	2.088108e-10	0.0	0.1	2.088108e-10	0.0	0.1	2.088108e-10	0.0	0.1	2.088108e-10	0.0	0.1	2.088108e-10	0.0	0.1	2.088108e-10	0.0	0.1	2.088108e-10	0.0	0.1	2.088108e-10	0.0	0.1	2.088108e-10	0.0	0.1
2.743298e-10	1.00000007	0.1	2.743298e-10	0.0	0.1	2.743298e-10	0.0	0.1	2.743298e-10	0.0	0.1	2.743298e-10	0.0	0.1	2.743298e-10	0.0	0.1	2.743298e-10	0.0	0.1	2.743298e-10	0.0	0.1	2.743298e-10	0.0	0.1	2.743298e-10	0.0	0.1	2.743298e-10	0.0	0.1	2.743298e-10	0.0	0.1	2.743298e-10	0.0	0.1	2.743298e-10	0.0	0.1	2.743298e-10	0.0	0.1	2.743298e-10	0.0	0.1
3.557009e-10	1.00000005	0.1	3.557009e-10	0.0	0.1	3.557009e-10	0.0	0.1	3.557009e-10	0.0	0.1	3.557009e-10	0.0	0.1	3.557009e-10	0.0	0.1	3.557009e-10	0.0	0.1	3.557009e-10	0.0	0.1	3.557009e-10	0.0	0.1	3.557009e-10	0.0	0.1	3.557009e-10	0.0	0.1	3.557009e-10	0.0	0.1	3.557009e-10	0.0	0.1	3.557009e-10	0.0	0.1	3.557009e-10	0.0	0.1	3.557009e-10	0.0	0.1
