Batch	m_SP	5	W2	W1	Pr1	Pr2	Pr3							
1.437618e-08	0.9882868	0.1	1.437618e-08	0.002794915	0.1	1.437618e-08	0.004249447	0.1	1.437618e-08	0.0002024988	0.1	1.437618e-08	7.187204e-06	0.1
2.986121e-08	0.9758806	0.1	2.986121e-08	0.005755155	0.1	2.986121e-08	0.008750336	0.1	2.986121e-08	0.0004169983	0.1	2.986121e-08	1.480016e-05	0.1
5.566959e-08	0.9556745	0.1	5.566959e-08	0.01057638	0.1	5.566959e-08	0.01608094	0.1	5.566959e-08	0.0007663965	0.1	5.566959e-08	2.720047e-05	0.1
9.95742e-08	0.9225954	0.1	9.95742e-08	0.01846887	0.1	9.95742e-08	0.02808185	0.1	9.95742e-08	0.001338516	0.1	9.95742e-08	4.750395e-05	0.1
1.641469e-07	0.8767137	0.1	1.641469e-07	0.02941526	0.1	1.641469e-07	0.0447275	0.1	1.641469e-07	0.002132332	0.1	1.641469e-07	7.567185e-05	0.1
2.68412e-07	0.8089024	0.1	2.68412e-07	0.04559191	0.1	2.68412e-07	0.06932928	0.1	2.68412e-07	0.003306224	0.1	2.68412e-07	0.0001173175	0.1
3.956939e-07	0.7352606	0.1	3.956939e-07	0.06315675	0.1	3.956939e-07	0.09604666	0.1	3.956939e-07	0.004582117	0.1	3.956939e-07	0.0001625653	0.1
5.858034e-07	0.6407804	0.1	5.858034e-07	0.08568658	0.1	5.858034e-07	0.1303248	0.1	5.858034e-07	0.00622112	0.1	5.858034e-07	0.0002206529	0.1
7.759129e-07	0.5613242	0.1	7.759129e-07	0.1046277	0.1	7.759129e-07	0.1591527	0.1	7.759129e-07	0.007601879	0.1	7.759129e-07	0.0002695387	0.1
9.660224e-07	0.493865	0.1	9.660224e-07	0.120703	0.1	9.660224e-07	0.1836284	0.1	9.660224e-07	0.008776472	0.1	9.660224e-07	0.0003110716	0.1
1.156132e-06	0.4361279	0.1	1.156132e-06	0.1344559	0.1	1.156132e-06	0.2045774	0.1	1.156132e-06	0.009784036	0.1	1.156132e-06	0.0003466418	0.1
1.354047e-06	0.3844768	0.1	1.354047e-06	0.1467531	0.1	1.354047e-06	0.2233188	0.1	1.354047e-06	0.01068773	0.1	1.354047e-06	0.0003784823	0.1
1.583182e-06	0.3334947	0.1	1.583182e-06	0.1588838	0.1	1.583182e-06	0.2418182	0.1	1.583182e-06	0.01158259	0.1	1.583182e-06	0.0004099303	0.1
1.812317e-06	0.290248	0.1	1.812317e-06	0.1691663	0.1	1.812317e-06	0.2575115	0.1	1.812317e-06	0.01234469	0.1	1.812317e-06	0.0004366237	0.1
2.041452e-06	0.253334	0.1	2.041452e-06	0.1779356	0.1	2.041452e-06	0.2709076	0.1	2.041452e-06	0.01299816	0.1	2.041452e-06	0.0004594219	0.1
2.270587e-06	0.2216575	0.1	2.270587e-06	0.1854532	0.1	2.270587e-06	0.2824038	0.1	2.270587e-06	0.01356181	0.1	2.270587e-06	0.0004789961	0.1
2.499722e-06	0.1943513	0.1	2.499722e-06	0.1919265	0.1	2.499722e-06	0.2923147	0.1	2.499722e-06	0.01405057	0.1	2.499722e-06	0.0004958785	0.1
2.728857e-06	0.1707197	0.1	2.728857e-06	0.1975214	0.1	2.728857e-06	0.3008926	0.1	2.728857e-06	0.01447637	0.1	2.728857e-06	0.0005104959	0.1
2.957992e-06	0.1501986	0.1	2.957992e-06	0.2023729	0.1	2.957992e-06	0.3083421	0.1	2.957992e-06	0.01484893	0.1	2.957992e-06	0.0005231949	0.1
3.187127e-06	0.1323261	0.1	3.187127e-06	0.2065912	0.1	3.187127e-06	0.314831	0.1	3.187127e-06	0.01517617	0.1	3.187127e-06	0.0005342597	0.1
3.416262e-06	0.1167201	0.1	3.416262e-06	0.2102675	0.1	3.416262e-06	0.3204976	0.1	3.416262e-06	0.01546464	0.1	3.416262e-06	0.0005439251	0.1
3.645397e-06	0.1030628	0.1	3.645397e-06	0.213478	0.1	3.645397e-06	0.3254574	0.1	3.645397e-06	0.01571982	0.1	3.645397e-06	0.000552387	0.1
