Batch	m_SP	7	P1	R	W4_L	W3	P2_L	P3	P4											
0.1636013	9.875370257753e-06	0.1	0.1636013	5.846986e-10	0.1	0.1636013	3.773844e-08	0.1	0.1636013	2.800646e-08	0.1	0.1636013	5.7259547399999996e-08	0.1	0.1636013	7.533678e-10	0.1	0.1636013	1.485738e-10	0.1
0.3088656	9.7661343610467e-06	0.1	0.3088656	1.097788e-09	0.1	0.3088656	7.08531e-08	0.1	0.3088656	5.258151e-08	0.1	0.3088656	1.0750361460000001e-07	0.1	0.3088656	1.414478e-09	0.1	0.3088656	2.789441e-10	0.1
0.579884	9.565552430370001e-06	0.1	0.579884	2.039863e-09	0.1	0.579884	1.316587e-07	0.1	0.579884	9.770659e-08	0.1	0.579884	1.997623801e-07	0.1	0.579884	2.628311e-09	0.1	0.579884	5.183317e-10	0.1
1.063492	9.217811133767199e-06	0.1	1.063492	3.673122e-09	0.1	1.063492	2.370751e-07	0.1	1.063492	1.759382e-07	0.1	1.063492	3.59707901e-07	0.1	1.063492	4.732719e-09	0.1	1.063492	9.33349e-10	0.1
1.643657	8.8172785358568e-06	0.1	1.643657	5.554329e-09	0.1	1.643657	3.584948e-07	0.1	1.643657	2.660463e-07	0.1	1.643657	5.43934892e-07	0.1	1.643657	7.156601e-09	0.1	1.643657	1.41137e-09	0.1
2.334327	8.363086677688401e-06	0.1	2.334327	7.687569e-09	0.1	2.334327	4.961817e-07	0.1	2.334327	3.682265e-07	0.1	2.334327	7.52843461e-07	0.1	2.334327	9.90522e-09	0.1	2.334327	1.953434e-09	0.1
3.467015	7.6683068808488e-06	0.1	3.467015	1.09508e-08	0.1	3.467015	7.068019e-07	0.1	3.467015	5.245321e-07	0.1	3.467015	1.072412451e-06	0.1	3.467015	1.41098e-08	0.1	3.467015	2.782632e-09	0.1
5.024754	6.8060867291025e-06	0.1	5.024754	1.500046e-08	0.1	5.024754	9.681814e-07	0.1	5.024754	7.185071e-07	0.1	5.024754	1.4689957849999999e-06	0.1	5.024754	1.932768e-08	0.1	5.024754	3.811666e-09	0.1
7.383957	5.681240824292e-06	0.1	7.383957	2.028363e-08	0.1	7.383957	1.309175e-06	0.1	7.383957	9.715657e-07	0.1	7.383957	1.986377973e-06	0.1	7.383957	2.613489e-08	0.1	7.383957	5.154137e-09	0.1
9.943525	4.6700966230625006e-06	0.1	9.943525	2.503276e-08	0.1	9.943525	1.615701e-06	0.1	9.943525	1.199045e-06	0.1	9.943525	2.451461214e-06	0.1	9.943525	3.225401e-08	0.1	9.943525	6.360908e-09	0.1
