Batch	m_SP	8	W1_L	R	P1	P2	P3	P4	P5	P6													
0.0	0.9999999999999999	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
4.300809e-09	0.99999999	0.1	4.300809e-09	0.0	0.1	4.300809e-09	0.0	0.1	4.300809e-09	0.0	0.1	4.300809e-09	0.0	0.1	4.300809e-09	0.0	0.1	4.300809e-09	0.0	0.1	4.300809e-09	0.0	0.1
2.610615e-07	1.0000000299999998	0.1	2.610615e-07	0.0	0.1	2.610615e-07	0.0	0.1	2.610615e-07	0.0	0.1	2.610615e-07	0.0	0.1	2.610615e-07	0.0	0.1	2.610615e-07	0.0	0.1	2.610615e-07	0.0	0.1
9.693471e-07	1.0000000199999999	0.1	9.693471e-07	0.0	0.1	9.693471e-07	0.0	0.1	9.693471e-07	0.0	0.1	9.693471e-07	0.0	0.1	9.693471e-07	0.0	0.1	9.693471e-07	0.0	0.1	9.693471e-07	0.0	0.1
1.89754e-06	1.00000005	0.1	1.89754e-06	0.0	0.1	1.89754e-06	0.0	0.1	1.89754e-06	0.0	0.1	1.89754e-06	0.0	0.1	1.89754e-06	0.0	0.1	1.89754e-06	0.0	0.1	1.89754e-06	0.0	0.1
3.106595e-06	0.9999999699999998	0.1	3.106595e-06	0.0	0.1	3.106595e-06	0.0	0.1	3.106595e-06	0.0	0.1	3.106595e-06	0.0	0.1	3.106595e-06	0.0	0.1	3.106595e-06	0.0	0.1	3.106595e-06	0.0	0.1
5.041082e-06	0.9999999999999998	0.1	5.041082e-06	0.0	0.1	5.041082e-06	0.0	0.1	5.041082e-06	0.0	0.1	5.041082e-06	0.0	0.1	5.041082e-06	0.0	0.1	5.041082e-06	0.0	0.1	5.041082e-06	0.0	0.1
7.730768e-06	1.00000004	0.1	7.730768e-06	0.0	0.1	7.730768e-06	0.0	0.1	7.730768e-06	0.0	0.1	7.730768e-06	0.0	0.1	7.730768e-06	0.0	0.1	7.730768e-06	0.0	0.1	7.730768e-06	0.0	0.1
1.150676e-05	0.9999999999999999	0.1	1.150676e-05	0.0	0.1	1.150676e-05	0.0	0.1	1.150676e-05	0.0	0.1	1.150676e-05	0.0	0.1	1.150676e-05	0.0	0.1	1.150676e-05	0.0	0.1	1.150676e-05	0.0	0.1
1.595254e-05	0.9999999899999998	0.1	1.595254e-05	0.0	0.1	1.595254e-05	0.0	0.1	1.595254e-05	0.0	0.1	1.595254e-05	0.0	0.1	1.595254e-05	0.0	0.1	1.595254e-05	0.0	0.1	1.595254e-05	0.0	0.1
2.056578e-05	1.00000005	0.1	2.056578e-05	0.0	0.1	2.056578e-05	0.0	0.1	2.056578e-05	0.0	0.1	2.056578e-05	0.0	0.1	2.056578e-05	0.0	0.1	2.056578e-05	0.0	0.1	2.056578e-05	0.0	0.1
2.517901e-05	0.9999999599999998	0.1	2.517901e-05	0.0	0.1	2.517901e-05	0.0	0.1	2.517901e-05	0.0	0.1	2.517901e-05	0.0	0.1	2.517901e-05	0.0	0.1	2.517901e-05	0.0	0.1	2.517901e-05	0.0	0.1
3.076095e-05	1.0000000199999999	0.1	3.076095e-05	0.0	0.1	3.076095e-05	0.0	0.1	3.076095e-05	0.0	0.1	3.076095e-05	0.0	0.1	3.076095e-05	0.0	0.1	3.076095e-05	0.0	0.1	3.076095e-05	0.0	0.1
3.66109e-05	0.99999997	0.1	3.66109e-05	0.0	0.1	3.66109e-05	0.0	0.1	3.66109e-05	0.0	0.1	3.66109e-05	0.0	0.1	3.66109e-05	0.0	0.1	3.66109e-05	0.0	0.1	3.66109e-05	0.0	0.1
