Batch	m_SP	13	P6	W1	W2	W3	W4	W5	W6	R	P1	P2	P3	P4	P5																							
1.678973e-13	9.84985950042e-06	0.1	1.678973e-13	1.203058e-118	0.1	1.678973e-13	5.604853e-12	0.1	1.678973e-13	2.012354e-10	0.1	1.678973e-13	2.106343e-08	0.1	1.678973e-13	2.54309e-08	0.1	1.678973e-13	1.644701e-10	0.1	1.678973e-13	1.829403e-08	0.1	1.678973e-13	8.663378e-09	0.1	1.678973e-13	3.875397e-08	0.1	1.678973e-13	2.9826e-08	0.1	1.678973e-13	8.819083e-11	0.1	1.678973e-13	7.551719e-09	0.1
3.999198e-13	9.6462095722993e-06	0.1	3.999198e-13	2.863944e-118	0.1	3.999198e-13	1.329722e-11	0.1	3.999198e-13	4.761579e-10	0.1	3.999198e-13	5.05489e-08	0.1	3.999198e-13	6.106047e-08	0.1	3.999198e-13	5.607823e-10	0.1	3.999198e-13	4.318162e-08	0.1	3.999198e-13	2.100905e-08	0.1	3.999198e-13	8.998057e-08	0.1	3.999198e-13	6.903944e-08	0.1	3.999198e-13	2.080038e-10	0.1	3.999198e-13	1.761555e-08	0.1
9.009727e-13	9.2206808701826e-06	0.1	9.009727e-13	6.444419e-118	0.1	9.009727e-13	2.969002e-11	0.1	9.009727e-13	1.057355e-09	0.1	9.009727e-13	1.155299e-07	0.1	9.009727e-13	1.396934e-07	0.1	9.009727e-13	2.041796e-09	0.1	9.009727e-13	9.540061e-08	0.1	9.009727e-13	4.901968e-08	0.1	9.009727e-13	1.918358e-07	0.1	9.009727e-13	1.46229e-07	0.1	9.009727e-13	4.587815e-10	0.1	9.009727e-13	3.793256e-08	0.1
1.775941e-12	8.52211222134e-06	0.1	1.775941e-12	1.267842e-117	0.1	1.775941e-12	5.75561e-11	0.1	1.775941e-12	2.031713e-09	0.1	1.775941e-12	2.322929e-07	0.1	1.775941e-12	2.813087e-07	0.1	1.775941e-12	6.438808e-09	0.1	1.775941e-12	1.817705e-07	0.1	1.775941e-12	1.016667e-07	0.1	1.775941e-12	3.434225e-07	0.1	1.775941e-12	2.588554e-07	0.1	1.775941e-12	8.717434e-10	0.1	1.775941e-12	6.908918e-08	0.1
2.981666e-12	7.6453467230165e-06	0.1	2.981666e-12	2.123628e-117	0.1	2.981666e-12	9.426319e-11	0.1	2.981666e-12	3.291597e-09	0.1	2.981666e-12	3.971738e-07	0.1	2.981666e-12	4.81833e-07	0.1	2.981666e-12	1.556269e-08	0.1	2.981666e-12	2.913429e-07	0.1	2.981666e-12	1.799586e-07	0.1	2.981666e-12	5.049802e-07	0.1	2.981666e-12	3.7495e-07	0.1	2.981666e-12	1.392368e-09	0.1	2.981666e-12	1.040023e-07	0.1
3.757513e-12	7.1294764267488e-06	0.1	3.757513e-12	2.672627e-117	0.1	3.757513e-12	1.167944e-10	0.1	3.757513e-12	4.052966e-09	0.1	3.757513e-12	5.040817e-07	0.1	3.757513e-12	6.121268e-07	0.1	3.757513e-12	2.289618e-08	0.1	3.757513e-12	3.564442e-07	0.1	3.757513e-12	2.326793e-07	0.1	3.757513e-12	5.843704e-07	0.1	3.757513e-12	4.298323e-07	0.1	3.757513e-12	1.69995e-09	0.1	3.757513e-12	1.221587e-07	0.1
4.670534e-12	6.566801734469599e-06	0.1	4.670534e-12	3.3173e-117	0.1	4.670534e-12	1.421874e-10	0.1	4.670534e-12	4.901131e-09	0.1	4.670534e-12	6.293714e-07	0.1	4.670534e-12	7.65053e-07	0.1	4.670534e-12	3.263578e-08	0.1	4.670534e-12	4.280051e-07	0.1	4.670534e-12	2.960757e-07	0.1	4.670534e-12	6.570645e-07	0.1	4.670534e-12	4.781012e-07	0.1	4.670534e-12	2.036544e-09	0.1	4.670534e-12	1.397554e-07	0.1
5.789316e-12	5.937504280497899e-06	0.1	5.789316e-12	4.105549e-117	0.1	5.789316e-12	1.71633e-10	0.1	5.789316e-12	5.872564e-09	0.1	5.789316e-12	7.806271e-07	0.1	5.789316e-12	9.499635e-07	0.1	5.789316e-12	4.578008e-08	0.1	5.789316e-12	5.087476e-07	0.1	5.789316e-12	3.745971e-07	0.1	5.789316e-12	7.203642e-07	0.1	5.789316e-12	5.174495e-07	0.1	5.789316e-12	2.414413e-09	0.1	5.789316e-12	1.564617e-07	0.1
7.836675e-12	4.9378956949488e-06	0.1	7.836675e-12	5.544308e-117	0.1	7.836675e-12	2.20793e-10	0.1	7.836675e-12	7.468298e-09	0.1	7.836675e-12	1.046363e-06	0.1	7.836675e-12	1.275504e-06	0.1	7.836675e-12	7.187313e-08	0.1	7.836675e-12	6.386227e-07	0.1	7.836675e-12	5.169597e-07	0.1	7.836675e-12	7.791462e-07	0.1	7.836675e-12	5.471975e-07	0.1	7.836675e-12	3.017905e-09	0.1	7.836675e-12	1.756995e-07	0.1
9.884035e-12	4.106577184486399e-06	0.1	9.884035e-12	6.979692e-117	0.1	9.884035e-12	2.640565e-10	0.1	9.884035e-12	8.848589e-09	0.1	9.884035e-12	1.292862e-06	0.1	9.884035e-12	1.57819e-06	0.1	9.884035e-12	9.886707e-08	0.1	9.884035e-12	7.482529e-07	0.1	9.884035e-12	6.532527e-07	0.1	9.884035e-12	7.855335e-07	0.1	9.884035e-12	5.400841e-07	0.1	9.884035e-12	3.523082e-09	0.1	9.884035e-12	1.837277e-07	0.1
1.193139e-11	3.415215383042e-06	0.1	1.193139e-11	8.412934e-117	0.1	1.193139e-11	3.018153e-10	0.1	1.193139e-11	1.003692e-08	0.1	1.193139e-11	1.517027e-06	0.1	1.193139e-11	1.854044e-06	0.1	1.193139e-11	1.253571e-07	0.1	1.193139e-11	8.406442e-07	0.1	1.193139e-11	7.802581e-07	0.1	1.193139e-11	7.583299e-07	0.1	1.193139e-11	5.11053e-07	0.1	1.193139e-11	3.945694e-09	0.1	1.193139e-11	1.837818e-07	0.1
