Batch	m_SP	7	W3	R	W4_L	P1	P2_L	P3	P4											
3.625968e-11	0.989808	0.1	3.625968e-11	1.021902e-06	0.1	3.625968e-11	3.285198e-06	0.1	3.625968e-11	0.0002608728	0.1	3.625968e-11	9.0567852e-06	0.1	3.625968e-11	1.770337e-06	0.1	3.625968e-11	0.004821649	0.1
7.757974e-11	0.978382	0.1	7.757974e-11	2.167524e-06	0.1	7.757974e-11	6.968132e-06	0.1	7.757974e-11	0.0005533292	0.1	7.757974e-11	1.92100601e-05	0.1	7.757974e-11	3.755006e-06	0.1	7.757974e-11	0.01022705	0.1
1.602199e-10	0.9561132	0.1	1.602199e-10	4.4003e-06	0.1	1.602199e-10	1.414603e-05	0.1	1.602199e-10	0.001123316	0.1	1.602199e-10	3.899843e-05	0.1	1.602199e-10	7.623054e-06	0.1	1.602199e-10	0.02076198	0.1
2.996272e-10	0.9202202	0.1	2.996272e-10	7.999107e-06	0.1	2.996272e-10	2.571544e-05	0.1	2.996272e-10	0.002042025	0.1	2.996272e-10	7.0893485e-05	0.1	2.996272e-10	1.385761e-05	0.1	2.996272e-10	0.03774226	0.1
5.133155e-10	0.8689503	0.1	5.133155e-10	1.313968e-05	0.1	5.133155e-10	4.224128e-05	0.1	5.133155e-10	0.003354319	0.1	5.133155e-10	0.000116452742	0.1	5.133155e-10	2.27631e-05	0.1	5.133155e-10	0.06199706	0.1
8.37574e-10	0.798791	0.1	8.37574e-10	2.017419e-05	0.1	8.37574e-10	6.485575e-05	0.1	8.37574e-10	0.005150101	0.1	8.37574e-10	0.00017879725899999998	0.1	8.37574e-10	3.494966e-05	0.1	8.37574e-10	0.09518807	0.1
1.348767e-09	0.7037404	0.1	1.348767e-09	2.970444e-05	0.1	1.348767e-09	9.549343e-05	0.1	1.348767e-09	0.007582994	0.1	1.348767e-09	0.00026326072	0.1	1.348767e-09	5.145981e-05	0.1	1.348767e-09	0.1401546	0.1
2.009212e-09	0.6030012	0.1	2.009212e-09	3.980508e-05	0.1	2.009212e-09	0.0001279647	0.1	2.009212e-09	0.01016149	0.1	2.009212e-09	0.00035277906000000004	0.1	2.009212e-09	6.895811e-05	0.1	2.009212e-09	0.1878123	0.1
2.769158e-09	0.5100796	0.1	2.769158e-09	4.912196e-05	0.1	2.769158e-09	0.0001579162	0.1	2.769158e-09	0.01253989	0.1	2.769158e-09	0.00043535081	0.1	2.769158e-09	8.509862e-05	0.1	2.769158e-09	0.2317718	0.1
3.529103e-09	0.4353644	0.1	3.529103e-09	5.66134e-05	0.1	3.529103e-09	0.0001819991	0.1	3.529103e-09	0.01445228	0.1	3.529103e-09	0.00050174405	0.1	3.529103e-09	9.807677e-05	0.1	3.529103e-09	0.267118	0.1
4.289049e-09	0.3743049	0.1	4.289049e-09	6.27357e-05	0.1	4.289049e-09	0.0002016805	0.1	4.289049e-09	0.01601515	0.1	4.289049e-09	0.00055600284	0.1	4.289049e-09	0.000108683	0.1	4.289049e-09	0.2960041	0.1
5.048994e-09	0.3237396	0.1	5.048994e-09	6.780584e-05	0.1	5.048994e-09	0.0002179792	0.1	5.048994e-09	0.01730941	0.1	5.048994e-09	0.0006009364200000001	0.1	5.048994e-09	0.0001174666	0.1	5.048994e-09	0.3199256	0.1
5.80894e-09	0.2814032	0.1	5.80894e-09	7.205093e-05	0.1	5.80894e-09	0.0002316255	0.1	5.80894e-09	0.01839304	0.1	5.80894e-09	0.00063855755	0.1	5.80894e-09	0.0001248208	0.1	5.80894e-09	0.3399541	0.1
6.723247e-09	0.2390476	0.1	6.723247e-09	7.629804e-05	0.1	6.723247e-09	0.0002452781	0.1	6.723247e-09	0.01947716	0.1	6.723247e-09	0.00067619608	0.1	6.723247e-09	0.0001321785	0.1	6.723247e-09	0.3599917	0.1
7.637553e-09	0.204082	0.1	7.637553e-09	7.98042e-05	0.1	7.637553e-09	0.0002565486	0.1	7.637553e-09	0.02037214	0.1	7.637553e-09	0.00070726778	0.1	7.637553e-09	0.0001382526	0.1	7.637553e-09	0.3765333	0.1
8.55186e-09	0.1749526	0.1	8.55186e-09	8.272522e-05	0.1	8.55186e-09	0.0002659379	0.1	8.55186e-09	0.02111773	0.1	8.55186e-09	0.0007331533	0.1	8.55186e-09	0.000143313	0.1	8.55186e-09	0.3903138	0.1
9.466167e-09	0.1505003	0.1	9.466167e-09	8.517728e-05	0.1	9.466167e-09	0.0002738196	0.1	9.466167e-09	0.0217436	0.1	9.466167e-09	0.0007548827200000001	0.1	9.466167e-09	0.000147561	0.1	9.466167e-09	0.4018817	0.1
1.038047e-08	0.1298431	0.1	1.038047e-08	8.724884e-05	0.1	1.038047e-08	0.0002804781	0.1	1.038047e-08	0.02227234	0.1	1.038047e-08	0.00077323978	0.1	1.038047e-08	0.0001511498	0.1	1.038047e-08	0.4116542	0.1
1.129478e-08	0.1122979	0.1	1.129478e-08	8.900837e-05	0.1	1.129478e-08	0.0002861335	0.1	1.129478e-08	0.02272142	0.1	1.129478e-08	0.00078883151	0.1	1.129478e-08	0.000154198	0.1	1.129478e-08	0.4199545	0.1
