Batch	m_SP	5	Pr3	W1	W2	Pr1	Pr2							
7.046631e-12	9.795802041e-06	0.1	7.046631e-12	2.039863e-07	0.1	7.046631e-12	4.143471e-11	0.1	7.046631e-12	2.719817e-11	0.1	7.046631e-12	4.695933e-11	0.1
1.575762e-11	9.54924650658e-06	0.1	1.575762e-11	4.50407e-07	0.1	1.575762e-11	9.148893e-11	0.1	1.575762e-11	6.005427e-11	0.1	1.575762e-11	1.036875e-10	0.1
3.276585e-11	9.08559014319e-06	0.1	3.276585e-11	9.138101e-07	0.1	3.276585e-11	1.856177e-10	0.1	3.276585e-11	1.218413e-10	0.1	3.276585e-11	2.103667e-10	0.1
6.29519e-11	8.31743382483e-06	0.1	6.29519e-11	1.681547e-06	0.1	6.29519e-11	3.415642e-10	0.1	6.29519e-11	2.242063e-10	0.1	6.29519e-11	3.871061e-10	0.1
1.050946e-10	7.35241047516e-06	0.1	1.050946e-10	2.646043e-06	0.1	1.050946e-10	5.374775e-10	0.1	1.050946e-10	3.528058e-10	0.1	1.050946e-10	6.091412e-10	0.1
1.649624e-10	6.17082129117e-06	0.1	1.649624e-10	3.826987e-06	0.1	1.649624e-10	7.773567e-10	0.1	1.649624e-10	5.102649e-10	0.1	1.649624e-10	8.810042e-10	0.1
2.248303e-10	5.1791232082500005e-06	0.1	2.248303e-10	4.818143e-06	0.1	2.248303e-10	9.786854e-10	0.1	2.248303e-10	6.424191e-10	0.1	2.248303e-10	1.109177e-09	0.1
3.16196e-10	3.96404335917e-06	0.1	3.16196e-10	6.032558e-06	0.1	3.16196e-10	1.225363e-09	0.1	3.16196e-10	8.043411e-10	0.1	3.16196e-10	1.388745e-09	0.1
4.075618e-10	3.03403565934e-06	0.1	4.075618e-10	6.962058e-06	0.1	4.075618e-10	1.414168e-09	0.1	4.075618e-10	9.282745e-10	0.1	4.075618e-10	1.602724e-09	0.1
4.989275e-10	2.3222177775900004e-06	0.1	4.989275e-10	7.673487e-06	0.1	4.989275e-10	1.558677e-09	0.1	4.989275e-10	1.023132e-09	0.1	4.989275e-10	1.766501e-09	0.1
5.902932e-10	1.77740022582e-06	0.1	5.902932e-10	8.218008e-06	0.1	5.902932e-10	1.669283e-09	0.1	5.902932e-10	1.095734e-09	0.1	5.902932e-10	1.891854e-09	0.1
6.816589e-10	1.36040239584e-06	0.1	6.816589e-10	8.634777e-06	0.1	6.816589e-10	1.753939e-09	0.1	6.816589e-10	1.151304e-09	0.1	6.816589e-10	1.987798e-09	0.1
7.730247e-10	1.04123758752e-06	0.1	7.730247e-10	8.953768e-06	0.1	7.730247e-10	1.818734e-09	0.1	7.730247e-10	1.193836e-09	0.1	7.730247e-10	2.061232e-09	0.1
8.643904e-10	7.96951530405e-07	0.1	8.643904e-10	9.19792e-06	0.1	8.643904e-10	1.868328e-09	0.1	8.643904e-10	1.226389e-09	0.1	8.643904e-10	2.117438e-09	0.1
9.557561e-10	6.099780001590001e-07	0.1	9.557561e-10	9.384792e-06	0.1	9.557561e-10	1.906286e-09	0.1	9.557561e-10	1.251306e-09	0.1	9.557561e-10	2.160457e-09	0.1
1.047122e-09	4.66870431249e-07	0.1	1.047122e-09	9.527821e-06	0.1	1.047122e-09	1.935339e-09	0.1	1.047122e-09	1.270376e-09	0.1	1.047122e-09	2.193384e-09	0.1
1.157326e-09	3.3817131825300004e-07	0.1	1.157326e-09	9.65645e-06	0.1	1.157326e-09	1.961466e-09	0.1	1.157326e-09	1.287527e-09	0.1	1.157326e-09	2.222995e-09	0.1
1.26753e-09	2.44949950476e-07	0.1	1.26753e-09	9.74962e-06	0.1	1.26753e-09	1.980392e-09	0.1	1.26753e-09	1.299949e-09	0.1	1.26753e-09	2.244444e-09	0.1
1.377734e-09	1.7742622572e-07	0.1	1.377734e-09	9.817107e-06	0.1	1.377734e-09	1.9941e-09	0.1	1.377734e-09	1.308948e-09	0.1	1.377734e-09	2.25998e-09	0.1
1.49703e-09	1.2514174857e-07	0.1	1.49703e-09	9.869363e-06	0.1	1.49703e-09	2.004714e-09	0.1	1.49703e-09	1.315915e-09	0.1	1.49703e-09	2.27201e-09	0.1
