Batch	m_SP	7	P1	R	W4_L	W3	P2_L	P3	P4											
261.1797	9.89924300658e-06	0.1	261.1797	1.196224e-09	0.1	261.1797	2.838604e-08	0.1	261.1797	2.881782e-08	0.1	261.1797	4.07350387e-08	0.1	261.1797	1.259561e-09	0.1	261.1797	2.630947e-10	0.1
591.0137	9.773573285912799e-06	0.1	591.0137	2.689701e-09	0.1	591.0137	6.382582e-08	0.1	591.0137	6.479669e-08	0.1	591.0137	9.15924668e-08	0.1	591.0137	2.832112e-09	0.1	591.0137	5.915668e-10	0.1
1108.471	9.5796252868254e-06	0.1	1108.471	4.994628e-09	0.1	1108.471	1.185207e-07	0.1	1108.471	1.203236e-07	0.1	1108.471	1.70081798e-07	0.1	1108.471	5.259083e-09	0.1	1108.471	1.098505e-09	0.1
1343.213	9.4929161712674e-06	0.1	1343.213	6.025109e-09	0.1	1343.213	1.429737e-07	0.1	1343.213	1.451485e-07	0.1	1343.213	2.05172648e-07	0.1	1343.213	6.344126e-09	0.1	1343.213	1.325146e-09	0.1
1607.297	9.3963042170697e-06	0.1	1607.297	7.17325e-09	0.1	1607.297	1.702188e-07	0.1	1607.297	1.72808e-07	0.1	1607.297	2.44270455e-07	0.1	1607.297	7.553057e-09	0.1	1607.297	1.577666e-09	0.1
2135.467	9.206023176984601e-06	0.1	2135.467	9.434597e-09	0.1	2135.467	2.2388e-07	0.1	2135.467	2.272854e-07	0.1	2135.467	3.21276286e-07	0.1	2135.467	9.934134e-09	0.1	2135.467	2.075022e-09	0.1
3180.921	8.8406681720095e-06	0.1	3180.921	1.377655e-08	0.1	3180.921	3.269133e-07	0.1	3180.921	3.31886e-07	0.1	3180.921	4.69132916e-07	0.1	3180.921	1.450597e-08	0.1	3180.921	3.029982e-09	0.1
4341.025	8.4521935605612e-06	0.1	4341.025	1.839325e-08	0.1	4341.025	4.364666e-07	0.1	4341.025	4.431057e-07	0.1	4341.025	6.263459969999999e-07	0.1	4341.025	1.936712e-08	0.1	4341.025	4.045371e-09	0.1
5965.17	7.9368384875175e-06	0.1	5965.17	2.451784e-08	0.1	5965.17	5.818014e-07	0.1	5965.17	5.906513e-07	0.1	5965.17	8.349069399999999e-07	0.1	5965.17	2.581597e-08	0.1	5965.17	5.392401e-09	0.1
8749.419	7.1254131944784e-06	0.1	8749.419	3.416099e-08	0.1	8749.419	8.106309e-07	0.1	8749.419	8.229615e-07	0.1	8749.419	1.163285868e-06	0.1	8749.419	3.596969e-08	0.1	8749.419	7.513297e-09	0.1
13389.83	5.9531613471973e-06	0.1	13389.83	4.80923e-08	0.1	13389.83	1.141217e-06	0.1	13389.83	1.158576e-06	0.1	13389.83	1.63768973e-06	0.1	13389.83	5.063861e-08	0.1	13389.83	1.057732e-08	0.1
18861.46	4.8161772419208e-06	0.1	18861.46	6.160449e-08	0.1	18861.46	1.461858e-06	0.1	18861.46	1.484095e-06	0.1	18861.46	2.09782142e-06	0.1	18861.46	6.486622e-08	0.1	18861.46	1.354917e-08	0.1
24887.23	3.813601566645e-06	0.1	24887.23	7.351934e-08	0.1	24887.23	1.744594e-06	0.1	24887.23	1.771131e-06	0.1	24887.23	2.50355801e-06	0.1	24887.23	7.741191e-08	0.1	24887.23	1.616969e-08	0.1
30913.0	3.019731742977e-06	0.1	30913.0	8.295389e-08	0.1	30913.0	1.968474e-06	0.1	30913.0	1.998416e-06	0.1	30913.0	2.8248336800000002e-06	0.1	30913.0	8.734599e-08	0.1	30913.0	1.824471e-08	0.1
36938.77	2.3911201976784e-06	0.1	36938.77	9.042447e-08	0.1	36938.77	2.145749e-06	0.1	36938.77	2.178388e-06	0.1	36938.77	3.07923037e-06	0.1	36938.77	9.521211e-08	0.1	36938.77	1.988778e-08	0.1
42964.54	1.8933654392215e-06	0.1	42964.54	9.633992e-08	0.1	42964.54	2.286121e-06	0.1	42964.54	2.320895e-06	0.1	42964.54	3.28066883e-06	0.1	42964.54	1.014408e-07	0.1	42964.54	2.118881e-08	0.1
48990.31	1.4992274603024e-06	0.1	48990.31	1.01024e-07	0.1	48990.31	2.397272e-06	0.1	48990.31	2.433737e-06	0.1	48990.31	3.44017488e-06	0.1	48990.31	1.063728e-07	0.1	48990.31	2.221901e-08	0.1
55754.82	1.153649079423e-06	0.1	55754.82	1.051309e-07	0.1	55754.82	2.494729e-06	0.1	55754.82	2.532677e-06	0.1	55754.82	3.58002977e-06	0.1	55754.82	1.106972e-07	0.1	55754.82	2.312228e-08	0.1
63011.83	8.709527935878901e-07	0.1	63011.83	1.084906e-07	0.1	63011.83	2.574452e-06	0.1	63011.83	2.613613e-06	0.1	63011.83	3.69443563e-06	0.1	63011.83	1.142347e-07	0.1	63011.83	2.38612e-08	0.1
70268.84	6.575301944484001e-07	0.1	70268.84	1.110269e-07	0.1	70268.84	2.63464e-06	0.1	70268.84	2.674716e-06	0.1	70268.84	3.78080668e-06	0.1	70268.84	1.169054e-07	0.1	70268.84	2.441904e-08	0.1
77525.85	4.9640570058093e-07	0.1	77525.85	1.129418e-07	0.1	77525.85	2.680079e-06	0.1	77525.85	2.720846e-06	0.1	77525.85	3.8460131599999996e-06	0.1	77525.85	1.189216e-07	0.1	77525.85	2.484019e-08	0.1
85394.39	3.6599110285254e-07	0.1	85394.39	1.144917e-07	0.1	85394.39	2.716857e-06	0.1	85394.39	2.758183e-06	0.1	85394.39	3.89879216e-06	0.1	85394.39	1.205536e-07	0.1	85394.39	2.518107e-08	0.1
94180.24	2.604193019934e-07	0.1	94180.24	1.157463e-07	0.1	94180.24	2.746629e-06	0.1	94180.24	2.788409e-06	0.1	94180.24	3.9415160100000006e-06	0.1	94180.24	1.218746e-07	0.1	94180.24	2.545701e-08	0.1
102966.1	1.8530026869882e-07	0.1	102966.1	1.16639e-07	0.1	102966.1	2.767814e-06	0.1	102966.1	2.809915e-06	0.1	102966.1	3.9719171e-06	0.1	102966.1	1.228146e-07	0.1	102966.1	2.565336e-08	0.1
111751.9	1.3184951452498e-07	0.1	111751.9	1.172743e-07	0.1	111751.9	2.782887e-06	0.1	111751.9	2.825218e-06	0.1	111751.9	3.993547869999999e-06	0.1	111751.9	1.234835e-07	0.1	111751.9	2.579307e-08	0.1
