Batch	m_SP	4	W1_L	Pr1	Pr2	Pr3					
0.0	1.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
3.200359e-12	1.0	0.1	3.200359e-12	0.0	0.1	3.200359e-12	0.0	0.1	3.200359e-12	0.0	0.1
8.508722e-09	1.0	0.1	8.508722e-09	0.0	0.1	8.508722e-09	0.0	0.1	8.508722e-09	0.0	0.1
6.600346e-08	1.0	0.1	6.600346e-08	0.0	0.1	6.600346e-08	0.0	0.1	6.600346e-08	0.0	0.1
1.722485e-07	1.0	0.1	1.722485e-07	0.0	0.1	1.722485e-07	0.0	0.1	1.722485e-07	0.0	0.1
3.528675e-07	1.0	0.1	3.528675e-07	0.0	0.1	3.528675e-07	0.0	0.1	3.528675e-07	0.0	0.1
5.960187e-07	1.0	0.1	5.960187e-07	0.0	0.1	5.960187e-07	0.0	0.1	5.960187e-07	0.0	0.1
8.391698e-07	1.0	0.1	8.391698e-07	0.0	0.1	8.391698e-07	0.0	0.1	8.391698e-07	0.0	0.1
1.310927e-06	1.0	0.1	1.310927e-06	0.0	0.1	1.310927e-06	0.0	0.1	1.310927e-06	0.0	0.1
2.160089e-06	1.0	0.1	2.160089e-06	0.0	0.1	2.160089e-06	0.0	0.1	2.160089e-06	0.0	0.1
3.189425e-06	1.0	0.1	3.189425e-06	0.0	0.1	3.189425e-06	0.0	0.1	3.189425e-06	0.0	0.1
4.347495e-06	1.0	0.1	4.347495e-06	0.0	0.1	4.347495e-06	0.0	0.1	4.347495e-06	0.0	0.1
5.748351e-06	1.0	0.1	5.748351e-06	0.0	0.1	5.748351e-06	0.0	0.1	5.748351e-06	0.0	0.1
7.149207e-06	1.0	0.1	7.149207e-06	0.0	0.1	7.149207e-06	0.0	0.1	7.149207e-06	0.0	0.1
8.550062e-06	1.0	0.1	8.550062e-06	0.0	0.1	8.550062e-06	0.0	0.1	8.550062e-06	0.0	0.1
9.950918e-06	1.0	0.1	9.950918e-06	0.0	0.1	9.950918e-06	0.0	0.1	9.950918e-06	0.0	0.1
1.135177e-05	1.0	0.1	1.135177e-05	0.0	0.1	1.135177e-05	0.0	0.1	1.135177e-05	0.0	0.1
1.275263e-05	0.99999999	0.1	1.275263e-05	0.0	0.1	1.275263e-05	0.0	0.1	1.275263e-05	0.0	0.1
1.415349e-05	1.0000000500000001	0.1	1.415349e-05	0.0	0.1	1.415349e-05	0.0	0.1	1.415349e-05	0.0	0.1
1.555434e-05	1.0	0.1	1.555434e-05	0.0	0.1	1.555434e-05	0.0	0.1	1.555434e-05	0.0	0.1
1.69552e-05	1.0	0.1	1.69552e-05	0.0	0.1	1.69552e-05	0.0	0.1	1.69552e-05	0.0	0.1
1.835605e-05	0.99999998	0.1	1.835605e-05	0.0	0.1	1.835605e-05	0.0	0.1	1.835605e-05	0.0	0.1
1.975691e-05	1.00000003	0.1	1.975691e-05	0.0	0.1	1.975691e-05	0.0	0.1	1.975691e-05	0.0	0.1
2.115776e-05	1.00000003	0.1	2.115776e-05	0.0	0.1	2.115776e-05	0.0	0.1	2.115776e-05	0.0	0.1
