Batch	m_SP	4	Pr2	W1	Pr1	Pr3					
0.003797543	9.8488165259484e-06	0.1	0.003797543	6.630504e-08	0.1	0.003797543	2.852325e-08	0.1	0.003797543	5.6256e-08	0.1
0.01060952	9.5835042472596e-06	0.1	0.01060952	1.827419e-07	0.1	0.01060952	7.861234e-08	0.1	0.01060952	1.55046e-07	0.1
0.02423346	9.0741257206795e-06	0.1	0.02423346	4.062903e-07	0.1	0.02423346	1.747789e-07	0.1	0.02423346	3.447138e-07	0.1
0.04810522	8.246006292933e-06	0.1	0.04810522	7.697233e-07	0.1	0.04810522	3.311213e-07	0.1	0.04810522	6.530657e-07	0.1
0.08106178	7.22546618362e-06	0.1	0.08106178	1.217604e-06	0.1	0.08106178	5.237916e-07	0.1	0.08106178	1.033067e-06	0.1
0.1270667	6.0085646946164e-06	0.1	0.1270667	1.751662e-06	0.1	0.1270667	7.535338e-07	0.1	0.1270667	1.486184e-06	0.1
0.1730717	4.9966130425344e-06	0.1	0.1730717	2.195774e-06	0.1	0.1730717	9.445832e-07	0.1	0.1730717	1.862988e-06	0.1
0.2426178	3.7809019571345002e-06	0.1	0.2426178	2.729311e-06	0.1	0.2426178	1.174101e-06	0.1	0.2426178	2.315662e-06	0.1
0.3121639	2.860983945664e-06	0.1	0.3121639	3.133034e-06	0.1	0.3121639	1.347776e-06	0.1	0.3121639	2.658198e-06	0.1
0.38171	2.1648878251664e-06	0.1	0.38171	3.438529e-06	0.1	0.38171	1.479194e-06	0.1	0.38171	2.917393e-06	0.1
0.4512561	1.6381569187393e-06	0.1	0.4512561	3.669695e-06	0.1	0.4512561	1.578637e-06	0.1	0.4512561	3.113524e-06	0.1
0.5208022	1.2395835299302e-06	0.1	0.5208022	3.844616e-06	0.1	0.5208022	1.653886e-06	0.1	0.5208022	3.261935e-06	0.1
0.5903483	9.379849362135899e-07	0.1	0.5903483	3.976979e-06	0.1	0.5903483	1.710826e-06	0.1	0.5903483	3.374236e-06	0.1
0.6598944	7.097675113698401e-07	0.1	0.6598944	4.077136e-06	0.1	0.6598944	1.753912e-06	0.1	0.6598944	3.459214e-06	0.1
0.7294405	5.370767825995e-07	0.1	0.7294405	4.152925e-06	0.1	0.7294405	1.786515e-06	0.1	0.7294405	3.523517e-06	0.1
0.801855	4.0175651285442005e-07	0.1	0.801855	4.212313e-06	0.1	0.801855	1.812062e-06	0.1	0.801855	3.573904e-06	0.1
0.8857426	2.8702165109545e-07	0.1	0.8857426	4.262667e-06	0.1	0.8857426	1.833724e-06	0.1	0.8857426	3.616626e-06	0.1
0.9696302	2.0505312162735002e-07	0.1	0.9696302	4.29864e-06	0.1	0.9696302	1.849199e-06	0.1	0.9696302	3.647148e-06	0.1
1.053518	1.4649342931665e-07	0.1	1.053518	4.32434e-06	0.1	1.053518	1.860254e-06	0.1	1.053518	3.668953e-06	0.1
