Batch	m_SP	5	N1a_L	N7a_L	Nphln	Flvln	Azln							
4.849832e-11	0.9885482363	0.1	4.849832e-11	0.0101849943	0.1	4.849832e-11	4.768563e-06	0.1	4.849832e-11	0.0005269287	0.1	4.849832e-11	2.956187e-08	0.1
6.423891e-11	0.9848590835000001	0.1	6.423891e-11	0.0134847349	0.1	6.423891e-11	7.636058e-06	0.1	6.423891e-11	0.0006966118	0.1	6.423891e-11	3.908474e-08	0.1
8.413693e-11	0.9802151000999999	0.1	8.413693e-11	0.0176376762	0.1	8.413693e-11	1.215375e-05	0.1	8.413693e-11	0.0009101642	0.1	8.413693e-11	5.106984e-08	0.1
1.068066e-10	0.9749512512	0.1	1.068066e-10	0.022344107399999997	0.1	1.068066e-10	1.848625e-05	0.1	1.068066e-10	0.00115217	0.1	1.068066e-10	6.465204e-08	0.1
1.294762e-10	0.9697160785000001	0.1	1.294762e-10	0.0270238882	0.1	1.294762e-10	2.604714e-05	0.1	1.294762e-10	0.0013928	0.1	1.294762e-10	7.815716e-08	0.1
1.521458e-10	0.9645094341	0.1	1.521458e-10	0.0316770863	0.1	1.521458e-10	3.480138e-05	0.1	1.521458e-10	0.001632057	0.1	1.521458e-10	9.158533e-08	0.1
1.748154e-10	0.9593313135	0.1	1.748154e-10	0.036303793099999995	0.1	1.748154e-10	4.471474e-05	0.1	1.748154e-10	0.001869946	0.1	1.748154e-10	1.049368e-07	0.1
1.974851e-10	0.9541818294	0.1	1.974851e-10	0.0409041035	0.1	1.974851e-10	5.57538e-05	0.1	1.974851e-10	0.002106473	0.1	1.974851e-10	1.182119e-07	0.1
2.239882e-10	0.9481973778	0.1	2.239882e-10	0.046249068399999996	0.1	2.239882e-10	7.004322e-05	0.1	2.239882e-10	0.00238128	0.1	2.239882e-10	1.336355e-07	0.1
2.514497e-10	0.9420370079	0.1	2.514497e-10	0.0517497026	0.1	2.514497e-10	8.637111e-05	0.1	2.514497e-10	0.002664084	0.1	2.514497e-10	1.495079e-07	0.1
2.800138e-10	0.9356729927	0.1	2.800138e-10	0.05743085109999999	0.1	2.800138e-10	0.0001049394	0.1	2.800138e-10	0.002956161	0.1	2.800138e-10	1.65901e-07	0.1
3.12988e-10	0.9283814455999999	0.1	3.12988e-10	0.063938402	0.1	3.12988e-10	0.0001283068	0.1	3.12988e-10	0.003290718	0.1	3.12988e-10	1.846781e-07	0.1
3.459622e-10	0.9211481894	0.1	3.459622e-10	0.07039205800000001	0.1	3.459622e-10	0.0001536595	0.1	3.459622e-10	0.003622493	0.1	3.459622e-10	2.032993e-07	0.1
3.859098e-10	0.9124628983999999	0.1	3.859098e-10	0.078138985	0.1	3.859098e-10	0.0001869095	0.1	3.859098e-10	0.004020743	0.1	3.859098e-10	2.256514e-07	0.1
4.258574e-10	0.9038619304	0.1	4.258574e-10	0.08580832999999999	0.1	4.258574e-10	0.000222799	0.1	4.258574e-10	0.004414994	0.1	4.258574e-10	2.477791e-07	0.1
4.749041e-10	0.8934159652999999	0.1	4.749041e-10	0.09511973799999998	0.1	4.749041e-10	0.0002702655	0.1	4.749041e-10	0.00489364	0.1	4.749041e-10	2.746436e-07	0.1
5.262649e-10	0.8826101645	0.1	5.262649e-10	0.10474819099999999	0.1	5.262649e-10	0.0003237364	0.1	5.262649e-10	0.005388565	0.1	5.262649e-10	3.024218e-07	0.1
5.868823e-10	0.8700299552999999	0.1	5.868823e-10	0.11595329700000001	0.1	5.868823e-10	0.0003914354	0.1	5.868823e-10	0.005964512	0.1	5.868823e-10	3.347476e-07	0.1
6.587358e-10	0.8553570178000001	0.1	6.587358e-10	0.129016681	0.1	6.587358e-10	0.000477574	0.1	6.587358e-10	0.006635946	0.1	6.587358e-10	3.724328e-07	0.1
7.417212e-10	0.8387278862	0.1	7.417212e-10	0.143814303	0.1	7.417212e-10	0.0005842034	0.1	7.417212e-10	0.00739648	0.1	7.417212e-10	4.151191e-07	0.1
8.371907e-10	0.8200088394999999	0.1	8.371907e-10	0.16046278900000002	0.1	8.371907e-10	0.0007152071	0.1	8.371907e-10	0.008252091	0.1	8.371907e-10	4.631418e-07	0.1
9.677396e-10	0.7951068283999999	0.1	9.677396e-10	0.18259625899999998	0.1	9.677396e-10	0.0009065796	0.1	9.677396e-10	0.009389528	0.1	9.677396e-10	5.269828e-07	0.1
1.126257e-09	0.7659156969	0.1	1.126257e-09	0.208523077	0.1	1.126257e-09	0.001154207	0.1	1.126257e-09	0.0107218	0.1	1.126257e-09	6.017599e-07	0.1
1.303419e-09	0.7345967313999999	0.1	1.303419e-09	0.23631878	0.1	1.303419e-09	0.001445725	0.1	1.303419e-09	0.01215001	0.1	1.303419e-09	6.819215e-07	0.1
1.480581e-09	0.7045983345	0.1	1.480581e-09	0.262923627	0.1	1.480581e-09	0.001747948	0.1	1.480581e-09	0.01351693	0.1	1.480581e-09	7.586441e-07	0.1
1.657744e-09	0.6758632376000001	0.1	1.657744e-09	0.288392629	0.1	1.657744e-09	0.002056726	0.1	1.657744e-09	0.01482541	0.1	1.657744e-09	8.320866e-07	0.1
1.834906e-09	0.6483362940999999	0.1	1.834906e-09	0.312777413	0.1	1.834906e-09	0.002368694	0.1	1.834906e-09	0.01607812	0.1	1.834906e-09	9.023996e-07	0.1
2.034087e-09	0.6187656171	0.1	2.034087e-09	0.33895978	0.1	2.034087e-09	0.00271988	0.1	2.034087e-09	0.01742311	0.1	2.034087e-09	9.778921e-07	0.1
2.247948e-09	0.5885603195	0.1	2.247948e-09	0.365691333	0.1	2.247948e-09	0.003094146	0.1	2.247948e-09	0.01879625	0.1	2.247948e-09	1.054965e-06	0.1
2.461809e-09	0.5598728961	0.1	2.461809e-09	0.391068986	0.1	2.461809e-09	0.003462687	0.1	2.461809e-09	0.02009978	0.1	2.461809e-09	1.128131e-06	0.1
2.67567e-09	0.532623741	0.1	2.67567e-09	0.41516555099999997	0.1	2.67567e-09	0.003823335	0.1	2.67567e-09	0.02133747	0.1	2.67567e-09	1.197602e-06	0.1
2.889531e-09	0.5067379406	0.1	2.889531e-09	0.43804964	0.1	2.889531e-09	0.004174509	0.1	2.889531e-09	0.02251284	0.1	2.889531e-09	1.263575e-06	0.1
3.129086e-09	0.4792729556	0.1	3.129086e-09	0.46232305500000004	0.1	3.129086e-09	0.004555259	0.1	3.129086e-09	0.02375954	0.1	3.129086e-09	1.333551e-06	0.1
3.385771e-09	0.451536654	0.1	3.385771e-09	0.486830303	0.1	3.385771e-09	0.004947329	0.1	3.385771e-09	0.02501822	0.1	3.385771e-09	1.4042e-06	0.1
3.642456e-09	0.42544511809999996	0.1	3.642456e-09	0.509879195	0.1	3.642456e-09	0.005322248	0.1	3.642456e-09	0.02620196	0.1	3.642456e-09	1.470644e-06	0.1
3.899141e-09	0.40089690339999995	0.1	3.899141e-09	0.531560798	0.1	3.899141e-09	0.005679728	0.1	3.899141e-09	0.02731548	0.1	3.899141e-09	1.533146e-06	0.1
4.166289e-09	0.376884852	0.1	4.166289e-09	0.552765816	0.1	4.166289e-09	0.00603329	0.1	4.166289e-09	0.02840449	0.1	4.166289e-09	1.594272e-06	0.1
4.475287e-09	0.35093708009999997	0.1	4.475287e-09	0.575677089	0.1	4.475287e-09	0.006419109	0.1	4.475287e-09	0.02958112	0.1	4.475287e-09	1.660316e-06	0.1
4.784286e-09	0.32681137	0.1	4.784286e-09	0.596977191	0.1	4.784286e-09	0.006780848	0.1	4.784286e-09	0.03067499	0.1	4.784286e-09	1.721715e-06	0.1
5.093284e-09	0.30437518390000007	0.1	5.093284e-09	0.6167837899999999	0.1	5.093284e-09	0.007119475	0.1	5.093284e-09	0.03169215	0.1	5.093284e-09	1.778809e-06	0.1
5.427888e-09	0.2818436566	0.1	5.427888e-09	0.63667308	0.1	5.427888e-09	0.007461373	0.1	5.427888e-09	0.03271355	0.1	5.427888e-09	1.83614e-06	0.1
5.800902e-09	0.2587176711	0.1	5.800902e-09	0.6570858199999999	0.1	5.800902e-09	0.007813895	0.1	5.800902e-09	0.03376183	0.1	5.800902e-09	1.89498e-06	0.1
6.173916e-09	0.2375174621	0.1	6.173916e-09	0.6757977000000001	0.1	6.173916e-09	0.008138249	0.1	6.173916e-09	0.03472276	0.1	6.173916e-09	1.948917e-06	0.1
