Batch	m_SP	13	P2	W1	W2	W3	W4	W5	W6	R	P1	P3	P4	P5	P6																							
1.421128e-13	9.813440883245999e-06	0.1	1.421128e-13	9.606292e-119	0.1	1.421128e-13	3.872242e-12	0.1	1.421128e-13	2.030479e-10	0.1	1.421128e-13	9.606292e-119	0.1	1.421128e-13	8.535055e-08	0.1	1.421128e-13	1.563148e-08	0.1	1.421128e-13	2.756948e-09	0.1	1.421128e-13	7.682517e-08	0.1	1.421128e-13	4.507874e-09	0.1	1.421128e-13	1.630337e-11	0.1	1.421128e-13	1.165407e-09	0.1	1.421128e-13	3.120141e-13	0.1
3.398825e-13	9.559750489550401e-06	0.1	3.398825e-13	2.292525e-118	0.1	3.398825e-13	9.149226e-12	0.1	3.398825e-13	4.794249e-10	0.1	3.398825e-13	2.292525e-118	0.1	3.398825e-13	2.0163e-07	0.1	3.398825e-13	3.690081e-08	0.1	3.398825e-13	6.515989e-09	0.1	3.398825e-13	1.813661e-07	0.1	3.398825e-13	1.048499e-08	0.1	3.398825e-13	3.85022e-11	0.1	3.398825e-13	2.728322e-09	0.1	3.398825e-13	7.314026e-13	0.1
7.566667e-13	9.046465915776e-06	0.1	7.566667e-13	5.081169e-118	0.1	7.566667e-13	1.985702e-11	0.1	7.566667e-13	1.039036e-09	0.1	7.566667e-13	5.081169e-118	0.1	7.566667e-13	4.374565e-07	0.1	7.566667e-13	7.994038e-08	0.1	7.566667e-13	1.415077e-08	0.1	7.566667e-13	3.929359e-07	0.1	7.566667e-13	2.201152e-08	0.1	7.566667e-13	8.347838e-11	0.1	7.566667e-13	5.806553e-09	0.1	7.566667e-13	1.560873e-12	0.1
1.512445e-12	8.1852105987708e-06	0.1	1.512445e-12	1.007881e-117	0.1	1.512445e-12	3.792225e-11	0.1	1.512445e-12	1.979371e-09	0.1	1.512445e-12	1.007881e-117	0.1	1.512445e-12	8.349405e-07	0.1	1.512445e-12	1.521757e-07	0.1	1.512445e-12	2.705432e-08	0.1	1.512445e-12	7.481083e-07	0.1	1.512445e-12	3.955605e-08	0.1	1.512445e-12	1.591417e-10	0.1	1.512445e-12	1.069627e-08	0.1	1.512445e-12	2.889567e-12	0.1
2.63654e-12	7.054026288602199e-06	0.1	2.63654e-12	1.738512e-117	0.1	2.63654e-12	6.185418e-11	0.1	2.63654e-12	3.217248e-09	0.1	2.63654e-12	1.738512e-117	0.1	2.63654e-12	1.360739e-06	0.1	2.63654e-12	2.470871e-07	0.1	2.63654e-12	4.419669e-08	0.1	2.63654e-12	1.214964e-06	0.1	2.63654e-12	5.886749e-08	0.1	2.63654e-12	2.589309e-10	0.1	2.63654e-12	1.65134e-08	0.1	2.63654e-12	4.493961e-12	0.1
3.938284e-12	5.9385645179822e-06	0.1	3.938284e-12	2.568251e-117	0.1	3.938284e-12	8.571119e-11	0.1	3.938284e-12	4.441514e-09	0.1	3.938284e-12	2.568251e-117	0.1	3.938284e-12	1.883973e-06	0.1	3.938284e-12	3.407229e-07	0.1	3.938284e-12	6.134799e-08	0.1	3.938284e-12	1.675798e-06	0.1	3.938284e-12	7.32253e-08	0.1	3.938284e-12	3.578563e-10	0.1	3.938284e-12	2.14295e-08	0.1	3.938284e-12	5.881572e-12	0.1
5.310706e-12	4.9535785656042e-06	0.1	5.310706e-12	3.427104e-117	0.1	5.310706e-12	1.070242e-10	0.1	5.310706e-12	5.526065e-09	0.1	5.310706e-12	3.427104e-117	0.1	5.310706e-12	2.350598e-06	0.1	5.310706e-12	4.234441e-07	0.1	5.310706e-12	7.673261e-08	0.1	5.310706e-12	2.083186e-06	0.1	5.310706e-12	8.142856e-08	0.1	5.310706e-12	4.457173e-10	0.1	5.310706e-12	2.491357e-08	0.1	5.310706e-12	6.899205e-12	0.1
6.965842e-12	3.981094837573e-06	0.1	6.965842e-12	4.445076e-117	0.1	6.965842e-12	1.283343e-10	0.1	6.965842e-12	6.600712e-09	0.1	6.965842e-12	4.445076e-117	0.1	6.965842e-12	2.81637e-06	0.1	6.965842e-12	5.051516e-07	0.1	6.965842e-12	9.218663e-08	0.1	6.965842e-12	2.485916e-06	0.1	6.965842e-12	8.466859e-08	0.1	6.965842e-12	5.330236e-10	0.1	6.965842e-12	2.73251e-08	0.1	6.965842e-12	7.648929e-12	0.1
8.620978e-12	3.2000937182585e-06	0.1	8.620978e-12	5.447381e-117	0.1	8.620978e-12	1.45678e-10	0.1	8.620978e-12	7.467161e-09	0.1	8.620978e-12	5.447381e-117	0.1	8.620978e-12	3.19488e-06	0.1	8.620978e-12	5.707958e-07	0.1	8.620978e-12	1.048302e-07	0.1	8.620978e-12	2.809806e-06	0.1	8.620978e-12	8.308905e-08	0.1	8.620978e-12	6.036315e-10	0.1	8.620978e-12	2.827819e-08	0.1	8.620978e-12	8.001377e-12	0.1
1.027611e-11	2.5727580391456e-06	0.1	1.027611e-11	6.437248e-117	0.1	1.027611e-11	1.597868e-10	0.1	1.027611e-11	8.165858e-09	0.1	1.027611e-11	6.437248e-117	0.1	1.027611e-11	3.502464e-06	0.1	1.027611e-11	6.235367e-07	0.1	1.027611e-11	1.151717e-07	0.1	1.027611e-11	3.070341e-06	0.1	1.027611e-11	7.855475e-08	0.1	1.027611e-11	6.607404e-10	0.1	1.027611e-11	2.818646e-08	0.1	1.027611e-11	8.061762e-12	0.1
