Batch	m_SP	11	W4_L	W2	W3	W6	R	P1	P2	P3	P4	P5	P6																			
1180.185	0.987965135	0.1	1180.185	2.749626e-09	0.1	1180.185	0.000240188	0.1	1180.185	0.0002313325	0.1	1180.185	1.231023e-10	0.1	1180.185	0.005781671	0.1	1180.185	6.255543e-10	0.1	1180.185	8.224408e-12	0.1	1180.185	4.586687e-14	0.1	1180.185	1.455197e-12	0.1	1180.185	5.363818e-23	0.1
1649.301	0.9831461770000001	0.1	1649.301	3.566548e-09	0.1	1649.301	0.0003282785	0.1	1649.301	0.0002320852	0.1	1649.301	1.226556e-10	0.1	1649.301	0.008146726	0.1	1649.301	6.232841e-10	0.1	1649.301	8.194562e-12	0.1	1649.301	5.402787e-14	0.1	1649.301	1.449916e-12	0.1	1649.301	5.344352e-23	0.1
2287.628	0.976640568	0.1	2287.628	4.619518e-09	0.1	2287.628	0.0004418393	0.1	2287.628	0.0002339589	0.1	2287.628	1.22052e-10	0.1	2287.628	0.0113418	0.1	2287.628	6.202172e-10	0.1	2287.628	8.154239e-12	0.1	2287.628	6.286399e-14	0.1	2287.628	1.442781e-12	0.1	2287.628	5.318055e-23	0.1
3099.318	0.9684535240000001	0.1	3099.318	5.866219e-09	0.1	3099.318	0.0005763207	0.1	3099.318	0.0002377359	0.1	3099.318	1.212918e-10	0.1	3099.318	0.01536625	0.1	3099.318	6.163537e-10	0.1	3099.318	8.103445e-12	0.1	3099.318	6.312525e-14	0.1	3099.318	1.433794e-12	0.1	3099.318	5.284929e-23	0.1
3998.38	0.959495263	0.1	3998.38	7.134626e-09	0.1	3998.38	0.0007131786	0.1	3998.38	0.0002437086	0.1	3998.38	1.20459e-10	0.1	3998.38	0.01977391	0.1	3998.38	6.121218e-10	0.1	3998.38	8.047806e-12	0.1	3998.38	0.0	0.1	3998.38	1.42395e-12	0.1	3998.38	5.248643e-23	0.1
4897.443	0.950651731	0.1	4897.443	8.293555e-09	0.1	4897.443	0.0008382612	0.1	4897.443	0.0002515229	0.1	4897.443	1.196359e-10	0.1	4897.443	0.0241292	0.1	4897.443	6.079393e-10	0.1	4897.443	7.992816e-12	0.1	4897.443	2.616473e-13	0.1	4897.443	1.41422e-12	0.1	4897.443	5.21278e-23	0.1
5842.788	0.9414752419999999	0.1	5842.788	9.403263e-09	0.1	5842.788	0.0009580711	0.1	5842.788	0.0002616814	0.1	5842.788	1.187808e-10	0.1	5842.788	0.02865254	0.1	5842.788	6.035942e-10	0.1	5842.788	7.93569e-12	0.1	5842.788	3.821943e-13	0.1	5842.788	1.404112e-12	0.1	5842.788	5.175523e-23	0.1
6973.267	0.93066345	0.1	6973.267	1.059608e-08	0.1	6973.267	0.001086907	0.1	6973.267	0.0002763777	0.1	6973.267	1.177721e-10	0.1	6973.267	0.03398663	0.1	6973.267	5.984684e-10	0.1	6973.267	7.868299e-12	0.1	6973.267	3.422955e-13	0.1	6973.267	1.392188e-12	0.1	6973.267	5.131573e-23	0.1
8103.746	0.920025558	0.1	8103.746	1.165595e-08	0.1	8103.746	0.001201441	0.1	8103.746	0.0002937733	0.1	8103.746	1.167783e-10	0.1	8103.746	0.03923964	0.1	8103.746	5.934181e-10	0.1	8103.746	7.8019e-12	0.1	8103.746	1.49324e-13	0.1	8103.746	1.38044e-12	0.1	8103.746	5.088269e-23	0.1
9234.225	0.9095583570000001	0.1	9234.225	1.259561e-08	0.1	9234.225	0.001303044	0.1	9234.225	0.0003137875	0.1	9234.225	1.157991e-10	0.1	9234.225	0.04441243	0.1	9234.225	5.884423e-10	0.1	9234.225	7.73648e-12	0.1	9234.225	1.997473e-13	0.1	9234.225	1.368865e-12	0.1	9234.225	5.045604e-23	0.1
