Batch	m_SP	5	N7a_L	N1a_L	Nphln	Flvln	Azln							
5.869351e-09	0.989170399776	0.1	5.869351e-09	2.5253006250000002e-06	0.1	5.869351e-09	0.0006893852	0.1	5.869351e-09	5.691211e-06	0.1	5.869351e-09	0.004717177	0.1
7.791717e-09	0.9856610241470001	0.1	7.791717e-09	3.3435008299999997e-06	0.1	7.791717e-09	0.0009134274	0.1	7.791717e-09	7.53517e-06	0.1	7.791717e-09	0.006245549	0.1
1.125197e-08	0.979391034583	0.1	1.125197e-08	4.8053579699999996e-06	0.1	1.125197e-08	0.001313718	0.1	1.125197e-08	1.082972e-05	0.1	1.125197e-08	0.008976249	0.1
1.817249e-08	0.9670284470930001	0.1	1.817249e-08	7.6876925e-06	0.1	1.817249e-08	0.002102968	0.1	1.817249e-08	1.732558e-05	0.1	1.817249e-08	0.01436036	0.1
3.201352e-08	0.942991067588	0.1	3.201352e-08	1.3292014220000002e-05	0.1	3.201352e-08	0.00363756	0.1	3.201352e-08	2.99559e-05	0.1	3.201352e-08	0.02482905	0.1
5.442816e-08	0.905904005121	0.1	5.442816e-08	2.1938896220000003e-05	0.1	5.442816e-08	0.006005275	0.1	5.442816e-08	4.944317e-05	0.1	5.442816e-08	0.04098113	0.1
8.763997e-08	0.854785051157	0.1	8.763997e-08	3.3857298199999996e-05	0.1	8.763997e-08	0.00926881	0.1	8.763997e-08	7.630341e-05	0.1	8.763997e-08	0.06324432	0.1
1.370099e-07	0.786246465504	0.1	1.370099e-07	4.98370873e-05	0.1	1.370099e-07	0.01364445	0.1	1.370099e-07	0.0001123167	0.1	1.370099e-07	0.09309405	0.1
2.143722e-07	0.693771779711	0.1	2.143722e-07	7.13975908e-05	0.1	2.143722e-07	0.01954821	0.1	2.143722e-07	0.0001609071	0.1	2.143722e-07	0.1333684	0.1
3.131083e-07	0.59656283888	0.1	3.131083e-07	9.40619225e-05	0.1	3.131083e-07	0.02575423	0.1	3.131083e-07	0.0002119851	0.1	3.131083e-07	0.1757046	0.1
