Batch	m_SP	1	Pr2	
4.914933000000e+12	9.999900000000e-06	1.000000000000e-01
1.638373000000e+13	9.999900000000e-06	1.000000000000e-01
5.242853000000e+13	9.999899000010e-06	1.000000000000e-01
1.572861000000e+14	9.999898000020e-06	1.000000000000e-01
5.242877000000e+14	9.999894000060e-06	1.000000000000e-01
1.677721000000e+15	9.999881000190e-06	1.000000000000e-01
5.033165000000e+15	9.999843000570e-06	1.000000000000e-01
1.389171000000e+16	9.999747001530e-06	1.000000000000e-01
2.865595000000e+16	9.999620002800e-06	1.000000000000e-01
4.020964000000e+16	9.999554003460e-06	1.000000000000e-01
4.791210000000e+16	9.999524003760e-06	1.000000000000e-01
5.465175000000e+16	9.999505003950e-06	1.000000000000e-01
6.813105000000e+16	9.999480004200e-06	1.000000000000e-01
