Batch	m_SP	2	N7a_L	N1a_L	
3.636027e-12	0.9999999930063728	0.1	3.636027e-12	1.6611685699999999e-19	0.1
3.193958e-10	0.9999999685593178	0.1	3.193958e-10	1.4591475e-17	0.1
2.485037e-09	0.999999988049021	0.1	2.485037e-09	1.1348430419999997e-16	0.1
8.543617e-09	1.00000003247842	0.1	8.543617e-09	3.89728147e-16	0.1
1.694913e-08	0.9999999968104101	0.1	1.694913e-08	7.7194202e-16	0.1
2.692375e-08	0.9999999498328	0.1	2.692375e-08	1.223939781e-15	0.1
3.930621e-08	0.99999999616193	0.1	3.930621e-08	1.78274834e-15	0.1
5.425308e-08	1.00000000724155	0.1	5.425308e-08	2.45407461e-15	0.1
7.317061e-08	0.99999997561837	0.1	7.317061e-08	3.2991036799999996e-15	0.1
9.84539e-08	1.0000000306352	0.1	9.84539e-08	4.42126893e-15	0.1
1.352811e-07	0.99999996447347	0.1	1.352811e-07	6.043192309999999e-15	0.1
1.952219e-07	1.00000001716954	0.1	1.952219e-07	8.65778991e-15	0.1
2.742977e-07	1.00000002177661	0.1	2.742977e-07	1.207244843e-14	0.1
3.533734e-07	1.00000003039645	0.1	3.533734e-07	1.5460348529999997e-14	0.1
4.798946e-07	1.00000003281369	0.1	4.798946e-07	2.0845231209999996e-14	0.1
7.013066e-07	1.0000000138651	0.1	7.013066e-07	3.020498482e-14	0.1
1.01761e-06	0.99999995265342	0.1	1.01761e-06	4.348850907e-14	0.1
1.446679e-06	0.99999996924576	0.1	1.446679e-06	6.138658444e-14	0.1
1.903939e-06	0.9999999779987999	0.1	1.903939e-06	8.033371805e-14	0.1
2.3612e-06	0.99999989696857	0.1	2.3612e-06	9.917089519e-14	0.1
2.818461e-06	0.9999999331173899	0.1	2.818461e-06	1.1791542271000003e-13	0.1
3.275722e-06	0.99999995441415	0.1	3.275722e-06	1.3658172876e-13	0.1
3.732982e-06	0.99999988383314	0.1	3.732982e-06	1.5518152983e-13	0.1
4.190243e-06	0.99999985535311	0.1	4.190243e-06	1.7372453191000002e-13	0.1
4.647504e-06	0.99999993395651	0.1	4.647504e-06	1.9221894348e-13	0.1
5.104765e-06	0.9999998876288401	0.1	5.104765e-06	2.1067146048e-13	0.1
5.654495e-06	0.99999990430938	0.1	5.654495e-06	2.3280750824999996e-13	0.1
6.204225e-06	0.99999986505544	0.1	6.204225e-06	2.5489865376e-13	0.1
6.753955e-06	0.99999982085358	0.1	6.753955e-06	2.7695092306000007e-13	0.1
7.303685e-06	0.99999981669313	0.1	7.303685e-06	2.9896941563e-13	0.1
7.853416e-06	0.99999978756558	0.1	7.853416e-06	3.2095779325999996e-13	0.1
8.513248e-06	0.99999982744653	0.1	8.513248e-06	3.4731492648e-13	0.1
9.17308e-06	0.99999981335615	0.1	9.17308e-06	3.7363761287e-13	0.1
9.832912e-06	0.99999975228754	0.1	9.832912e-06	3.9992885842e-13	0.1
1.049274e-05	0.99999975423545	0.1	1.049274e-05	4.2619111538e-13	0.1
1.126093e-05	0.9999996921903901	0.1	1.126093e-05	4.567320746699999e-13	0.1
1.205621e-05	0.99999974215672	0.1	1.205621e-05	4.8831361957e-13	0.1
1.285148e-05	0.9999997241325601	0.1	1.285148e-05	5.1985995746e-13	0.1
1.368052e-05	0.99999964811461	0.1	1.368052e-05	5.527093529e-13	0.1
1.464461e-05	0.99999965910024	0.1	1.464461e-05	5.9086487226e-13	0.1
1.56087e-05	0.99999969009062	0.1	1.56087e-05	6.2897301927e-13	0.1
1.661437e-05	0.99999958908397	0.1	1.661437e-05	6.6867511439e-13	0.1
1.778639e-05	0.99999960907904	0.1	1.778639e-05	7.148808068999999e-13	0.1
1.89584e-05	0.99999951807602	0.1	1.89584e-05	7.610189967e-13	0.1
