Batch	m_SP	1	P1	
0.000000000000e+00	9.999900000000e-06	1.000000000000e-01
3.014248000000e-02	9.999894000060e-06	1.000000000000e-01
2.946291000000e-01	9.999859000410e-06	1.000000000000e-01
6.857026000000e-01	9.999832000680e-06	1.000000000000e-01
1.158781000000e+00	9.999819000810e-06	1.000000000000e-01
1.753398000000e+00	9.999814000860e-06	1.000000000000e-01
2.551143000000e+00	9.999813000870e-06	1.000000000000e-01
3.721751000000e+00	9.999812000880e-06	1.000000000000e-01
6.349523000000e+00	9.999812000880e-06	1.000000000000e-01
1.335691000000e+01	9.999812000880e-06	1.000000000000e-01
3.788278000000e+01	9.999812000880e-06	1.000000000000e-01
1.149641000000e+02	9.999812000880e-06	1.000000000000e-01
