Batch	m_SP	8	W1_L	R	P1	P2	P3	P4	P5	P6													
9.10626e+90	1.0000000230000001	0.1	9.10626e+90	0.0	0.1	9.10626e+90	0.0	0.1	9.10626e+90	0.0	0.1	9.10626e+90	0.0	0.1	9.10626e+90	0.0	0.1	9.10626e+90	0.0	0.1	9.10626e+90	0.0	0.1
3.03542e+91	1.000000025	0.1	3.03542e+91	0.0	0.1	3.03542e+91	0.0	0.1	3.03542e+91	0.0	0.1	3.03542e+91	0.0	0.1	3.03542e+91	0.0	0.1	3.03542e+91	0.0	0.1	3.03542e+91	0.0	0.1
9.713344e+91	0.9999999409999999	0.1	9.713344e+91	0.0	0.1	9.713344e+91	0.0	0.1	9.713344e+91	0.0	0.1	9.713344e+91	0.0	0.1	9.713344e+91	0.0	0.1	9.713344e+91	0.0	0.1	9.713344e+91	0.0	0.1
2.914003e+92	0.99999999	0.1	2.914003e+92	0.0	0.1	2.914003e+92	0.0	0.1	2.914003e+92	0.0	0.1	2.914003e+92	0.0	0.1	2.914003e+92	0.0	0.1	2.914003e+92	0.0	0.1	2.914003e+92	0.0	0.1
9.713344e+92	1.000000054	0.1	9.713344e+92	0.0	0.1	9.713344e+92	0.0	0.1	9.713344e+92	0.0	0.1	9.713344e+92	0.0	0.1	9.713344e+92	0.0	0.1	9.713344e+92	0.0	0.1	9.713344e+92	0.0	0.1
2.719736e+93	1.000000069	0.1	2.719736e+93	0.0	0.1	2.719736e+93	0.0	0.1	2.719736e+93	0.0	0.1	2.719736e+93	0.0	0.1	2.719736e+93	0.0	0.1	2.719736e+93	0.0	0.1	2.719736e+93	0.0	0.1
7.382142e+93	0.999999978	0.1	7.382142e+93	0.0	0.1	7.382142e+93	0.0	0.1	7.382142e+93	0.0	0.1	7.382142e+93	0.0	0.1	7.382142e+93	0.0	0.1	7.382142e+93	0.0	0.1	7.382142e+93	0.0	0.1
1.826109e+94	0.9999999729999999	0.1	1.826109e+94	0.0	0.1	1.826109e+94	0.0	0.1	1.826109e+94	0.0	0.1	1.826109e+94	0.0	0.1	1.826109e+94	0.0	0.1	1.826109e+94	0.0	0.1	1.826109e+94	0.0	0.1
4.312725e+94	1.000000007	0.1	4.312725e+94	0.0	0.1	4.312725e+94	0.0	0.1	4.312725e+94	0.0	0.1	4.312725e+94	0.0	0.1	4.312725e+94	0.0	0.1	4.312725e+94	0.0	0.1	4.312725e+94	0.0	0.1
9.907611e+94	1.000000031	0.1	9.907611e+94	0.0	0.1	9.907611e+94	0.0	0.1	9.907611e+94	0.0	0.1	9.907611e+94	0.0	0.1	9.907611e+94	0.0	0.1	9.907611e+94	0.0	0.1	9.907611e+94	0.0	0.1
2.482731e+95	0.9999999930000001	0.1	2.482731e+95	0.0	0.1	2.482731e+95	0.0	0.1	2.482731e+95	0.0	0.1	2.482731e+95	0.0	0.1	2.482731e+95	0.0	0.1	2.482731e+95	0.0	0.1	2.482731e+95	0.0	0.1
5.963993e+95	1.00000005	0.1	5.963993e+95	0.0	0.1	5.963993e+95	0.0	0.1	5.963993e+95	0.0	0.1	5.963993e+95	0.0	0.1	5.963993e+95	0.0	0.1	5.963993e+95	0.0	0.1	5.963993e+95	0.0	0.1
1.392117e+96	1.000000011	0.1	1.392117e+96	0.0	0.1	1.392117e+96	0.0	0.1	1.392117e+96	0.0	0.1	1.392117e+96	0.0	0.1	1.392117e+96	0.0	0.1	1.392117e+96	0.0	0.1	1.392117e+96	0.0	0.1
2.983551e+96	1.0000000359999999	0.1	2.983551e+96	0.0	0.1	2.983551e+96	0.0	0.1	2.983551e+96	0.0	0.1	2.983551e+96	0.0	0.1	2.983551e+96	0.0	0.1	2.983551e+96	0.0	0.1	2.983551e+96	0.0	0.1
6.16642e+96	1.00000002	0.1	6.16642e+96	0.0	0.1	6.16642e+96	0.0	0.1	6.16642e+96	0.0	0.1	6.16642e+96	0.0	0.1	6.16642e+96	0.0	0.1	6.16642e+96	0.0	0.1	6.16642e+96	0.0	0.1
1.253216e+97	0.9999999700000001	0.1	1.253216e+97	0.0	0.1	1.253216e+97	0.0	0.1	1.253216e+97	0.0	0.1	1.253216e+97	0.0	0.1	1.253216e+97	0.0	0.1	1.253216e+97	0.0	0.1	1.253216e+97	0.0	0.1
2.36722e+97	1.00000001	0.1	2.36722e+97	0.0	0.1	2.36722e+97	0.0	0.1	2.36722e+97	0.0	0.1	2.36722e+97	0.0	0.1	2.36722e+97	0.0	0.1	2.36722e+97	0.0	0.1	2.36722e+97	0.0	0.1
4.276941e+97	1.00000009	0.1	4.276941e+97	0.0	0.1	4.276941e+97	0.0	0.1	4.276941e+97	0.0	0.1	4.276941e+97	0.0	0.1	4.276941e+97	0.0	0.1	4.276941e+97	0.0	0.1	4.276941e+97	0.0	0.1
7.45981e+97	1.0000000599999999	0.1	7.45981e+97	0.0	0.1	7.45981e+97	0.0	0.1	7.45981e+97	0.0	0.1	7.45981e+97	0.0	0.1	7.45981e+97	0.0	0.1	7.45981e+97	0.0	0.1	7.45981e+97	0.0	0.1
1.382555e+98	1.00000001	0.1	1.382555e+98	0.0	0.1	1.382555e+98	0.0	0.1	1.382555e+98	0.0	0.1	1.382555e+98	0.0	0.1	1.382555e+98	0.0	0.1	1.382555e+98	0.0	0.1	1.382555e+98	0.0	0.1
2.527369e+98	1.0000000199999999	0.1	2.527369e+98	0.0	0.1	2.527369e+98	0.0	0.1	2.527369e+98	0.0	0.1	2.527369e+98	0.0	0.1	2.527369e+98	0.0	0.1	2.527369e+98	0.0	0.1	2.527369e+98	0.0	0.1
3.936428e+98	1.00000004	0.1	3.936428e+98	0.0	0.1	3.936428e+98	0.0	0.1	3.936428e+98	0.0	0.1	3.936428e+98	0.0	0.1	3.936428e+98	0.0	0.1	3.936428e+98	0.0	0.1	3.936428e+98	0.0	0.1
5.894224e+98	0.99999994	0.1	5.894224e+98	0.0	0.1	5.894224e+98	0.0	0.1	5.894224e+98	0.0	0.1	5.894224e+98	0.0	0.1	5.894224e+98	0.0	0.1	5.894224e+98	0.0	0.1	5.894224e+98	0.0	0.1
7.852021e+98	1.00000003	0.1	7.852021e+98	0.0	0.1	7.852021e+98	0.0	0.1	7.852021e+98	0.0	0.1	7.852021e+98	0.0	0.1	7.852021e+98	0.0	0.1	7.852021e+98	0.0	0.1	7.852021e+98	0.0	0.1
9.809817e+98	1.00000005	0.1	9.809817e+98	0.0	0.1	9.809817e+98	0.0	0.1	9.809817e+98	0.0	0.1	9.809817e+98	0.0	0.1	9.809817e+98	0.0	0.1	9.809817e+98	0.0	0.1	9.809817e+98	0.0	0.1
1.176761e+99	1.00000006	0.1	1.176761e+99	0.0	0.1	1.176761e+99	0.0	0.1	1.176761e+99	0.0	0.1	1.176761e+99	0.0	0.1	1.176761e+99	0.0	0.1	1.176761e+99	0.0	0.1	1.176761e+99	0.0	0.1
1.372541e+99	1.0000000199999999	0.1	1.372541e+99	0.0	0.1	1.372541e+99	0.0	0.1	1.372541e+99	0.0	0.1	1.372541e+99	0.0	0.1	1.372541e+99	0.0	0.1	1.372541e+99	0.0	0.1	1.372541e+99	0.0	0.1
1.568321e+99	1.0000001	0.1	1.568321e+99	0.0	0.1	1.568321e+99	0.0	0.1	1.568321e+99	0.0	0.1	1.568321e+99	0.0	0.1	1.568321e+99	0.0	0.1	1.568321e+99	0.0	0.1	1.568321e+99	0.0	0.1
1.787761e+99	1.0000001	0.1	1.787761e+99	0.0	0.1	1.787761e+99	0.0	0.1	1.787761e+99	0.0	0.1	1.787761e+99	0.0	0.1	1.787761e+99	0.0	0.1	1.787761e+99	0.0	0.1	1.787761e+99	0.0	0.1
2.022975e+99	0.9999998999999998	0.1	2.022975e+99	0.0	0.1	2.022975e+99	0.0	0.1	2.022975e+99	0.0	0.1	2.022975e+99	0.0	0.1	2.022975e+99	0.0	0.1	2.022975e+99	0.0	0.1	2.022975e+99	0.0	0.1
2.25819e+99	1.0	0.1	2.25819e+99	0.0	0.1	2.25819e+99	0.0	0.1	2.25819e+99	0.0	0.1	2.25819e+99	0.0	0.1	2.25819e+99	0.0	0.1	2.25819e+99	0.0	0.1	2.25819e+99	0.0	0.1
2.493404e+99	1.0	0.1	2.493404e+99	0.0	0.1	2.493404e+99	0.0	0.1	2.493404e+99	0.0	0.1	2.493404e+99	0.0	0.1	2.493404e+99	0.0	0.1	2.493404e+99	0.0	0.1	2.493404e+99	0.0	0.1
2.728618e+99	1.0	0.1	2.728618e+99	0.0	0.1	2.728618e+99	0.0	0.1	2.728618e+99	0.0	0.1	2.728618e+99	0.0	0.1	2.728618e+99	0.0	0.1	2.728618e+99	0.0	0.1	2.728618e+99	0.0	0.1
2.963832e+99	1.0	0.1	2.963832e+99	0.0	0.1	2.963832e+99	0.0	0.1	2.963832e+99	0.0	0.1	2.963832e+99	0.0	0.1	2.963832e+99	0.0	0.1	2.963832e+99	0.0	0.1	2.963832e+99	0.0	0.1
3.199047e+99	0.9999998999999999	0.1	3.199047e+99	0.0	0.1	3.199047e+99	0.0	0.1	3.199047e+99	0.0	0.1	3.199047e+99	0.0	0.1	3.199047e+99	0.0	0.1	3.199047e+99	0.0	0.1	3.199047e+99	0.0	0.1
3.453383e+99	0.9999998999999999	0.1	3.453383e+99	0.0	0.1	3.453383e+99	0.0	0.1	3.453383e+99	0.0	0.1	3.453383e+99	0.0	0.1	3.453383e+99	0.0	0.1	3.453383e+99	0.0	0.1	3.453383e+99	0.0	0.1
3.736401e+99	0.9999999	0.1	3.736401e+99	0.0	0.1	3.736401e+99	0.0	0.1	3.736401e+99	0.0	0.1	3.736401e+99	0.0	0.1	3.736401e+99	0.0	0.1	3.736401e+99	0.0	0.1	3.736401e+99	0.0	0.1
4.01942e+99	1.0	0.1	4.01942e+99	0.0	0.1	4.01942e+99	0.0	0.1	4.01942e+99	0.0	0.1	4.01942e+99	0.0	0.1	4.01942e+99	0.0	0.1	4.01942e+99	0.0	0.1	4.01942e+99	0.0	0.1
4.302438e+99	1.0	0.1	4.302438e+99	0.0	0.1	4.302438e+99	0.0	0.1	4.302438e+99	0.0	0.1	4.302438e+99	0.0	0.1	4.302438e+99	0.0	0.1	4.302438e+99	0.0	0.1	4.302438e+99	0.0	0.1
4.585457e+99	1.0000001	0.1	4.585457e+99	0.0	0.1	4.585457e+99	0.0	0.1	4.585457e+99	0.0	0.1	4.585457e+99	0.0	0.1	4.585457e+99	0.0	0.1	4.585457e+99	0.0	0.1	4.585457e+99	0.0	0.1
4.868475e+99	1.0000001	0.1	4.868475e+99	0.0	0.1	4.868475e+99	0.0	0.1	4.868475e+99	0.0	0.1	4.868475e+99	0.0	0.1	4.868475e+99	0.0	0.1	4.868475e+99	0.0	0.1	4.868475e+99	0.0	0.1
5.151494e+99	1.0	0.1	5.151494e+99	0.0	0.1	5.151494e+99	0.0	0.1	5.151494e+99	0.0	0.1	5.151494e+99	0.0	0.1	5.151494e+99	0.0	0.1	5.151494e+99	0.0	0.1	5.151494e+99	0.0	0.1
5.480182e+99	1.0000001	0.1	5.480182e+99	0.0	0.1	5.480182e+99	0.0	0.1	5.480182e+99	0.0	0.1	5.480182e+99	0.0	0.1	5.480182e+99	0.0	0.1	5.480182e+99	0.0	0.1	5.480182e+99	0.0	0.1
5.820287e+99	1.0000000999999998	0.1	5.820287e+99	0.0	0.1	5.820287e+99	0.0	0.1	5.820287e+99	0.0	0.1	5.820287e+99	0.0	0.1	5.820287e+99	0.0	0.1	5.820287e+99	0.0	0.1	5.820287e+99	0.0	0.1
6.160393e+99	1.0	0.1	6.160393e+99	0.0	0.1	6.160393e+99	0.0	0.1	6.160393e+99	0.0	0.1	6.160393e+99	0.0	0.1	6.160393e+99	0.0	0.1	6.160393e+99	0.0	0.1	6.160393e+99	0.0	0.1
6.500498e+99	1.0	0.1	6.500498e+99	0.0	0.1	6.500498e+99	0.0	0.1	6.500498e+99	0.0	0.1	6.500498e+99	0.0	0.1	6.500498e+99	0.0	0.1	6.500498e+99	0.0	0.1	6.500498e+99	0.0	0.1
6.840603e+99	1.0000001	0.1	6.840603e+99	0.0	0.1	6.840603e+99	0.0	0.1	6.840603e+99	0.0	0.1	6.840603e+99	0.0	0.1	6.840603e+99	0.0	0.1	6.840603e+99	0.0	0.1	6.840603e+99	0.0	0.1
7.194619e+99	1.0	0.1	7.194619e+99	0.0	0.1	7.194619e+99	0.0	0.1	7.194619e+99	0.0	0.1	7.194619e+99	0.0	0.1	7.194619e+99	0.0	0.1	7.194619e+99	0.0	0.1	7.194619e+99	0.0	0.1
7.604276e+99	1.0000000999999998	0.1	7.604276e+99	0.0	0.1	7.604276e+99	0.0	0.1	7.604276e+99	0.0	0.1	7.604276e+99	0.0	0.1	7.604276e+99	0.0	0.1	7.604276e+99	0.0	0.1	7.604276e+99	0.0	0.1
8.013933e+99	1.0	0.1	8.013933e+99	0.0	0.1	8.013933e+99	0.0	0.1	8.013933e+99	0.0	0.1	8.013933e+99	0.0	0.1	8.013933e+99	0.0	0.1	8.013933e+99	0.0	0.1	8.013933e+99	0.0	0.1
8.42359e+99	1.0000001	0.1	8.42359e+99	0.0	0.1	8.42359e+99	0.0	0.1	8.42359e+99	0.0	0.1	8.42359e+99	0.0	0.1	8.42359e+99	0.0	0.1	8.42359e+99	0.0	0.1	8.42359e+99	0.0	0.1
8.833247e+99	0.9999998999999999	0.1	8.833247e+99	0.0	0.1	8.833247e+99	0.0	0.1	8.833247e+99	0.0	0.1	8.833247e+99	0.0	0.1	8.833247e+99	0.0	0.1	8.833247e+99	0.0	0.1	8.833247e+99	0.0	0.1
9.292496e+99	1.0	0.1	9.292496e+99	0.0	0.1	9.292496e+99	0.0	0.1	9.292496e+99	0.0	0.1	9.292496e+99	0.0	0.1	9.292496e+99	0.0	0.1	9.292496e+99	0.0	0.1	9.292496e+99	0.0	0.1
9.784806e+99	1.0	0.1	9.784806e+99	0.0	0.1	9.784806e+99	0.0	0.1	9.784806e+99	0.0	0.1	9.784806e+99	0.0	0.1	9.784806e+99	0.0	0.1	9.784806e+99	0.0	0.1	9.784806e+99	0.0	0.1
1.027712e+100	1.0	0.1	1.027712e+100	0.0	0.1	1.027712e+100	0.0	0.1	1.027712e+100	0.0	0.1	1.027712e+100	0.0	0.1	1.027712e+100	0.0	0.1	1.027712e+100	0.0	0.1	1.027712e+100	0.0	0.1
1.076943e+100	1.0	0.1	1.076943e+100	0.0	0.1	1.076943e+100	0.0	0.1	1.076943e+100	0.0	0.1	1.076943e+100	0.0	0.1	1.076943e+100	0.0	0.1	1.076943e+100	0.0	0.1	1.076943e+100	0.0	0.1
1.132427e+100	0.9999999	0.1	1.132427e+100	0.0	0.1	1.132427e+100	0.0	0.1	1.132427e+100	0.0	0.1	1.132427e+100	0.0	0.1	1.132427e+100	0.0	0.1	1.132427e+100	0.0	0.1	1.132427e+100	0.0	0.1
1.192079e+100	1.0	0.1	1.192079e+100	0.0	0.1	1.192079e+100	0.0	0.1	1.192079e+100	0.0	0.1	1.192079e+100	0.0	0.1	1.192079e+100	0.0	0.1	1.192079e+100	0.0	0.1	1.192079e+100	0.0	0.1
