Batch	m_SP	11	W4_L	W2	W3	W6	R	P1	P2	P3	P4	P5	P6																			
0.002835556	0.9899854	0.1	0.002835556	3.976287e-09	0.1	0.002835556	2.729118e-06	0.1	0.002835556	0.0004329447	0.1	0.002835556	7.41316e-06	0.1	0.002835556	0.004767216	0.1	0.002835556	1.375136e-05	0.1	0.002835556	8.650527e-07	0.1	0.002835556	4.15494e-10	0.1	0.002835556	2.336997e-07	0.1	0.002835556	9.429852e-15	0.1
0.003128896	0.98891868	0.1	0.003128896	3.985289e-09	0.1	0.003128896	3.008643e-06	0.1	0.003128896	0.0004344644	0.1	0.003128896	7.407183e-06	0.1	0.003128896	0.005299693	0.1	0.003128896	1.374027e-05	0.1	0.003128896	8.643552e-07	0.1	0.003128896	4.591937e-10	0.1	0.003128896	2.335113e-07	0.1	0.003128896	9.422249e-15	0.1
0.003422236	0.98785298	0.1	0.003422236	3.994261e-09	0.1	0.003422236	3.287443e-06	0.1	0.003422236	0.0004352562	0.1	0.003422236	7.40121e-06	0.1	0.003422236	0.005832035	0.1	0.003422236	1.372919e-05	0.1	0.003422236	8.636582e-07	0.1	0.003422236	5.028974e-10	0.1	0.003422236	2.333229e-07	0.1	0.003422236	9.41465e-15	0.1
0.003740238	0.9866990499999999	0.1	0.003740238	4.003955e-09	0.1	0.003740238	3.588862e-06	0.1	0.003740238	0.0004355991	0.1	0.003740238	7.394741e-06	0.1	0.003740238	0.006408673	0.1	0.003740238	1.371719e-05	0.1	0.003740238	8.629033e-07	0.1	0.003740238	5.502782e-10	0.1	0.003740238	2.33119e-07	0.1	0.003740238	9.406421e-15	0.1
0.004095234	0.9854129599999999	0.1	0.004095234	4.014736e-09	0.1	0.004095234	3.92434e-06	0.1	0.004095234	0.0004355966	0.1	0.004095234	7.387529e-06	0.1	0.004095234	0.007051584	0.1	0.004095234	1.370381e-05	0.1	0.004095234	8.620617e-07	0.1	0.004095234	6.031717e-10	0.1	0.004095234	2.328916e-07	0.1	0.004095234	9.397248e-15	0.1
0.00447883	0.98402578	0.1	0.00447883	4.02634e-09	0.1	0.00447883	4.285656e-06	0.1	0.00447883	0.0004353287	0.1	0.00447883	7.379749e-06	0.1	0.00447883	0.007745149	0.1	0.00447883	1.368938e-05	0.1	0.00447883	8.611538e-07	0.1	0.00447883	6.603248e-10	0.1	0.00447883	2.326464e-07	0.1	0.00447883	9.387351e-15	0.1
0.004905329	0.98248668	0.1	0.004905329	4.039186e-09	0.1	0.004905329	4.685934e-06	0.1	0.004905329	0.0004348535	0.1	0.004905329	7.371116e-06	0.1	0.004905329	0.008514747	0.1	0.004905329	1.367337e-05	0.1	0.004905329	8.601463e-07	0.1	0.004905329	7.238634e-10	0.1	0.004905329	2.323742e-07	0.1	0.004905329	9.376369e-15	0.1
0.005383187	0.98076648	0.1	0.005383187	4.053511e-09	0.1	0.005383187	5.132608e-06	0.1	0.005383187	0.0004342071	0.1	0.005383187	7.361465e-06	0.1	0.005383187	0.009374998	0.1	0.005383187	1.365546e-05	0.1	0.005383187	8.590201e-07	0.1	0.005383187	7.950394e-10	0.1	0.005383187	2.320699e-07	0.1	0.005383187	9.364093e-15	0.1
0.005895284	0.97892788	0.1	0.005895284	4.068781e-09	0.1	0.005895284	5.609179e-06	0.1	0.005895284	0.0004334508	0.1	0.005895284	7.351148e-06	0.1	0.005895284	0.01029446	0.1	0.005895284	1.363633e-05	0.1	0.005895284	8.578162e-07	0.1	0.005895284	8.712912e-10	0.1	0.005895284	2.317447e-07	0.1	0.005895284	9.350969e-15	0.1
0.006515603	0.9767075399999999	0.1	0.006515603	4.087169e-09	0.1	0.006515603	6.183554e-06	0.1	0.006515603	0.0004324975	0.1	0.006515603	7.338687e-06	0.1	0.006515603	0.01140482	0.1	0.006515603	1.361321e-05	0.1	0.006515603	8.563621e-07	0.1	0.006515603	9.636122e-10	0.1	0.006515603	2.313519e-07	0.1	0.006515603	9.335119e-15	0.1
