Batch	m_SP	7	W4_L	R	W3	P1	P2_L	P3	P4											
996.8789	0.9886251589999999	0.1	996.8789	1.23659e-06	0.1	996.8789	3.190571e-06	0.1	996.8789	0.004806702	0.1	996.8789	0.0001436764547	0.1	996.8789	1.792535e-06	0.1	996.8789	2.874487e-15	0.1
1281.562	0.985710763	0.1	1281.562	1.586222e-06	0.1	1281.562	4.09271e-06	0.1	1281.562	0.006223207	0.1	1281.562	0.0001842992811	0.1	1281.562	2.299353e-06	0.1	1281.562	3.687214e-15	0.1
1781.165	0.980627018	0.1	1781.165	2.196088e-06	0.1	1781.165	5.666325e-06	0.1	1781.165	0.008694039	0.1	1781.165	0.0002551582765	0.1	1781.165	3.183402e-06	0.1	1781.165	5.104865e-15	0.1
2427.336	0.9741098429999999	0.1	2427.336	2.977923e-06	0.1	2427.336	7.683663e-06	0.1	2427.336	0.01186159	0.1	2427.336	0.0003459977682	0.1	2427.336	4.316733e-06	0.1	2427.336	6.922261e-15	0.1
3327.188	0.9651413059999999	0.1	3327.188	4.053838e-06	0.1	3327.188	1.045981e-05	0.1	3327.188	0.01622058	0.1	3327.188	0.0004710058782	0.1	3327.188	5.876357e-06	0.1	3327.188	9.423255e-15	0.1
4640.157	0.9522746400000001	0.1	4640.157	5.597401e-06	0.1	4640.157	1.44426e-05	0.1	4640.157	0.02247421	0.1	4640.157	0.0006503486648	0.1	4640.157	8.113872e-06	0.1	4640.157	1.301131e-14	0.1
6493.455	0.9345426569999999	0.1	6493.455	7.724623e-06	0.1	6493.455	1.993139e-05	0.1	6493.455	0.0310925	0.1	6493.455	0.0008975056499999999	0.1	6493.455	1.119745e-05	0.1	6493.455	1.795609e-14	0.1
8346.753	0.917295972	0.1	8346.753	9.793628e-06	0.1	8346.753	2.526996e-05	0.1	8346.753	0.03947493	0.1	8346.753	0.0011378987900000001	0.1	8346.753	1.419663e-05	0.1	8346.753	2.276555e-14	0.1
10200.05	0.900515831	0.1	10200.05	1.180668e-05	0.1	10200.05	3.046416e-05	0.1	10200.05	0.04763067	0.1	10200.05	0.001371789855	0.1	10200.05	1.711471e-05	0.1	10200.05	2.744495e-14	0.1
12053.35	0.884184082	0.1	12053.35	1.376593e-05	0.1	12053.35	3.551953e-05	0.1	12053.35	0.05556843	0.1	12053.35	0.001599431099	0.1	12053.35	1.99548e-05	0.1	12053.35	3.199927e-14	0.1
12980.0	0.8761810270000001	0.1	12980.0	1.472602e-05	0.1	12980.0	3.799682e-05	0.1	12980.0	0.05945816	0.1	12980.0	0.001710981518	0.1	12980.0	2.134652e-05	0.1	12980.0	3.423103e-14	0.1
14061.7	0.866972599	0.1	14061.7	1.583072e-05	0.1	14061.7	4.084723e-05	0.1	14061.7	0.06393377	0.1	14061.7	0.001839333647	0.1	14061.7	2.294787e-05	0.1	14061.7	3.679893e-14	0.1
15481.11	0.855102704	0.1	15481.11	1.725469e-05	0.1	15481.11	4.452145e-05	0.1	15481.11	0.0697029	0.1	15481.11	0.002004782126	0.1	15481.11	2.501203e-05	0.1	15481.11	4.010899e-14	0.1
17099.8	0.841853836	0.1	17099.8	1.88441e-05	0.1	17099.8	4.862255e-05	0.1	17099.8	0.07614229	0.1	17099.8	0.00218945173	0.1	17099.8	2.731601e-05	0.1	17099.8	4.380362e-14	0.1
19373.23	0.823745369	0.1	19373.23	2.10165e-05	0.1	19373.23	5.422789e-05	0.1	19373.23	0.08494358	0.1	19373.23	0.0024418569210000003	0.1	19373.23	3.046506e-05	0.1	19373.23	4.885341e-14	0.1
20835.49	0.8123954720000001	0.1	20835.49	2.237809e-05	0.1	20835.49	5.774115e-05	0.1	20835.49	0.09045998	0.1	20835.49	0.002600057172	0.1	20835.49	3.24388e-05	0.1	20835.49	5.201847e-14	0.1
22785.17	0.7976113810000001	0.1	22785.17	2.415168e-05	0.1	22785.17	6.231747e-05	0.1	22785.17	0.09764554	0.1	22785.17	0.002806125974	0.1	22785.17	3.500975e-05	0.1	22785.17	5.614122e-14	0.1
24734.85	0.7832126009999999	0.1	24734.85	2.587904e-05	0.1	24734.85	6.677453e-05	0.1	24734.85	0.1046438	0.1	24734.85	0.003006824197	0.1	24734.85	3.751371e-05	0.1	24734.85	6.015653e-14	0.1
25953.4	0.774402621	0.1	25953.4	2.693593e-05	0.1	25953.4	6.950158e-05	0.1	25953.4	0.1089258	0.1	25953.4	0.003129622488	0.1	25953.4	3.904575e-05	0.1	25953.4	6.26133e-14	0.1
27644.78	0.7624082670000001	0.1	27644.78	2.837484e-05	0.1	27644.78	7.321434e-05	0.1	27644.78	0.1147554	0.1	27644.78	0.003296805415	0.1	27644.78	4.113156e-05	0.1	27644.78	6.595808e-14	0.1
29222.8	0.751456317	0.1	29222.8	2.96887e-05	0.1	29222.8	7.660443e-05	0.1	29222.8	0.1200784	0.1	29222.8	0.003449459839	0.1	29222.8	4.30361e-05	0.1	29222.8	6.901217e-14	0.1
30420.79	0.743291495	0.1	30420.79	3.06682e-05	0.1	30420.79	7.91318e-05	0.1	30420.79	0.1240468	0.1	30420.79	0.0035632654400000003	0.1	30420.79	4.445596e-05	0.1	30420.79	7.128905e-14	0.1
31477.29	0.736195453	0.1	31477.29	3.151947e-05	0.1	31477.29	8.13283e-05	0.1	31477.29	0.1274956	0.1	31477.29	0.0036621720170000004	0.1	31477.29	4.568995e-05	0.1	31477.29	7.326785e-14	0.1
33498.57	0.7228858100000001	0.1	33498.57	3.311618e-05	0.1	33498.57	8.544822e-05	0.1	33498.57	0.1339646	0.1	33498.57	0.0038476898170000003	0.1	33498.57	4.80045e-05	0.1	33498.57	7.697944e-14	0.1
36298.2	0.7050082070000001	0.1	36298.2	3.526088e-05	0.1	36298.2	9.09821e-05	0.1	36298.2	0.1426537	0.1	36298.2	0.0040968774679999995	0.1	36298.2	5.111341e-05	0.1	36298.2	8.196485e-14	0.1
38094.74	0.693863802	0.1	38094.74	3.659782e-05	0.1	38094.74	9.443176e-05	0.1	38094.74	0.1480702	0.1	38094.74	0.004252213677000001	0.1	38094.74	5.305141e-05	0.1	38094.74	8.507261e-14	0.1
39763.99	0.683730209	0.1	39763.99	3.78135e-05	0.1	39763.99	9.756854e-05	0.1	39763.99	0.1529954	0.1	39763.99	0.004393461003	0.1	39763.99	5.481364e-05	0.1	39763.99	8.789849e-14	0.1
41418.27	0.6738916660000001	0.1	41418.27	3.899378e-05	0.1	41418.27	0.000100614	0.1	41418.27	0.1577773	0.1	41418.27	0.004530595526	0.1	41418.27	5.652455e-05	0.1	41418.27	9.064209e-14	0.1
42803.51	0.665805271	0.1	42803.51	3.996388e-05	0.1	42803.51	0.0001031171	0.1	42803.51	0.1617075	0.1	42803.51	0.004643307584	0.1	42803.51	5.793078e-05	0.1	42803.51	9.28971e-14	0.1
44903.64	0.653802593	0.1	44903.64	4.14038e-05	0.1	44903.64	0.0001068324	0.1	44903.64	0.1675413	0.1	44903.64	0.004810608678	0.1	44903.64	6.001806e-05	0.1	44903.64	9.624424e-14	0.1
47204.89	0.640994094	0.1	47204.89	4.294038e-05	0.1	47204.89	0.0001107972	0.1	47204.89	0.1737666	0.1	47204.89	0.00498914062	0.1	47204.89	6.224545e-05	0.1	47204.89	9.981606e-14	0.1
47678.68	0.6384003220000001	0.1	47678.68	4.325152e-05	0.1	47678.68	0.0001116001	0.1	47678.68	0.1750272	0.1	47678.68	0.0050252916359999995	0.1	47678.68	6.269648e-05	0.1	47678.68	1.005393e-13	0.1
48112.43	0.636038818	0.1	48112.43	4.353484e-05	0.1	48112.43	0.0001123311	0.1	48112.43	0.1761751	0.1	48112.43	0.00505821009	0.1	48112.43	6.310718e-05	0.1	48112.43	1.011979e-13	0.1
48609.73	0.6333458609999999	0.1	48609.73	4.385789e-05	0.1	48609.73	0.0001131646	0.1	48609.73	0.1774838	0.1	48609.73	0.005095744057	0.1	48609.73	6.357545e-05	0.1	48609.73	1.019488e-13	0.1
49107.03	0.630668949	0.1	49107.03	4.417904e-05	0.1	49107.03	0.0001139933	0.1	49107.03	0.178785	0.1	49107.03	0.0051330577140000005	0.1	49107.03	6.404098e-05	0.1	49107.03	1.026954e-13	0.1
49604.33	0.6280075820000001	0.1	49604.33	4.449831e-05	0.1	49604.33	0.0001148171	0.1	49604.33	0.1800785	0.1	49604.33	0.0051701520620000005	0.1	49604.33	6.450379e-05	0.1	49604.33	1.034375e-13	0.1
50452.23	0.6235057129999999	0.1	50452.23	4.503837e-05	0.1	50452.23	0.0001162106	0.1	50452.23	0.1822665	0.1	50452.23	0.005232901612	0.1	50452.23	6.528666e-05	0.1	50452.23	1.046929e-13	0.1
51705.25	0.6169343820000001	0.1	51705.25	4.582671e-05	0.1	51705.25	0.0001182447	0.1	51705.25	0.1854604	0.1	51705.25	0.005324496871	0.1	51705.25	6.642942e-05	0.1	51705.25	1.065254e-13	0.1
53480.08	0.607789036	0.1	53480.08	4.692385e-05	0.1	53480.08	0.0001210756	0.1	53480.08	0.1899054	0.1	53480.08	0.00545197076	0.1	53480.08	6.80198e-05	0.1	53480.08	1.090757e-13	0.1
55598.69	0.597114885	0.1	55598.69	4.820437e-05	0.1	55598.69	0.0001243797	0.1	55598.69	0.1950933	0.1	55598.69	0.005600751718	0.1	55598.69	6.987602e-05	0.1	55598.69	1.120523e-13	0.1
57504.74	0.587730651	0.1	57504.74	4.933016e-05	0.1	57504.74	0.0001272845	0.1	57504.74	0.1996544	0.1	57504.74	0.005731554306	0.1	57504.74	7.150794e-05	0.1	57504.74	1.146693e-13	0.1
58934.28	0.5808245559999999	0.1	58934.28	5.015865e-05	0.1	58934.28	0.0001294222	0.1	58934.28	0.2030109	0.1	58934.28	0.0058278141470000005	0.1	58934.28	7.27089e-05	0.1	58934.28	1.165951e-13	0.1
61316.85	0.5695588009999999	0.1	61316.85	5.151015e-05	0.1	61316.85	0.0001329095	0.1	61316.85	0.2084864	0.1	61316.85	0.005984841743	0.1	61316.85	7.466801e-05	0.1	61316.85	1.197367e-13	0.1
63582.85	0.559118725	0.1	63582.85	5.27626e-05	0.1	63582.85	0.0001361411	0.1	63582.85	0.2135607	0.1	63582.85	0.006130362098	0.1	63582.85	7.648354e-05	0.1	63582.85	1.226481e-13	0.1
65382.62	0.551011168	0.1	65382.62	5.373523e-05	0.1	65382.62	0.0001386508	0.1	65382.62	0.2175012	0.1	65382.62	0.006243368573	0.1	65382.62	7.789344e-05	0.1	65382.62	1.24909e-13	0.1
67521.78	0.5415805	0.1	67521.78	5.486658e-05	0.1	67521.78	0.0001415699	0.1	67521.78	0.2220848	0.1	67521.78	0.0063748180720000006	0.1	67521.78	7.953342e-05	0.1	67521.78	1.275388e-13	0.1
69004.45	0.535171738	0.1	69004.45	5.563542e-05	0.1	69004.45	0.0001435537	0.1	69004.45	0.2251997	0.1	69004.45	0.006464147133	0.1	69004.45	8.064791e-05	0.1	69004.45	1.29326e-13	0.1
70358.27	0.5294088360000001	0.1	70358.27	5.632677e-05	0.1	70358.27	0.0001453376	0.1	70358.27	0.2280006	0.1	70358.27	0.006544473487999999	0.1	70358.27	8.165008e-05	0.1	70358.27	1.309331e-13	0.1
71415.57	0.5249661369999999	0.1	71415.57	5.685973e-05	0.1	71415.57	0.0001467128	0.1	71415.57	0.2301599	0.1	71415.57	0.006606397875	0.1	71415.57	8.242265e-05	0.1	71415.57	1.32172e-13	0.1
72472.86	0.5205734830000001	0.1	72472.86	5.738671e-05	0.1	72472.86	0.0001480725	0.1	72472.86	0.2322949	0.1	72472.86	0.006667625279	0.1	72472.86	8.318654e-05	0.1	72472.86	1.333969e-13	0.1
73597.46	0.515955078	0.1	73597.46	5.794075e-05	0.1	73597.46	0.0001495021	0.1	73597.46	0.2345396	0.1	73597.46	0.006731998121	0.1	73597.46	8.398967e-05	0.1	73597.46	1.346848e-13	0.1
74991.31	0.510306907	0.1	74991.31	5.861834e-05	0.1	74991.31	0.0001512505	0.1	74991.31	0.2372848	0.1	74991.31	0.006810726221	0.1	74991.31	8.497189e-05	0.1	74991.31	1.362599e-13	0.1
76608.62	0.503856324	0.1	76608.62	5.939218e-05	0.1	76608.62	0.0001532472	0.1	76608.62	0.2404199	0.1	76608.62	0.006900637102	0.1	76608.62	8.609364e-05	0.1	76608.62	1.380587e-13	0.1
77564.73	0.500094185	0.1	77564.73	5.984352e-05	0.1	77564.73	0.0001544117	0.1	77564.73	0.2422485	0.1	77564.73	0.006953076104	0.1	77564.73	8.674788e-05	0.1	77564.73	1.391079e-13	0.1
78722.38	0.495588906	0.1	78722.38	6.0384e-05	0.1	78722.38	0.0001558063	0.1	78722.38	0.2444382	0.1	78722.38	0.007015873724	0.1	78722.38	8.753136e-05	0.1	78722.38	1.403642e-13	0.1
80006.52	0.49065429099999996	0.1	80006.52	6.097599e-05	0.1	80006.52	0.0001573338	0.1	80006.52	0.2468366	0.1	80006.52	0.007084654787	0.1	80006.52	8.838949e-05	0.1	80006.52	1.417403e-13	0.1
81796.59	0.48388378600000004	0.1	81796.59	6.178821e-05	0.1	81796.59	0.0001594295	0.1	81796.59	0.2501273	0.1	81796.59	0.0071790249600000005	0.1	81796.59	8.956686e-05	0.1	81796.59	1.436283e-13	0.1
83318.17	0.478225987	0.1	83318.17	6.246695e-05	0.1	83318.17	0.0001611809	0.1	83318.17	0.2528771	0.1	83318.17	0.007257887249999999	0.1	83318.17	9.055076e-05	0.1	83318.17	1.452061e-13	0.1
84163.48	0.475120541	0.1	84163.48	6.28395e-05	0.1	84163.48	0.0001621421	0.1	84163.48	0.2543865	0.1	84163.48	0.00730117233	0.1	84163.48	9.109079e-05	0.1	84163.48	1.460721e-13	0.1
85008.8	0.47204167100000005	0.1	85008.8	6.320885e-05	0.1	85008.8	0.0001630952	0.1	85008.8	0.2558829	0.1	85008.8	0.00734408589	0.1	85008.8	9.16262e-05	0.1	85008.8	1.469307e-13	0.1
85854.12	0.468989177	0.1	85854.12	6.357505e-05	0.1	85854.12	0.0001640401	0.1	85854.12	0.2573665	0.1	85854.12	0.00738663394	0.1	85854.12	9.215703e-05	0.1	85854.12	1.477819e-13	0.1
86956.04	0.465049026	0.1	86956.04	6.404773e-05	0.1	86956.04	0.0001652597	0.1	86956.04	0.2592816	0.1	86956.04	0.00744155444	0.1	86956.04	9.284223e-05	0.1	86956.04	1.488807e-13	0.1
88996.31	0.45786783900000005	0.1	88996.31	6.490923e-05	0.1	88996.31	0.0001674826	0.1	88996.31	0.2627718	0.1	88996.31	0.00754164869	0.1	88996.31	9.409103e-05	0.1	88996.31	1.508832e-13	0.1
89947.85	0.45456853399999997	0.1	89947.85	6.530503e-05	0.1	89947.85	0.0001685039	0.1	89947.85	0.2643754	0.1	89947.85	0.007587636589999999	0.1	89947.85	9.466477e-05	0.1	89947.85	1.518033e-13	0.1
90922.34	0.451221993	0.1	90922.34	6.570651e-05	0.1	90922.34	0.0001695398	0.1	90922.34	0.266002	0.1	90922.34	0.00763428342	0.1	90922.34	9.524675e-05	0.1	90922.34	1.527365e-13	0.1
92081.81	0.44728194299999996	0.1	92081.81	6.617917e-05	0.1	92081.81	0.0001707594	0.1	92081.81	0.2679169	0.1	92081.81	0.007689200909999999	0.1	92081.81	9.593191e-05	0.1	92081.81	1.538352e-13	0.1
93497.05	0.442533664	0.1	93497.05	6.67488e-05	0.1	93497.05	0.0001722292	0.1	93497.05	0.2702247	0.1	93497.05	0.00775538431	0.1	93497.05	9.675763e-05	0.1	93497.05	1.551594e-13	0.1
95966.21	0.434405849	0.1	95966.21	6.772386e-05	0.1	95966.21	0.0001747451	0.1	95966.21	0.2741751	0.1	95966.21	0.00786867419	0.1	95966.21	9.817105e-05	0.1	95966.21	1.574259e-13	0.1
98896.3	0.42501128400000004	0.1	98896.3	6.885089e-05	0.1	98896.3	0.0001776531	0.1	98896.3	0.2787412	0.1	98896.3	0.00799962198	0.1	98896.3	9.980478e-05	0.1	98896.3	1.600457e-13	0.1
102517.8	0.413760874	0.1	102517.8	7.020055e-05	0.1	102517.8	0.0001811356	0.1	102517.8	0.2842093	0.1	102517.8	0.008156435270000002	0.1	102517.8	0.0001017612	0.1	102517.8	1.631831e-13	0.1
106139.3	0.40289246399999995	0.1	106139.3	7.150439e-05	0.1	106139.3	0.0001844998	0.1	106139.3	0.2894917	0.1	106139.3	0.00830792505	0.1	106139.3	0.0001036512	0.1	106139.3	1.662139e-13	0.1
110081.8	0.391474671	0.1	110081.8	7.287412e-05	0.1	110081.8	0.0001880341	0.1	110081.8	0.2950411	0.1	110081.8	0.00846707164	0.1	110081.8	0.0001056368	0.1	110081.8	1.693978e-13	0.1
115308.3	0.37696908300000004	0.1	115308.3	7.46143e-05	0.1	115308.3	0.0001925242	0.1	115308.3	0.3020913	0.1	115308.3	0.00866925796	0.1	115308.3	0.0001081593	0.1	115308.3	1.734429e-13	0.1
118966.8	0.3672209	0.1	118966.8	7.578374e-05	0.1	118966.8	0.0001955417	0.1	118966.8	0.3068292	0.1	118966.8	0.00880513371	0.1	118966.8	0.0001098545	0.1	118966.8	1.761613e-13	0.1
122235.4	0.35878098599999997	0.1	122235.4	7.679625e-05	0.1	122235.4	0.0001981542	0.1	122235.4	0.3109313	0.1	122235.4	0.00892277372	0.1	122235.4	0.0001113222	0.1	122235.4	1.785149e-13	0.1
124148.5	0.353954482	0.1	124148.5	7.737526e-05	0.1	124148.5	0.0001996482	0.1	124148.5	0.3132771	0.1	124148.5	0.00899004766	0.1	124148.5	0.0001121615	0.1	124148.5	1.798609e-13	0.1
125211.4	0.35130856	0.1	125211.4	7.769268e-05	0.1	125211.4	0.0002004672	0.1	125211.4	0.3145631	0.1	125211.4	0.0090269287	0.1	125211.4	0.0001126216	0.1	125211.4	1.805987e-13	0.1
126790.0	0.34742447	0.1	126790.0	7.815864e-05	0.1	126790.0	0.0002016695	0.1	126790.0	0.3164509	0.1	126790.0	0.0090810661	0.1	126790.0	0.0001132971	0.1	126790.0	1.816818e-13	0.1
128743.8	0.3426916357	0.1	128743.8	7.872642e-05	0.1	128743.8	0.0002031345	0.1	128743.8	0.3187512	0.1	128743.8	0.009147035190000001	0.1	128743.8	0.0001141201	0.1	128743.8	1.830017e-13	0.1
130887.5	0.3375916436	0.1	130887.5	7.933824e-05	0.1	130887.5	0.0002047132	0.1	130887.5	0.32123	0.1	130887.5	0.00921812151	0.1	130887.5	0.000115007	0.1	130887.5	1.844239e-13	0.1
132339.0	0.33419235080000004	0.1	132339.0	7.974604e-05	0.1	132339.0	0.0002057654	0.1	132339.0	0.3228821	0.1	132339.0	0.009265502370000001	0.1	132339.0	0.0001155981	0.1	132339.0	1.853718e-13	0.1
