Batch	m_SP	2	P2_L	W4_L	
1.920904e-13	9.806953857e-06	0.1	1.920904e-13	1.5246029000000002e-07	0.1
4.63556e-13	9.5407992260809e-06	0.1	4.63556e-13	3.632878e-07	0.1
1.041478e-12	8.9982051324414e-06	0.1	1.041478e-12	7.945999e-07	0.1
2.091863e-12	8.090419761144799e-06	0.1	2.091863e-12	1.5208423e-06	0.1
3.592413e-12	6.951210192419199e-06	0.1	3.592413e-12	2.440801e-06	0.1
4.55041e-12	6.309848645451e-06	0.1	4.55041e-12	2.9631310000000003e-06	0.1
5.682593e-12	5.628180057102399e-06	0.1	5.682593e-12	3.521939e-06	0.1
7.076054e-12	4.88996497562966e-06	0.1	7.076054e-12	4.131546e-06	0.1
9.65677e-12	3.7699541063123905e-06	0.1	9.65677e-12	5.065844e-06	0.1
1.223749e-11	2.9073334447155e-06	0.1	1.223749e-11	5.793825e-06	0.1
1.48182e-11	2.24262107969676e-06	0.1	1.48182e-11	6.3602769999999995e-06	0.1
1.739892e-11	1.7302055918916902e-06	0.1	1.739892e-11	6.800529e-06	0.1
1.997963e-11	1.3350671959754e-06	0.1	1.997963e-11	7.1423609999999996e-06	0.1
2.256035e-11	1.03028535748736e-06	0.1	2.256035e-11	7.40755e-06	0.1
2.514106e-11	7.951505629322501e-07	0.1	2.514106e-11	7.61313e-06	0.1
2.82567e-11	5.8164491069951e-07	0.1	2.82567e-11	7.800618e-06	0.1
3.137233e-11	4.2549603674137e-07	0.1	3.137233e-11	7.938281e-06	0.1
3.448797e-11	3.1128146956347e-07	0.1	3.448797e-11	8.039292000000001e-06	0.1
3.77354e-11	2.24741932894864e-07	0.1	3.77354e-11	8.116023e-06	0.1
4.151003e-11	1.5390905627571002e-07	0.1	4.151003e-11	8.178963e-06	0.1
4.528465e-11	1.0540508428292401e-07	0.1	4.528465e-11	8.222135999999999e-06	0.1
