Batch	m_SP	7	W4_L	R	W3	P1	P2_L	P3	P4											
9.547975e-09	0.9877282	0.1	9.547975e-09	0.000495567	0.1	9.547975e-09	7.206619e-06	0.1	9.547975e-09	0.001788791	0.1	9.547975e-09	0.0027275096	0.1	9.547975e-09	0.0005229934	0.1	9.547975e-09	2.156284e-07	0.1
1.774804e-08	0.9783383	0.1	1.774804e-08	0.0009146268	0.1	1.774804e-08	1.33008e-05	0.1	1.774804e-08	0.003303449	0.1	1.774804e-08	0.0050339384	0.1	1.774804e-08	0.0009652454	0.1	1.774804e-08	3.979676e-07	0.1
3.414818e-08	0.959949	0.1	3.414818e-08	0.001735098	0.1	3.414818e-08	2.523284e-05	0.1	3.414818e-08	0.006273994	0.1	3.414818e-08	0.0095496628	0.1	3.414818e-08	0.001831125	0.1	3.414818e-08	7.549671e-07	0.1
5.511219e-08	0.9371739	0.1	5.511219e-08	0.002750874	0.1	5.511219e-08	4.000575e-05	0.1	5.511219e-08	0.009960043	0.1	5.511219e-08	0.0151403001	0.1	5.511219e-08	0.002903117	0.1	5.511219e-08	1.196947e-06	0.1
7.911879e-08	0.9120551	0.1	7.911879e-08	0.003870755	0.1	7.911879e-08	5.629337e-05	0.1	7.911879e-08	0.01403338	0.1	7.911879e-08	0.021303930199999998	0.1	7.911879e-08	0.004084976	0.1	7.911879e-08	1.684225e-06	0.1
1.080808e-07	0.8830427	0.1	1.080808e-07	0.005163751	0.1	1.080808e-07	7.50995e-05	0.1	1.080808e-07	0.01874705	0.1	1.080808e-07	0.028420346	0.1	1.080808e-07	0.005449531	0.1	1.080808e-07	2.246829e-06	0.1
1.444758e-07	0.848456	0.1	1.444758e-07	0.006704627	0.1	1.444758e-07	9.751181e-05	0.1	1.444758e-07	0.0243768	0.1	1.444758e-07	0.036901040999999996	0.1	1.444758e-07	0.007075685	0.1	1.444758e-07	2.91729e-06	0.1
1.808709e-07	0.8158017	0.1	1.808709e-07	0.008158964	0.1	1.808709e-07	0.0001186661	0.1	1.808709e-07	0.0297004	0.1	1.808709e-07	0.044905447	0.1	1.808709e-07	0.00861051	0.1	1.808709e-07	3.550097e-06	0.1
2.172659e-07	0.7849315	0.1	2.172659e-07	0.009533524	0.1	2.172659e-07	0.0001386604	0.1	2.172659e-07	0.03473909	0.1	2.172659e-07	0.052470775000000004	0.1	2.172659e-07	0.01006114	0.1	2.172659e-07	4.148192e-06	0.1
2.53661e-07	0.7557113	0.1	2.53661e-07	0.01083439	0.1	2.53661e-07	0.0001575832	0.1	2.53661e-07	0.0395127	0.1	2.53661e-07	0.059630524	0.1	2.53661e-07	0.01143401	0.1	2.53661e-07	4.714223e-06	0.1
2.900561e-07	0.7280194	0.1	2.900561e-07	0.01206706	0.1	2.900561e-07	0.0001755141	0.1	2.900561e-07	0.04403962	0.1	2.900561e-07	0.066414894	0.1	2.900561e-07	0.01273489	0.1	2.900561e-07	5.250577e-06	0.1
3.264511e-07	0.7017458	0.1	3.264511e-07	0.01323648	0.1	3.264511e-07	0.0001925253	0.1	3.264511e-07	0.04833683	0.1	3.264511e-07	0.072851198	0.1	3.264511e-07	0.01396904	0.1	3.264511e-07	5.759415e-06	0.1
3.628462e-07	0.6767901	0.1	3.628462e-07	0.01434716	0.1	3.628462e-07	0.000208682	0.1	3.628462e-07	0.05241998	0.1	3.628462e-07	0.07896417	0.1	3.628462e-07	0.01514119	0.1	3.628462e-07	6.242691e-06	0.1
