Batch	m_SP	7	W3	W4_L	R	P1	P2_L	P3	P4											
3.177947e-06	0.9825104	0.1	3.177947e-06	4.021017e-06	0.1	3.177947e-06	1.926606e-06	0.1	3.177947e-06	0.008656447	0.1	3.177947e-06	1.79556946e-05	0.1	3.177947e-06	1.954114e-06	0.1	3.177947e-06	6.302689e-05	0.1
6.001539e-06	0.9673515	0.1	6.001539e-06	7.46657e-06	0.1	6.001539e-06	3.599304e-06	0.1	6.001539e-06	0.01615972	0.1	6.001539e-06	3.3510400399999997e-05	0.1	6.001539e-06	3.64719e-06	0.1	6.001539e-06	0.0001175973	0.1
1.018836e-05	0.945507	0.1	1.018836e-05	1.236859e-05	0.1	1.018836e-05	6.018286e-06	0.1	1.018836e-05	0.02697276	0.1	1.018836e-05	5.587118e-05	0.1	1.018836e-05	6.083142e-06	0.1	1.018836e-05	0.0001960335	0.1
1.5611e-05	0.9182865	0.1	1.5611e-05	1.837631e-05	0.1	1.5611e-05	9.055306e-06	0.1	1.5611e-05	0.04044819	0.1	1.5611e-05	8.355872400000001e-05	0.1	1.5611e-05	9.106285e-06	0.1	1.5611e-05	0.0002932101	0.1
2.186859e-05	0.8882902	0.1	2.186859e-05	2.487364e-05	0.1	2.186859e-05	1.24462e-05	0.1	2.186859e-05	0.05529977	0.1	2.186859e-05	0.000113689734	0.1	2.186859e-05	1.241121e-05	0.1	2.186859e-05	0.0003991646	0.1
2.891518e-05	0.856205	0.1	2.891518e-05	3.168983e-05	0.1	2.891518e-05	1.614638e-05	0.1	2.891518e-05	0.07118847	0.1	2.891518e-05	0.000145253392	0.1	2.891518e-05	1.58996e-05	0.1	2.891518e-05	0.0005105819	0.1
3.596178e-05	0.8257856	0.1	3.596178e-05	3.803438e-05	0.1	3.596178e-05	1.974826e-05	0.1	3.596178e-05	0.08625593	0.1	3.596178e-05	0.000174298208	0.1	3.596178e-05	1.914447e-05	0.1	3.596178e-05	0.0006137192	0.1
4.359546e-05	0.7945716	0.1	4.359546e-05	4.443543e-05	0.1	4.359546e-05	2.356578e-05	0.1	4.359546e-05	0.1017215	0.1	4.359546e-05	0.00020293917899999998	0.1	4.359546e-05	2.239036e-05	0.1	4.359546e-05	0.0007162673	0.1
5.210977e-05	0.7617265	0.1	5.210977e-05	5.106165e-05	0.1	5.210977e-05	2.774698e-05	0.1	5.210977e-05	0.1180014	0.1	5.210977e-05	0.000231488399	0.1	5.210977e-05	2.568906e-05	0.1	5.210977e-05	0.0008196717	0.1
6.139298e-05	0.7280878	0.1	6.139298e-05	5.774052e-05	0.1	6.139298e-05	3.223921e-05	0.1	6.139298e-05	0.1346826	0.1	6.139298e-05	0.00025868128699999996	0.1	6.139298e-05	2.891306e-05	0.1	6.139298e-05	0.0009197161	0.1
7.182956e-05	0.6927372	0.1	7.182956e-05	6.46473e-05	0.1	7.182956e-05	3.722926e-05	0.1	7.182956e-05	0.1522232	0.1	7.182956e-05	0.000284624413	0.1	7.182956e-05	3.209576e-05	0.1	7.182956e-05	0.001017186	0.1
