Batch	m_SP	13	R	W1	W2	W3	W4	W5	W6	P1	P2	P3	P4	P5	P6																							
6.831207e-12	9.78472115181e-06	0.1	6.831207e-12	6.061022e-118	0.1	6.831207e-12	2.744659e-12	0.1	6.831207e-12	1.026627e-10	0.1	6.831207e-12	6.061022e-118	0.1	6.831207e-12	1.663458e-07	0.1	6.831207e-12	1.41093e-10	0.1	6.831207e-12	9.168257e-09	0.1	6.831207e-12	2.591265e-08	0.1	6.831207e-12	1.081523e-08	0.1	6.831207e-12	9.11334e-12	0.1	6.831207e-12	2.684593e-09	0.1	6.831207e-12	1.328571e-13	0.1
1.525024e-11	9.5258857875818e-06	0.1	1.525024e-11	1.491469e-117	0.1	1.525024e-11	6.045289e-12	0.1	1.525024e-11	2.261552e-10	0.1	1.525024e-11	1.491469e-117	0.1	1.525024e-11	3.664405e-07	0.1	1.525024e-11	3.108142e-10	0.1	1.525024e-11	2.019667e-08	0.1	1.525024e-11	5.708267e-08	0.1	1.525024e-11	2.382473e-08	0.1	1.525024e-11	2.007565e-11	0.1	1.525024e-11	5.913854e-09	0.1	1.525024e-11	2.926689e-13	0.1
3.168238e-11	9.040252788481001e-06	0.1	3.168238e-11	3.64512e-117	0.1	3.168238e-11	1.223523e-11	0.1	3.168238e-11	4.57858e-10	0.1	3.168238e-11	3.64512e-117	0.1	3.168238e-11	7.41862e-07	0.1	3.168238e-11	6.292569e-10	0.1	3.168238e-11	4.088859e-08	0.1	3.168238e-11	1.155648e-07	0.1	3.168238e-11	4.823348e-08	0.1	3.168238e-11	4.064338e-11	0.1	3.168238e-11	1.197267e-08	0.1	3.168238e-11	5.925113e-13	0.1
6.08919e-11	8.237309331092e-06	0.1	6.08919e-11	8.785828e-117	0.1	6.08919e-11	2.246077e-11	0.1	6.08919e-11	8.409661e-10	0.1	6.08919e-11	8.785828e-117	0.1	6.08919e-11	1.362582e-06	0.1	6.08919e-11	1.155796e-09	0.1	6.08919e-11	7.510111e-08	0.1	6.08919e-11	2.122598e-07	0.1	6.08919e-11	8.859104e-08	0.1	6.08919e-11	7.465008e-11	0.1	6.08919e-11	2.199036e-08	0.1	6.08919e-11	1.08827e-12	0.1
1.015087e-10	7.2379322771046e-06	0.1	1.015087e-10	1.848332e-116	0.1	1.015087e-10	3.516936e-11	0.1	1.015087e-10	1.317822e-09	0.1	1.015087e-10	1.848332e-116	0.1	1.015087e-10	2.135152e-06	0.1	1.015087e-10	1.811205e-09	0.1	1.015087e-10	1.176846e-07	0.1	1.015087e-10	3.326121e-07	0.1	1.015087e-10	1.388221e-07	0.1	1.015087e-10	1.169764e-10	0.1	1.015087e-10	3.445886e-08	0.1	1.015087e-10	1.705313e-12	0.1
1.585504e-10	6.035719209943499e-06	0.1	1.585504e-10	3.648281e-116	0.1	1.585504e-10	5.042179e-11	0.1	1.585504e-10	1.891506e-09	0.1	1.585504e-10	3.648281e-116	0.1	1.585504e-10	3.064518e-06	0.1	1.585504e-10	2.599747e-09	0.1	1.585504e-10	1.689132e-07	0.1	1.585504e-10	4.773946e-07	0.1	1.585504e-10	1.992488e-07	0.1	1.585504e-10	1.678936e-10	0.1	1.585504e-10	4.945817e-08	0.1	1.585504e-10	2.447593e-12	0.1
2.155921e-10	5.033194130925e-06	0.1	2.155921e-10	5.882767e-116	0.1	2.155921e-10	6.309971e-11	0.1	2.155921e-10	2.369953e-09	0.1	2.155921e-10	5.882767e-116	0.1	2.155921e-10	3.839511e-06	0.1	2.155921e-10	3.25744e-09	0.1	2.155921e-10	2.116355e-07	0.1	2.155921e-10	5.981323e-07	0.1	2.155921e-10	2.496395e-07	0.1	2.155921e-10	2.103537e-10	0.1	2.155921e-10	6.196629e-08	0.1	2.155921e-10	3.06658e-12	0.1
3.022116e-10	3.8199184524332e-06	0.1	3.022116e-10	9.948501e-116	0.1	3.022116e-10	7.83667e-11	0.1	3.022116e-10	2.949075e-09	0.1	3.022116e-10	9.948501e-116	0.1	3.022116e-10	4.777409e-06	0.1	3.022116e-10	4.053636e-09	0.1	3.022116e-10	2.633437e-07	0.1	3.022116e-10	7.442582e-07	0.1	3.022116e-10	3.106246e-07	0.1	3.022116e-10	2.617404e-10	0.1	3.022116e-10	7.710418e-08	0.1	3.022116e-10	3.815692e-12	0.1
3.888311e-10	2.8991103699295997e-06	0.1	3.888311e-10	1.465065e-115	0.1	3.888311e-10	8.986342e-11	0.1	3.888311e-10	3.38871e-09	0.1	3.888311e-10	1.465065e-115	0.1	3.888311e-10	5.489205e-06	0.1	3.888311e-10	4.658192e-09	0.1	3.888311e-10	3.025932e-07	0.1	3.888311e-10	8.551674e-07	0.1	3.888311e-10	3.569104e-07	0.1	3.888311e-10	3.007407e-10	0.1	3.888311e-10	8.859338e-08	0.1	3.888311e-10	4.384227e-12	0.1
4.754506e-10	2.2002680365308e-06	0.1	4.754506e-10	1.98358e-115	0.1	4.754506e-10	9.849899e-11	0.1	4.754506e-10	3.722481e-09	0.1	4.754506e-10	1.98358e-115	0.1	4.754506e-10	6.029403e-06	0.1	4.754506e-10	5.117307e-09	0.1	4.754506e-10	3.323874e-07	0.1	4.754506e-10	9.393489e-07	0.1	4.754506e-10	3.920403e-07	0.1	4.754506e-10	3.303404e-10	0.1	4.754506e-10	9.731341e-08	0.1	4.754506e-10	4.815713e-12	0.1
