Batch	m_SP	5	Pr3	W1	W2	Pr1	Pr2							
4.047667e-09	9.876635244976501e-06	0.1	4.047667e-09	9.519959e-10	0.1	4.047667e-09	1.565174e-11	0.1	4.047667e-09	7.508144e-08	0.1	4.047667e-09	4.721615e-08	0.1
1.122275e-08	9.661851481904698e-06	0.1	1.122275e-08	2.610476e-09	0.1	1.122275e-08	4.250332e-11	0.1	1.122275e-08	2.059076e-07	0.1	1.122275e-08	1.294882e-07	0.1
2.310656e-08	9.316340314092001e-06	0.1	2.310656e-08	5.277473e-09	0.1	2.310656e-08	8.454765e-11	0.1	2.310656e-08	4.163625e-07	0.1	2.310656e-08	2.618358e-07	0.1
4.29129e-08	8.767726800359999e-06	0.1	4.29129e-08	9.509669e-09	0.1	4.29129e-08	1.482659e-10	0.1	4.29129e-08	7.505334e-07	0.1	4.29129e-08	4.719836e-07	0.1
8.164801e-08	7.7864290044072e-06	0.1	8.164801e-08	1.707056e-08	0.1	8.164801e-08	2.521943e-10	0.1	8.164801e-08	1.348274e-06	0.1	8.164801e-08	8.478794e-07	0.1
1.329702e-07	6.6533275095672e-06	0.1	1.329702e-07	2.578221e-08	0.1	1.329702e-07	3.541562e-10	0.1	1.329702e-07	2.038509e-06	0.1	1.329702e-07	1.281939e-06	0.1
1.926839e-07	5.5407992113424e-06	0.1	1.926839e-07	3.430801e-08	0.1	1.926839e-07	4.321334e-10	0.1	1.926839e-07	2.716244e-06	0.1	1.926839e-07	1.708137e-06	0.1
2.648383e-07	4.44171115241e-06	0.1	2.648383e-07	4.269037e-08	0.1	2.648383e-07	4.829015e-10	0.1	2.648383e-07	3.385835e-06	0.1	2.648383e-07	2.129212e-06	0.1
3.556539e-07	3.3627501774204e-06	0.1	3.556539e-07	5.08557e-08	0.1	3.556539e-07	5.004469e-10	0.1	3.556539e-07	4.043224e-06	0.1	3.556539e-07	2.542615e-06	0.1
4.464695e-07	2.5458897007484e-06	0.1	4.464695e-07	5.696539e-08	0.1	4.464695e-07	4.856969e-10	0.1	4.464695e-07	4.54098e-06	0.1	4.464695e-07	2.855636e-06	0.1
5.372851e-07	1.927459305108e-06	0.1	5.372851e-07	6.151716e-08	0.1	5.372851e-07	4.528677e-10	0.1	5.372851e-07	4.917878e-06	0.1	5.372851e-07	3.092659e-06	0.1
6.281007e-07	1.4592560032645e-06	0.1	6.281007e-07	6.48883e-08	0.1	6.281007e-07	4.112718e-10	0.1	6.281007e-07	5.203272e-06	0.1	6.281007e-07	3.272145e-06	0.1
7.189163e-07	1.1047882295908002e-06	0.1	7.189163e-07	6.736478e-08	0.1	7.189163e-07	3.668391e-10	0.1	7.189163e-07	5.419389e-06	0.1	7.189163e-07	3.408071e-06	0.1
8.097319e-07	8.364260239578e-07	0.1	8.097319e-07	6.916337e-08	0.1	8.097319e-07	3.231938e-10	0.1	8.097319e-07	5.583055e-06	0.1	8.097319e-07	3.511017e-06	0.1
9.005474e-07	6.332535779700599e-07	0.1	9.005474e-07	7.044839e-08	0.1	9.005474e-07	2.824114e-10	0.1	9.005474e-07	5.707009e-06	0.1	9.005474e-07	3.588995e-06	0.1
9.91363e-07	4.7943499878058e-07	0.1	9.91363e-07	7.134439e-08	0.1	9.91363e-07	2.455473e-10	0.1	9.91363e-07	5.800897e-06	0.1	9.91363e-07	3.648069e-06	0.1
1.089838e-06	3.545620504476e-07	0.1	1.089838e-06	7.198547e-08	0.1	1.089838e-06	2.104564e-10	0.1	1.089838e-06	5.877166e-06	0.1	1.089838e-06	3.69607e-06	0.1
1.199802e-06	2.5314611292333e-07	0.1	1.199802e-06	7.240159e-08	0.1	1.199802e-06	1.772299e-10	0.1	1.199802e-06	5.939165e-06	0.1	1.199802e-06	3.735106e-06	0.1
1.309767e-06	1.8074133932547e-07	0.1	1.309767e-06	7.258918e-08	0.1	1.309767e-06	1.498239e-10	0.1	1.309767e-06	5.983488e-06	0.1	1.309767e-06	3.763029e-06	0.1
1.419731e-06	1.2904854478822e-07	0.1	1.419731e-06	7.26139e-08	0.1	1.419731e-06	1.275443e-10	0.1	1.419731e-06	6.015191e-06	0.1	1.419731e-06	3.783018e-06	0.1
