Batch	m_SP	11	N1a_L	N3	N4	N5	N6	N7a	N7c	N7b	Flvln	Nphln	Azln																			
0.0	1.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
2.27257e-15	1.0	0.1	2.27257e-15	0.0	0.1	2.27257e-15	0.0	0.1	2.27257e-15	0.0	0.1	2.27257e-15	0.0	0.1	2.27257e-15	0.0	0.1	2.27257e-15	0.0	0.1	2.27257e-15	0.0	0.1	2.27257e-15	0.0	0.1	2.27257e-15	0.0	0.1	2.27257e-15	0.0	0.1
1.716049e-14	1.0000001	0.1	1.716049e-14	0.0	0.1	1.716049e-14	0.0	0.1	1.716049e-14	0.0	0.1	1.716049e-14	0.0	0.1	1.716049e-14	0.0	0.1	1.716049e-14	0.0	0.1	1.716049e-14	0.0	0.1	1.716049e-14	0.0	0.1	1.716049e-14	0.0	0.1	1.716049e-14	0.0	0.1
4.465932e-14	1.0	0.1	4.465932e-14	0.0	0.1	4.465932e-14	0.0	0.1	4.465932e-14	0.0	0.1	4.465932e-14	0.0	0.1	4.465932e-14	0.0	0.1	4.465932e-14	0.0	0.1	4.465932e-14	0.0	0.1	4.465932e-14	0.0	0.1	4.465932e-14	0.0	0.1	4.465932e-14	0.0	0.1
9.12567e-14	1.0	0.1	9.12567e-14	0.0	0.1	9.12567e-14	0.0	0.1	9.12567e-14	0.0	0.1	9.12567e-14	0.0	0.1	9.12567e-14	0.0	0.1	9.12567e-14	0.0	0.1	9.12567e-14	0.0	0.1	9.12567e-14	0.0	0.1	9.12567e-14	0.0	0.1	9.12567e-14	0.0	0.1
1.538226e-13	1.0	0.1	1.538226e-13	0.0	0.1	1.538226e-13	0.0	0.1	1.538226e-13	0.0	0.1	1.538226e-13	0.0	0.1	1.538226e-13	0.0	0.1	1.538226e-13	0.0	0.1	1.538226e-13	0.0	0.1	1.538226e-13	0.0	0.1	1.538226e-13	0.0	0.1	1.538226e-13	0.0	0.1
2.163886e-13	1.0	0.1	2.163886e-13	0.0	0.1	2.163886e-13	0.0	0.1	2.163886e-13	0.0	0.1	2.163886e-13	0.0	0.1	2.163886e-13	0.0	0.1	2.163886e-13	0.0	0.1	2.163886e-13	0.0	0.1	2.163886e-13	0.0	0.1	2.163886e-13	0.0	0.1	2.163886e-13	0.0	0.1
3.384394e-13	1.0	0.1	3.384394e-13	0.0	0.1	3.384394e-13	0.0	0.1	3.384394e-13	0.0	0.1	3.384394e-13	0.0	0.1	3.384394e-13	0.0	0.1	3.384394e-13	0.0	0.1	3.384394e-13	0.0	0.1	3.384394e-13	0.0	0.1	3.384394e-13	0.0	0.1	3.384394e-13	0.0	0.1
5.58131e-13	1.0	0.1	5.58131e-13	0.0	0.1	5.58131e-13	0.0	0.1	5.58131e-13	0.0	0.1	5.58131e-13	0.0	0.1	5.58131e-13	0.0	0.1	5.58131e-13	0.0	0.1	5.58131e-13	0.0	0.1	5.58131e-13	0.0	0.1	5.58131e-13	0.0	0.1	5.58131e-13	0.0	0.1
8.250729e-13	1.0000001	0.1	8.250729e-13	0.0	0.1	8.250729e-13	0.0	0.1	8.250729e-13	0.0	0.1	8.250729e-13	0.0	0.1	8.250729e-13	0.0	0.1	8.250729e-13	0.0	0.1	8.250729e-13	0.0	0.1	8.250729e-13	0.0	0.1	8.250729e-13	0.0	0.1	8.250729e-13	0.0	0.1
1.126275e-12	1.0000000999999998	0.1	1.126275e-12	0.0	0.1	1.126275e-12	0.0	0.1	1.126275e-12	0.0	0.1	1.126275e-12	0.0	0.1	1.126275e-12	0.0	0.1	1.126275e-12	0.0	0.1	1.126275e-12	0.0	0.1	1.126275e-12	0.0	0.1	1.126275e-12	0.0	0.1	1.126275e-12	0.0	0.1
1.491099e-12	1.0000001	0.1	1.491099e-12	0.0	0.1	1.491099e-12	0.0	0.1	1.491099e-12	0.0	0.1	1.491099e-12	0.0	0.1	1.491099e-12	0.0	0.1	1.491099e-12	0.0	0.1	1.491099e-12	0.0	0.1	1.491099e-12	0.0	0.1	1.491099e-12	0.0	0.1	1.491099e-12	0.0	0.1
1.855923e-12	1.0000000999999998	0.1	1.855923e-12	0.0	0.1	1.855923e-12	0.0	0.1	1.855923e-12	0.0	0.1	1.855923e-12	0.0	0.1	1.855923e-12	0.0	0.1	1.855923e-12	0.0	0.1	1.855923e-12	0.0	0.1	1.855923e-12	0.0	0.1	1.855923e-12	0.0	0.1	1.855923e-12	0.0	0.1
2.220748e-12	1.0000000999999998	0.1	2.220748e-12	0.0	0.1	2.220748e-12	0.0	0.1	2.220748e-12	0.0	0.1	2.220748e-12	0.0	0.1	2.220748e-12	0.0	0.1	2.220748e-12	0.0	0.1	2.220748e-12	0.0	0.1	2.220748e-12	0.0	0.1	2.220748e-12	0.0	0.1	2.220748e-12	0.0	0.1
2.585572e-12	1.0000000199999999	0.1	2.585572e-12	0.0	0.1	2.585572e-12	0.0	0.1	2.585572e-12	0.0	0.1	2.585572e-12	0.0	0.1	2.585572e-12	0.0	0.1	2.585572e-12	0.0	0.1	2.585572e-12	0.0	0.1	2.585572e-12	0.0	0.1	2.585572e-12	0.0	0.1	2.585572e-12	0.0	0.1
