Batch	m_SP	7	R	W4_L	W3	P1	P2_L	P3	P4	
3.153615000000e-09	9.870394308011e-06	1.000000000000e-01	3.153615000000e-09	1.708648000000e-08	1.000000000000e-01	3.153615000000e-09	8.750058000000e-11	1.000000000000e-01	3.153615000000e-09	4.009119000000e-08	1.000000000000e-01	3.153615000000e-09	6.077315200000e-08	1.000000000000e-01	3.153615000000e-09	1.145462000000e-08	1.000000000000e-01	3.153615000000e-09	1.326827000000e-11	1.000000000000e-01
8.706568000000e-09	9.646420640844e-06	1.000000000000e-01	8.706568000000e-09	4.663656000000e-08	1.000000000000e-01	8.706568000000e-09	2.388279000000e-10	1.000000000000e-01	8.706568000000e-09	1.094267000000e-07	1.000000000000e-01	8.706568000000e-09	1.658769250000e-07	1.000000000000e-01	8.706568000000e-09	3.126476000000e-08	1.000000000000e-01	8.706568000000e-09	3.621501000000e-11	1.000000000000e-01
1.786475000000e-08	9.288081545292e-06	1.000000000000e-01	1.786475000000e-08	9.391418000000e-08	1.000000000000e-01	1.786475000000e-08	4.809387000000e-10	1.000000000000e-01	1.786475000000e-08	2.203578000000e-07	1.000000000000e-01	1.786475000000e-08	3.340342600000e-07	1.000000000000e-01	1.786475000000e-08	6.295934000000e-08	1.000000000000e-01	1.786475000000e-08	7.292790000000e-11	1.000000000000e-01
3.312839000000e-08	8.720186204859e-06	1.000000000000e-01	3.312839000000e-08	1.688396000000e-07	1.000000000000e-01	3.312839000000e-08	8.646355000000e-10	1.000000000000e-01	3.312839000000e-08	3.961617000000e-07	1.000000000000e-01	3.312839000000e-08	6.005301900000e-07	1.000000000000e-01	3.312839000000e-08	1.131889000000e-07	1.000000000000e-01	3.312839000000e-08	1.311105000000e-10	1.000000000000e-01
6.305211000000e-08	7.705639531216e-06	1.000000000000e-01	6.305211000000e-08	3.026935000000e-07	1.000000000000e-01	6.305211000000e-08	1.550108000000e-09	1.000000000000e-01	6.305211000000e-08	7.102367000000e-07	1.000000000000e-01	6.305211000000e-08	1.076626270000e-06	1.000000000000e-01	6.305211000000e-08	2.029242000000e-07	1.000000000000e-01	6.305211000000e-08	2.350540000000e-10	1.000000000000e-01
1.023025000000e-07	6.551628827718e-06	1.000000000000e-01	1.023025000000e-07	4.549469000000e-07	1.000000000000e-01	1.023025000000e-07	2.329808000000e-09	1.000000000000e-01	1.023025000000e-07	1.067489000000e-06	1.000000000000e-01	1.023025000000e-07	1.618169710000e-06	1.000000000000e-01	1.023025000000e-07	3.049950000000e-07	1.000000000000e-01	1.023025000000e-07	3.532865000000e-10	1.000000000000e-01
1.477706000000e-07	5.429104991466e-06	1.000000000000e-01	1.477706000000e-07	6.030447000000e-07	1.000000000000e-01	1.477706000000e-07	3.088227000000e-09	1.000000000000e-01	1.477706000000e-07	1.414996000000e-06	1.000000000000e-01	1.477706000000e-07	2.144936240000e-06	1.000000000000e-01	1.477706000000e-07	4.042807000000e-07	1.000000000000e-01	1.477706000000e-07	4.682932000000e-10	1.000000000000e-01
2.026669000000e-07	4.326960527328e-06	1.000000000000e-01	2.026669000000e-07	7.484524000000e-07	1.000000000000e-01	2.026669000000e-07	3.832872000000e-09	1.000000000000e-01	2.026669000000e-07	1.756200000000e-06	1.000000000000e-01	2.026669000000e-07	2.662139200000e-06	1.000000000000e-01	2.026669000000e-07	5.017636000000e-07	1.000000000000e-01	2.026669000000e-07	5.812127000000e-10	1.000000000000e-01
2.717053000000e-07	3.252752280416e-06	1.000000000000e-01	2.717053000000e-07	8.901717000000e-07	1.000000000000e-01	2.717053000000e-07	4.558631000000e-09	1.000000000000e-01	2.717053000000e-07	2.088763000000e-06	1.000000000000e-01	2.717053000000e-07	3.166229000000e-06	1.000000000000e-01	2.717053000000e-07	5.967747000000e-07	1.000000000000e-01	2.717053000000e-07	6.912707000000e-10	1.000000000000e-01
3.407436000000e-07	2.445228408535e-06	1.000000000000e-01	3.407436000000e-07	9.967051000000e-07	1.000000000000e-01	3.407436000000e-07	5.104201000000e-09	1.000000000000e-01	3.407436000000e-07	2.338773000000e-06	1.000000000000e-01	3.407436000000e-07	3.545170000000e-06	1.000000000000e-01	3.407436000000e-07	6.681973000000e-07	1.000000000000e-01	3.407436000000e-07	7.740063000000e-10	1.000000000000e-01
4.097820000000e-07	1.838179566592e-06	1.000000000000e-01	4.097820000000e-07	1.076788000000e-06	1.000000000000e-01	4.097820000000e-07	5.514316000000e-09	1.000000000000e-01	4.097820000000e-07	2.526724000000e-06	1.000000000000e-01	4.097820000000e-07	3.830030500000e-06	1.000000000000e-01	4.097820000000e-07	7.218874000000e-07	1.000000000000e-01	4.097820000000e-07	8.362027000000e-10	1.000000000000e-01
4.788204000000e-07	1.381836817432e-06	1.000000000000e-01	4.788204000000e-07	1.136986000000e-06	1.000000000000e-01	4.788204000000e-07	5.822605000000e-09	1.000000000000e-01	4.788204000000e-07	2.668024000000e-06	1.000000000000e-01	4.788204000000e-07	4.044166700000e-06	1.000000000000e-01	4.788204000000e-07	7.622472000000e-07	1.000000000000e-01	4.788204000000e-07	8.829590000000e-10	1.000000000000e-01
5.478588000000e-07	1.038785509289e-06	1.000000000000e-01	5.478588000000e-07	1.182237000000e-06	1.000000000000e-01	5.478588000000e-07	6.054345000000e-09	1.000000000000e-01	5.478588000000e-07	2.774254000000e-06	1.000000000000e-01	5.478588000000e-07	4.205137100000e-06	1.000000000000e-01	5.478588000000e-07	7.925861000000e-07	1.000000000000e-01	5.478588000000e-07	9.181083000000e-10	1.000000000000e-01
