Batch	m_SP	7	P3	W4_L	W3	R	P1	P2_L	P4											
8.801356e-12	9.73773962163e-06	0.1	8.801356e-12	2.5962213e-07	0.1	8.801356e-12	2.739515e-12	0.1	8.801356e-12	1.70677e-10	0.1	8.801356e-12	1.077467e-09	0.1	8.801356e-12	1.2354612199999998e-09	0.1	8.801356e-12	9.512941e-16	0.1
1.884179e-11	9.44705252853e-06	0.1	1.884179e-11	5.475177999999999e-07	0.1	1.884179e-11	5.778943e-12	0.1	1.884179e-11	3.599287e-10	0.1	1.884179e-11	2.282794e-09	0.1	1.884179e-11	2.5649757500000003e-09	0.1	1.884179e-11	2.00612e-15	0.1
4.207644e-11	8.807212926990002e-06	0.1	4.207644e-11	1.1813063300000001e-06	0.1	4.207644e-11	1.247618e-11	0.1	4.207644e-11	7.765099e-10	0.1	4.207644e-11	4.976856e-09	0.1	4.207644e-11	5.3355875e-09	0.1	4.207644e-11	4.328018e-15	0.1
8.38988e-11	7.76272937193e-06	0.1	8.38988e-11	2.2162063399999998e-06	0.1	8.38988e-11	2.343124e-11	0.1	8.38988e-11	1.456585e-09	0.1	8.38988e-11	9.504777e-09	0.1	8.38988e-11	9.363428e-09	0.1	8.38988e-11	8.118593e-15	0.1
1.364861e-10	6.623366765670001e-06	0.1	1.364861e-10	3.3455797000000003e-06	0.1	1.364861e-10	3.541687e-11	0.1	1.364861e-10	2.198504e-09	0.1	1.364861e-10	1.464992e-08	0.1	1.364861e-10	1.2973037e-08	0.1	1.364861e-10	1.225393e-14	0.1
1.931521e-10	5.5820851785900005e-06	0.1	1.931521e-10	4.3782234e-06	0.1	1.931521e-10	4.640815e-11	0.1	1.931521e-10	2.876626e-09	0.1	1.931521e-10	1.956952e-08	0.1	1.931521e-10	1.54432098e-08	0.1	1.931521e-10	1.603374e-14	0.1
2.590398e-10	4.5753642459000005e-06	0.1	2.590398e-10	5.3771249e-06	0.1	2.590398e-10	5.707489e-11	0.1	2.590398e-10	3.532319e-09	0.1	2.590398e-10	2.455955e-08	0.1	2.590398e-10	1.6939145500000002e-08	0.1	2.590398e-10	1.968861e-14	0.1
3.310753e-10	3.6812541870900004e-06	0.1	3.310753e-10	6.2648172e-06	0.1	3.310753e-10	6.658851e-11	0.1	3.310753e-10	4.114746e-09	0.1	3.310753e-10	2.922381e-08	0.1	3.310753e-10	1.73790042e-08	0.1	3.310753e-10	2.293516e-14	0.1
4.031108e-10	2.961870381e-06	0.1	4.031108e-10	6.9794831e-06	0.1	4.031108e-10	7.427653e-11	0.1	4.031108e-10	4.583423e-09	0.1	4.031108e-10	3.317109e-08	0.1	4.031108e-10	1.69876068e-08	0.1	4.031108e-10	2.554771e-14	0.1
4.751463e-10	2.38306716909e-06	0.1	4.751463e-10	7.5548455999999995e-06	0.1	4.751463e-10	8.048899e-11	0.1	4.751463e-10	4.960567e-09	0.1	4.751463e-10	3.650234e-08	0.1	4.751463e-10	1.60762151e-08	0.1	4.751463e-10	2.765009e-14	0.1
5.501458e-10	1.90029499686e-06	0.1	5.501458e-10	8.0350502e-06	0.1	5.501458e-10	8.569336e-11	0.1	5.501458e-10	5.275186e-09	0.1	5.501458e-10	3.941192e-08	0.1	5.501458e-10	1.4811638200000001e-08	0.1	5.501458e-10	2.940396e-14	0.1
6.370016e-10	1.46205437931e-06	0.1	6.370016e-10	8.4712587e-06	0.1	6.370016e-10	9.044001e-11	0.1	6.370016e-10	5.560832e-09	0.1	6.370016e-10	4.218244e-08	0.1	6.370016e-10	1.31645582e-08	0.1	6.370016e-10	3.099637e-14	0.1
7.238575e-10	1.1248796386009e-06	0.1	7.238575e-10	8.807116699999999e-06	0.1	7.238575e-10	9.411044e-11	0.1	7.238575e-10	5.780645e-09	0.1	7.238575e-10	4.442052e-08	0.1	7.238575e-10	1.14848844e-08	0.1	7.238575e-10	3.222182e-14	0.1
8.107133e-10	8.654633587317901e-07	0.1	8.107133e-10	9.0657102e-06	0.1	8.107133e-10	9.694848e-11	0.1	8.107133e-10	5.949797e-09	0.1	8.107133e-10	4.622368e-08	0.1	8.107133e-10	9.8769057e-09	0.1	8.107133e-10	3.316486e-14	0.1
