Batch	m_SP	7	P2_L	R	W4_L	W3	P1	P3	P4											
2.762775e-10	9.7200606508086e-06	0.1	2.762775e-10	2.817501e-08	0.1	2.762775e-10	2.697343e-08	0.1	2.762775e-10	2.725939e-10	0.1	2.762775e-10	1.756631e-07	0.1	2.762775e-10	3.593437e-08	0.1	2.762775e-10	2.169855e-10	0.1
6.018519e-10	9.4143069442204e-06	0.1	6.018519e-10	6.041159e-08	0.1	6.018519e-10	5.783434e-08	0.1	6.018519e-10	5.844767e-10	0.1	6.018519e-10	3.766412e-07	0.1	6.018519e-10	7.704897e-08	0.1	6.018519e-10	4.652478e-10	0.1
1.365784e-09	8.734127452921e-06	0.1	1.365784e-09	1.321284e-07	0.1	1.365784e-09	1.264872e-07	0.1	1.365784e-09	1.278296e-09	0.1	1.365784e-09	8.237271e-07	0.1	1.365784e-09	1.685172e-07	0.1	1.365784e-09	1.017547e-09	0.1
2.740861e-09	7.6313066338886e-06	0.1	2.740861e-09	2.484189e-07	0.1	2.740861e-09	2.377987e-07	0.1	2.740861e-09	2.403255e-09	0.1	2.740861e-09	1.548592e-06	0.1	2.740861e-09	3.168363e-07	0.1	2.740861e-09	1.913077e-09	0.1
4.06089e-09	6.7039221583575e-06	0.1	4.06089e-09	3.462218e-07	0.1	4.06089e-09	3.314028e-07	0.1	4.06089e-09	3.349281e-09	0.1	4.06089e-09	2.15812e-06	0.1	4.06089e-09	4.415772e-07	0.1	4.06089e-09	2.666202e-09	0.1
5.069168e-09	6.072264334708e-06	0.1	5.069168e-09	4.128435e-07	0.1	5.069168e-09	3.95158e-07	0.1	5.069168e-09	3.993648e-09	0.1	5.069168e-09	2.573264e-06	0.1	5.069168e-09	5.265494e-07	0.1	5.069168e-09	3.179198e-09	0.1
6.453236e-09	5.3009988934736e-06	0.1	6.453236e-09	4.94198e-07	0.1	6.453236e-09	4.730045e-07	0.1	6.453236e-09	4.780451e-09	0.1	6.453236e-09	3.080146e-06	0.1	6.453236e-09	6.303134e-07	0.1	6.453236e-09	3.805614e-09	0.1
8.415444e-09	4.3724907458929e-06	0.1	8.415444e-09	5.921513e-07	0.1	8.415444e-09	5.667216e-07	0.1	8.415444e-09	5.727689e-09	0.1	8.415444e-09	3.690339e-06	0.1	8.415444e-09	7.552499e-07	0.1	8.415444e-09	4.559799e-09	0.1
1.110394e-08	3.358593033075e-06	0.1	1.110394e-08	6.991313e-07	0.1	1.110394e-08	6.690574e-07	0.1	1.110394e-08	6.762078e-09	0.1	1.110394e-08	4.356607e-06	0.1	1.110394e-08	8.917018e-07	0.1	1.110394e-08	5.383427e-09	0.1
1.379244e-08	2.57987205358464e-06	0.1	1.379244e-08	7.813122e-07	0.1	1.379244e-08	7.476559e-07	0.1	1.379244e-08	7.556569e-09	0.1	1.379244e-08	4.868297e-06	0.1	1.379244e-08	9.965246e-07	0.1	1.379244e-08	6.016083e-09	0.1
1.648094e-08	1.98175647480598e-06	0.1	1.648094e-08	8.444442e-07	0.1	1.648094e-08	8.080253e-07	0.1	1.648094e-08	8.166818e-09	0.1	1.648094e-08	5.261288e-06	0.1	1.648094e-08	1.077051e-06	0.1	1.648094e-08	6.502059e-09	0.1
1.916944e-08	1.5223448567922e-06	0.1	1.916944e-08	8.929436e-07	0.1	1.916944e-08	8.543948e-07	0.1	1.916944e-08	8.635566e-09	0.1	1.916944e-08	5.563126e-06	0.1	1.916944e-08	1.138915e-06	0.1	1.916944e-08	6.875373e-09	0.1
2.185794e-08	1.1694601745796201e-06	0.1	2.185794e-08	9.302026e-07	0.1	2.185794e-08	8.900122e-07	0.1	2.185794e-08	8.995633e-09	0.1	2.185794e-08	5.794962e-06	0.1	2.185794e-08	1.186441e-06	0.1	2.185794e-08	7.16215e-09	0.1
2.454644e-08	8.9839423254504e-07	0.1	2.454644e-08	9.588268e-07	0.1	2.454644e-08	9.173714e-07	0.1	2.454644e-08	9.272224e-09	0.1	2.454644e-08	5.973036e-06	0.1	2.454644e-08	1.222954e-06	0.1	2.454644e-08	7.382453e-09	0.1
2.734543e-08	6.8273299743435e-07	0.1	2.734543e-08	9.816032e-07	0.1	2.734543e-08	9.391385e-07	0.1	2.734543e-08	9.492287e-09	0.1	2.734543e-08	6.114706e-06	0.1	2.734543e-08	1.252007e-06	0.1	2.734543e-08	7.557741e-09	0.1
3.058637e-08	4.9684538543792e-07	0.1	3.058637e-08	1.001238e-06	0.1	3.058637e-08	9.579004e-07	0.1	3.058637e-08	9.681974e-09	0.1	3.058637e-08	6.236811e-06	0.1	3.058637e-08	1.277053e-06	0.1	3.058637e-08	7.708842e-09	0.1
3.382732e-08	3.6157792865306e-07	0.1	3.382732e-08	1.015527e-06	0.1	3.382732e-08	9.715532e-07	0.1	3.382732e-08	9.82001e-09	0.1	3.382732e-08	6.325662e-06	0.1	3.382732e-08	1.295282e-06	0.1	3.382732e-08	7.818803e-09	0.1
3.706826e-08	2.6314297968479397e-07	0.1	3.706826e-08	1.025927e-06	0.1	3.706826e-08	9.814883e-07	0.1	3.706826e-08	9.920462e-09	0.1	3.706826e-08	6.390316e-06	0.1	3.706826e-08	1.308548e-06	0.1	3.706826e-08	7.898829e-09	0.1
4.070542e-08	1.8421269401160002e-07	0.1	4.070542e-08	1.034267e-06	0.1	4.070542e-08	9.894548e-07	0.1	4.070542e-08	1.000101e-08	0.1	4.070542e-08	6.442157e-06	0.1	4.070542e-08	1.319187e-06	0.1	4.070542e-08	7.963002e-09	0.1
4.460673e-08	1.25663934146775e-07	0.1	4.460673e-08	1.040455e-06	0.1	4.460673e-08	9.953642e-07	0.1	4.460673e-08	1.006076e-08	0.1	4.460673e-08	6.480611e-06	0.1	4.460673e-08	1.32708e-06	0.1	4.460673e-08	8.010607e-09	0.1
