Batch	m_SP	7	P2_L	R	W4_L	W3	P1	P3	P4											
9.040042e-11	9.882039355259999e-06	0.1	9.040042e-11	9.265445e-09	0.1	9.040042e-11	9.465438e-10	0.1	9.040042e-11	3.116345e-11	0.1	9.040042e-11	4.227986e-08	0.1	9.040042e-11	1.496013e-08	0.1	9.040042e-11	1.788698e-10	0.1
3.518287e-10	9.6889472482458e-06	0.1	3.518287e-10	3.570715e-08	0.1	3.518287e-10	3.647755e-09	0.1	3.518287e-10	1.200967e-10	0.1	3.518287e-10	1.629361e-07	0.1	3.518287e-10	5.765339e-08	0.1	3.518287e-10	6.89324e-10	0.1
7.798274e-10	9.3809396249276e-06	0.1	7.798274e-10	7.788592e-08	0.1	7.798274e-10	7.956516e-09	0.1	7.798274e-10	2.619564e-10	0.1	7.798274e-10	3.553963e-07	0.1	7.798274e-10	1.257562e-07	0.1	7.798274e-10	1.503568e-09	0.1
1.79398e-09	8.689648382553e-06	0.1	1.79398e-09	1.725556e-07	0.1	1.79398e-09	1.762699e-08	0.1	1.79398e-09	5.803449e-10	0.1	1.79398e-09	7.873434e-07	0.1	1.79398e-09	2.786128e-07	0.1	1.79398e-09	3.331074e-09	0.1
3.619456e-09	7.571219943807e-06	0.1	3.619456e-09	3.257321e-07	0.1	3.619456e-09	3.327244e-08	0.1	3.619456e-09	1.095458e-09	0.1	3.619456e-09	1.486154e-06	0.1	3.619456e-09	5.259391e-07	0.1	3.619456e-09	6.287826e-09	0.1
5.364446e-09	6.636992664304999e-06	0.1	5.364446e-09	4.536934e-07	0.1	5.364446e-09	4.634088e-08	0.1	5.364446e-09	1.525731e-09	0.1	5.364446e-09	2.069843e-06	0.1	5.364446e-09	7.325543e-07	0.1	5.364446e-09	8.757674e-09	0.1
6.684461e-09	6.007697819772e-06	0.1	6.684461e-09	5.398946e-07	0.1	6.684461e-09	5.514361e-08	0.1	6.684461e-09	1.815561e-09	0.1	6.684461e-09	2.462997e-06	0.1	6.684461e-09	8.717423e-07	0.1	6.684461e-09	1.042139e-08	0.1
8.484747e-09	5.24453675049e-06	0.1	8.484747e-09	6.44441e-07	0.1	8.484747e-09	6.581874e-08	0.1	8.484747e-09	2.167044e-09	0.1	8.484747e-09	2.939767e-06	0.1	8.484747e-09	1.040554e-06	0.1	8.484747e-09	1.243907e-08	0.1
1.106571e-08	4.316446107810701e-06	0.1	1.106571e-08	7.715938e-07	0.1	1.106571e-08	7.880058e-08	0.1	1.106571e-08	2.594483e-09	0.1	1.106571e-08	3.519539e-06	0.1	1.106571e-08	1.245871e-06	0.1	1.106571e-08	1.489285e-08	0.1
1.463759e-08	3.296722579875e-06	0.1	1.463759e-08	9.113193e-07	0.1	1.463759e-08	9.306375e-08	0.1	1.463759e-08	3.06412e-09	0.1	1.463759e-08	4.156508e-06	0.1	1.463759e-08	1.471494e-06	0.1	1.463759e-08	1.758899e-08	0.1
