Batch	m_SP	7	R	W4_L	W3	P1	P2_L	P3	P4											
1.687427e-10	9.734924729242499e-06	0.1	1.687427e-10	9.141298e-09	0.1	1.687427e-10	1.475311e-10	0.1	1.687427e-10	3.311179e-08	0.1	1.687427e-10	1.4443274e-07	0.1	1.687427e-10	7.756456e-08	0.1	1.687427e-10	5.607761e-10	0.1
3.630027e-10	9.4385658940175e-06	0.1	3.630027e-10	1.934646e-08	0.1	3.630027e-10	3.124555e-10	0.1	3.630027e-10	7.015068e-08	0.1	3.630027e-10	3.0598346000000005e-07	0.1	3.630027e-10	1.643192e-07	0.1	3.630027e-10	1.188053e-09	0.1
8.141489e-10	8.7846536107776e-06	0.1	8.141489e-10	4.178734e-08	0.1	8.141489e-10	6.760283e-10	0.1	8.141489e-10	1.518974e-07	0.1	8.141489e-10	6.6248596e-07	0.1	8.141489e-10	3.557535e-07	0.1	8.141489e-10	2.572457e-09	0.1
1.626212e-09	7.719690818623e-06	0.1	1.626212e-09	7.807286e-08	0.1	1.626212e-09	1.267013e-09	0.1	1.626212e-09	2.851031e-07	0.1	1.626212e-09	1.2432379e-06	0.1	1.626212e-09	6.675654e-07	0.1	1.626212e-09	4.828229e-09	0.1
2.641026e-09	6.5684916378993e-06	0.1	2.641026e-09	1.168363e-07	0.1	2.641026e-09	1.903851e-09	0.1	2.641026e-09	4.292235e-07	0.1	2.641026e-09	1.8712788000000002e-06	0.1	2.641026e-09	1.004698e-06	0.1	2.641026e-09	7.268659e-09	0.1
3.730854e-09	5.5227050241888e-06	0.1	3.730854e-09	1.514915e-07	0.1	3.730854e-09	2.47992e-09	0.1	3.730854e-09	5.603035e-07	0.1	3.730854e-09	2.4421313e-06	0.1	3.730854e-09	1.311046e-06	0.1	3.730854e-09	9.488065e-09	0.1
4.99819e-09	4.5141739320821e-06	0.1	4.99819e-09	1.842002e-07	0.1	4.99819e-09	3.032308e-09	0.1	4.99819e-09	6.869135e-07	0.1	4.99819e-09	2.9930505999999997e-06	0.1	4.99819e-09	1.60659e-06	0.1	4.99819e-09	1.163154e-08	0.1
6.383865e-09	3.6210803375482e-06	0.1	6.383865e-09	2.123091e-07	0.1	6.383865e-09	3.517626e-09	0.1	6.383865e-09	7.992727e-07	0.1	6.383865e-09	3.4813982e-06	0.1	6.383865e-09	1.868436e-06	0.1	6.383865e-09	1.353347e-08	0.1
7.769539e-09	2.9047689085758003e-06	0.1	7.769539e-09	2.339744e-07	0.1	7.769539e-09	3.902878e-09	0.1	7.769539e-09	8.896395e-07	0.1	7.769539e-09	3.8735796e-06	0.1	7.769539e-09	2.078585e-06	0.1	7.769539e-09	1.506288e-08	0.1
9.155214e-09	2.3302454530236002e-06	0.1	9.155214e-09	2.504837e-07	0.1	9.155214e-09	4.207877e-09	0.1	9.155214e-09	9.623642e-07	0.1	9.155214e-09	4.188623e-06	0.1	9.155214e-09	2.247269e-06	0.1	9.155214e-09	1.629348e-08	0.1
1.059723e-08	1.8527718347905e-06	0.1	1.059723e-08	2.632984e-07	0.1	1.059723e-08	4.457127e-09	0.1	1.059723e-08	1.023061e-06	0.1	1.059723e-08	4.450961800000001e-06	0.1	1.059723e-08	2.387594e-06	0.1	1.059723e-08	1.732035e-08	0.1
1.22646e-08	1.421393988014e-06	0.1	1.22646e-08	2.737556e-07	0.1	1.22646e-08	4.677012e-09	0.1	1.22646e-08	1.078215e-06	0.1	1.22646e-08	4.6886087e-06	0.1	1.22646e-08	2.514542e-06	0.1	1.22646e-08	1.825326e-08	0.1
1.393198e-08	1.0905707150074e-06	0.1	1.393198e-08	2.805995e-07	0.1	1.393198e-08	4.839994e-09	0.1	1.393198e-08	1.120847e-06	0.1	1.393198e-08	4.8715239e-06	0.1	1.393198e-08	2.612075e-06	0.1	1.393198e-08	1.89742e-08	0.1
1.559935e-08	8.368606830341499e-07	0.1	1.559935e-08	2.846917e-07	0.1	1.559935e-08	4.959345e-09	0.1	1.559935e-08	1.153869e-06	0.1	1.559935e-08	5.0124569e-06	0.1	1.559935e-08	2.687048e-06	0.1	1.559935e-08	1.953254e-08	0.1
1.726673e-08	6.422877320699999e-07	0.1	1.726673e-08	2.866927e-07	0.1	1.726673e-08	5.045243e-09	0.1	1.726673e-08	1.179518e-06	0.1	1.726673e-08	5.121183700000001e-06	0.1	1.726673e-08	2.744717e-06	0.1	1.726673e-08	1.996618e-08	0.1
1.921112e-08	4.718879395776e-07	0.1	1.921112e-08	2.870527e-07	0.1	1.921112e-08	5.11346e-09	0.1	1.921112e-08	1.202377e-06	0.1	1.921112e-08	5.2171891999999996e-06	0.1	1.921112e-08	2.79543e-06	0.1	1.921112e-08	2.035266e-08	0.1
2.122478e-08	3.4305904452541997e-07	0.1	2.122478e-08	2.857904e-07	0.1	2.122478e-08	5.157176e-09	0.1	2.122478e-08	1.220096e-06	0.1	2.122478e-08	5.2906403e-06	0.1	2.122478e-08	2.834002e-06	0.1	2.122478e-08	2.065236e-08	0.1
2.323843e-08	2.4955033367360004e-07	0.1	2.323843e-08	2.833463e-07	0.1	2.323843e-08	5.18094e-09	0.1	2.323843e-08	1.233393e-06	0.1	2.323843e-08	5.3448176e-06	0.1	2.323843e-08	2.862228e-06	0.1	2.323843e-08	2.087746e-08	0.1
2.533442e-08	1.793361028778e-07	0.1	2.533442e-08	2.799272e-07	0.1	2.533442e-08	5.190373e-09	0.1	2.533442e-08	1.243829e-06	0.1	2.533442e-08	5.3863929e-06	0.1	2.533442e-08	2.88366e-06	0.1	2.533442e-08	2.105444e-08	0.1
2.775978e-08	1.2254099814936e-07	0.1	2.775978e-08	2.752244e-07	0.1	2.775978e-08	5.187509e-09	0.1	2.775978e-08	1.252824e-06	0.1	2.775978e-08	5.4211169e-06	0.1	2.775978e-08	2.901287e-06	0.1	2.775978e-08	2.120746e-08	0.1
